Favoriete onderdeel,Naam,AtleetID,Leeftijd,Land,Geslacht,MaxID,Specialiteit,Humeur,Ervaring,Vorm,Lengte,Gewicht,Resultaten test,Zorg,Kracht,Uithouding,Snelheid,Lenigheid,Springen,Werpen,SP1,SP2
Onbekend,Petersen Tormod,5658790,15,Norge,Man,1380,Zonder specialiteit,15,1,15,164,65,[],20,2,2,2,0,9,5,0,0
Onbekend,Petkova Eliza,5658271,18,Bulgaria,Vrouw,210,Zonder specialiteit,15,1,15,157,51,[],12,3,6,2,2,3,6,0,0
Onbekend,Petrenko Maiya,5658362,18,Rossiya,Vrouw,790,Zonder specialiteit,18,1,15,162,56,[],8,1,1,10,1,7,1,0,0
Onbekend,Peucelle David,5545501,18,Argentina,Man,2580,Sprinters,19,2,12,200,107,"[('100 meter', '13.59 s', '663', 8), ('200 meter', '27.29 s', '690', 8), ('400 meter', '1:00.11', '756', 8), ('110 meter horden', '21.00 s', '648', 8), ('400 meter horden', '1:11.37', '721', 8)]",9,10,2,11,2,1,3,6,8
Onbekend,Pezzolesi Ercole,5551429,17,Italia,Man,1710,Snelwandelaars,20,2,14,184,92,"[('10 km snelwandelen', '1h:00:46.35', '680', 7), ('20 km snelwandelen', '1h:58:20.60', '686', 7), ('50 km snelwandelen', '5h:03:37.98', '617', 7)]",10,2,10,3,5,2,1,9,8
Onbekend,Pfeifer Amadeus,5658156,15,Österreich,Man,690,Zonder specialiteit,14,1,15,182,80,[],16,3,2,1,9,1,2,0,0
Onbekend,Phillip Fontaine,5536314,17,Jamaica,Man,620,Middenafstandslopers,19,2,15,195,102,"[('800 meter', '2:33.11', '528', 8), ('1.500 meter', '5:02.89', '533', 8), ('3.000 meter steeplechase', '15:03.68', '539', 8)]",13,3,3,4,3,1,3,4,9
Onbekend,Piat Enora,5659014,15,France,Vrouw,320,Meerkampers,16,1,15,152,45,[],8,2,3,0,2,2,2,6,8
Onbekend,Piddubnyj Maksym,5659018,16,Ukrajina,Man,770,Zonder specialiteit,12,1,15,182,81,[],19,3,7,2,2,3,1,0,0
Onbekend,Pidgeon Sean,5660319,17,Australia,Man,580,Zonder specialiteit,14,1,15,159,55,[],14,3,9,0,2,1,3,0,0
10.000 meter,Piedade Vincente,5035260,33,Brasil,Man,6570,Langeafstandslopers,18,10,16,170,66,"[('5.000 meter', '15:58.67', '810', 8), ('10.000 meter', '36:47.83', '814', 8), ('Marathon', '2h:31:35.66', '839', 8)]",8,0,13,11,0,0,0,9,11
Onbekend,Piedrahita Enrique,5627745,16,Colombia,Man,540,Werpers,20,1,15,173,75,"[('Kogelstoten', '5.08 m', '0', 7), ('Discuswerpen', '20.37 m', '0', 7), ('Kogelslingeren', '20.54 m', '0', 7), ('Speerwerpen', '23.80 m', '0', 7)]",16,2,4,5,4,2,8,5,5
Onbekend,Pierron Pierre-Ambroise,5542532,17,France,Man,2100,Langeafstandslopers,18,2,15,190,97,"[('5.000 meter', '17:29.25', '577', 8), ('10.000 meter', '40:37.13', '559', 8), ('Marathon', '2h:46:03.01', '608', 8)]",13,4,11,9,3,3,1,4,7
400 meter horden,Pietrzak Piotr,5144436,30,Polska,Man,9330,Sprinters,20,9,15,181,84,"[('100 meter', '12.57 s', '859', 8), ('200 meter', '24.67 s', '937', 8), ('400 meter', '55.12 s', '964', 8), ('110 meter horden', '19.25 s', '867', 8), ('400 meter horden', '1:04.13', '979', 8)]",16,11,2,14,2,1,0,10,12
Onbekend,Pilarski Wiktor,5660231,17,Polska,Man,1040,Langeafstandslopers,14,1,15,174,72,"[('5.000 meter', '18:00.93', '496', 8), ('10.000 meter', '41:30.60', '499', 8), ('Marathon', '2h:49:59.30', '545', 8)]",15,1,10,2,3,3,7,5,4
Onbekend,Pilsak Yasmin,5643107,17,Deutschland,Vrouw,1420,Sprinters,19,1,15,158,55,"[('100 meter', '15.06 s', '612', 8), ('200 meter', '29.96 s', '581', 8), ('400 meter', '1:08.55', '628', 8), ('100 meter horden', '21.29 s', '646', 8), ('400 meter horden', '1:18.71', '688', 8)]",20,4,2,9,2,3,3,7,5
Onbekend,Pimenta Simone,5585939,19,Portugal,Vrouw,1200,Meerkampers,20,2,17,168,63,"[('Vijfkamp Vrouwen - 100 meter horden', '20.89 s', '659', 8), ('Vijfkamp Vrouwen - Hoogspringen', '0.45 m', '294', 8), ('Vijfkamp Vrouwen - Kogelstoten', '6.66 m', '391', 8), ('Vijfkamp Vrouwen - Verspringen', '2.23 m', '428', 8), ('Vijfkamp Vrouwen - 800 meter', '2:43.39', '599', 8), ('Zevenkamp - 100 meter horden', '21.03 s', '640', 8), ('Zevenkamp - Hoogspringen', '0.44 m', '288', 8), ('Zevenkamp - Kogelstoten', '6.58 m', '387', 8), ('Zevenkamp - 200 meter', '29.35 s', '523', 8), ('Zevenkamp - Verspringen', '2.26 m', '434', 8), ('Zevenkamp - Speerwerpen', '22.58 m', '476', 8), ('Zevenkamp - 800 meter', '2:43.07', '605', 8), ('Vijfkamp Vrouwen', '2371 p', '474', 8), ('Zevenkamp', '3353 p', '479', 8)]",17,7,2,9,2,2,6,5,5
Onbekend,Piñeiro Martí,5659981,15,España,Man,90,Zonder specialiteit,12,1,15,159,60,[],6,3,3,1,3,6,3,0,0
Onbekend,Pini Rossella,5659626,14,Italia,Vrouw,680,Zonder specialiteit,13,1,15,161,61,[],12,10,2,3,0,3,3,0,0
Onbekend,Pintarič Katja,5635804,17,Slovenija,Vrouw,140,Zonder specialiteit,20,1,15,158,55,[],7,2,6,3,2,6,3,0,0
Onbekend,Piqueras Andreu,5659906,14,España,Man,60,Zonder specialiteit,18,1,15,151,52,[],8,2,4,1,2,0,3,0,0
Onbekend,Pirillo Roberto,5659596,17,Brasil,Man,400,Zonder specialiteit,19,1,15,171,74,[],8,1,2,3,1,9,4,0,0
Onbekend,Pirola Cecilia,5637595,15,Italia,Vrouw,280,Langeafstandslopers,18,1,15,163,61,"[('5.000 meter', '21:48.82', '411', 8), ('10.000 meter', '47:35.09', '402', 8), ('Marathon', '3h:20:21.92', '439', 8)]",12,2,3,2,6,5,1,7,4
Onbekend,Pitoy Teguh,5660041,15,Indonesia,Man,420,Zonder specialiteit,11,1,15,169,68,[],7,2,2,9,2,3,3,0,0
Onbekend,Plata César,5658492,20,Ecuador,Man,520,Zonder specialiteit,19,1,15,182,80,[],17,2,3,2,7,3,2,0,0
Onbekend,Pļaviņš Markuss,5658078,23,Latvija,Man,720,Zonder specialiteit,14,1,15,185,88,[],15,2,9,1,2,1,2,0,0
Onbekend,Pleskačová Antonie,5659190,17,Česká republika,Vrouw,680,Zonder specialiteit,15,1,15,172,68,[],12,3,3,9,3,7,3,0,0
Onbekend,Plucknett Sasha,5658925,16,United States,Vrouw,940,Zonder specialiteit,11,1,15,153,51,[],20,1,2,1,3,3,1,0,0
Onbekend,Pocino Lorién,5659980,17,España,Man,1320,Zonder specialiteit,16,1,15,177,70,[],19,9,1,3,1,0,2,0,0
Onbekend,Podbrożna Emilia,5603239,18,Polska,Vrouw,1480,Springers,20,1,18,162,62,"[('Hoogspringen', '0.72 m', '43', 7), ('Polsstokhoogspringen', '1.75 m', '87', 7), ('Verspringen', '2.71 m', '143', 7), ('Hinkstapspringen', '5.05 m', '97', 7)]",17,2,4,3,3,9,8,6,7
Onbekend,Podgornik Benjamin,5658198,17,Slovenija,Man,570,Zonder specialiteit,17,1,15,162,68,[],12,5,9,2,2,6,1,0,0
Onbekend,Pogorzelski Konrad,5490049,19,Polska,Man,3420,Snelwandelaars,20,3,15,196,103,"[('10 km snelwandelen', '1h:00:46.89', '679', 7), ('20 km snelwandelen', '1h:59:16.84', '666', 7), ('50 km snelwandelen', '4h:59:34.05', '652', 7)]",10,2,13,2,6,2,0,9,8
Onbekend,Poklepović Dora,5660472,15,Hrvatska,Vrouw,50,Zonder specialiteit,11,1,15,152,47,[],7,1,2,1,2,1,1,0,0
Onbekend,Pokrovskij Yakov,5658262,21,Rossiya,Man,650,Zonder specialiteit,15,1,15,184,81,[],18,2,6,0,2,2,0,0,0
Onbekend,Polacchini Giuliano,5660006,15,Italia,Man,900,Zonder specialiteit,14,1,15,161,62,[],19,3,2,1,8,2,1,0,0
Onbekend,Polański Marcin,5490031,20,Polska,Man,2330,Springers,20,1,11,171,71,"[('Hoogspringen', '0.87 m', '109', 7), ('Polsstokhoogspringen', '2.43 m', '124', 7), ('Verspringen', '3.38 m', '153', 7), ('Hinkstapspringen', '6.66 m', '124', 7)]",19,2,1,3,4,11,1,7,8
Onbekend,Polláková Žofia,5660466,17,Slovensko,Vrouw,1570,Zonder specialiteit,11,1,15,164,59,[],20,1,9,3,4,9,3,0,0
Onbekend,Pollock Kane,5658427,17,New Zealand,Man,110,Zonder specialiteit,17,1,15,172,70,[],6,1,2,2,3,3,6,0,0
Onbekend,Pond Emmanuel,5621953,17,Canada,Man,590,Springers,20,1,15,175,72,"[('Hoogspringen', '0.73 m', '0', 7), ('Polsstokhoogspringen', '2.10 m', '28', 7), ('Verspringen', '3.02 m', '75', 7), ('Hinkstapspringen', '5.55 m', '7', 7)]",11,3,3,2,3,8,2,8,3
Onbekend,Ponton Emanuela,5629912,17,Italia,Vrouw,1340,Sprinters,20,1,17,177,71,"[('100 meter', '14.76 s', '665', 8), ('200 meter', '29.26 s', '644', 8), ('400 meter', '1:06.70', '699', 8), ('100 meter horden', '20.88 s', '697', 8), ('400 meter horden', '1:16.99', '744', 8)]",17,1,5,10,2,3,3,7,6
Onbekend,Poojari Baladhya,5660276,18,India,Man,800,Zonder specialiteit,13,1,15,175,72,[],10,0,2,1,10,0,3,0,0
Onbekend,Popa Mislav,5655190,22,Bosna i Hercegovina,Man,2460,Werpers,12,1,15,180,74,[],20,10,2,0,3,3,10,4,2
Onbekend,Popik Panteleimon,5660274,20,Ukrajina,Man,1030,Zonder specialiteit,13,1,15,179,77,[],20,5,6,3,0,4,1,0,0
Onbekend,Poplavskaja Milda,5657998,16,Lietuva,Vrouw,300,Zonder specialiteit,12,1,15,159,56,[],10,1,3,8,5,2,2,0,0
Onbekend,Popov Al'bert,5658680,17,Belarus,Man,490,Zonder specialiteit,11,1,15,180,79,[],16,7,3,3,6,6,2,0,0
Onbekend,Popov Yanko,5658717,18,Bulgaria,Man,720,Zonder specialiteit,13,1,15,165,67,[],9,1,3,2,10,2,1,0,0
Onbekend,Popović Marjetka,5660337,15,Slovenija,Vrouw,560,Sprinters,13,1,14,157,51,[],17,2,1,2,1,2,2,5,6
Onbekend,Porcel Mercè,5649359,14,España,Vrouw,920,Werpers,14,1,15,168,67,"[('Kogelstoten', '5.57 m', '0', 7), ('Discuswerpen', '21.78 m', '0', 7), ('Kogelslingeren', '19.17 m', '0', 7), ('Speerwerpen', '19.71 m', '0', 7)]",7,3,2,3,1,2,10,7,6
Onbekend,Porcu Morgane,5658892,17,Switzerland,Vrouw,640,Zonder specialiteit,13,1,15,176,71,[],18,3,5,2,1,2,4,0,0
Onbekend,Portugal Ângelo,5659794,14,Portugal,Man,450,Zonder specialiteit,13,1,15,173,72,[],8,3,0,2,3,9,2,0,0
Onbekend,Possmoser Sophie,5618186,17,Österreich,Vrouw,320,Zonder specialiteit,20,1,14,161,68,[],6,2,1,8,3,3,7,0,0
Onbekend,Potter Chloe,5658979,15,Jamaica,Vrouw,690,Zonder specialiteit,13,1,15,154,48,[],9,2,2,2,10,3,2,0,0
Onbekend,Potter Gavin,5659786,17,United States,Man,200,Zonder specialiteit,11,1,15,181,75,[],7,1,1,1,3,0,7,0,0
Onbekend,Pouget Sylvie,5659493,14,France,Vrouw,300,Zonder specialiteit,20,1,15,156,51,[],6,1,8,3,3,3,2,0,0
Onbekend,Prasnanto Syamsudin,5660384,19,Indonesia,Man,620,Zonder specialiteit,18,1,15,180,83,[],18,2,6,1,2,3,1,0,0
Onbekend,Prat Enora,5638234,15,France,Vrouw,730,Werpers,16,1,15,172,67,"[('Kogelstoten', '5.47 m', '0', 7), ('Discuswerpen', '21.39 m', '0', 7), ('Kogelslingeren', '18.50 m', '0', 7), ('Speerwerpen', '19.22 m', '0', 7)]",15,3,1,3,1,4,8,7,7
Onbekend,Prco Taiba,5658610,19,Bosna i Hercegovina,Vrouw,750,Zonder specialiteit,12,1,15,167,63,[],16,2,0,2,2,9,0,0,0
Onbekend,Prestia Alberto,5631736,18,Italia,Man,1720,Springers,19,1,15,167,69,"[('Hoogspringen', '0.76 m', '23', 7), ('Polsstokhoogspringen', '2.08 m', '23', 7), ('Verspringen', '3.31 m', '138', 7), ('Hinkstapspringen', '5.94 m', '48', 7)]",19,2,1,6,2,10,3,5,5
Onbekend,Price Liam,5658479,24,New Zealand,Man,720,Zonder specialiteit,20,1,15,177,85,[],11,1,10,5,2,3,3,0,0
Onbekend,Prieto Constanza,5624326,16,España,Vrouw,530,Sprinters,15,1,16,161,58,"[('100 meter', '15.03 s', '617', 8), ('200 meter', '30.15 s', '564', 8), ('400 meter', '1:08.25', '639', 8), ('100 meter horden', '21.53 s', '616', 8), ('400 meter horden', '1:18.28', '702', 8)]",10,6,4,6,1,3,2,7,7
Onbekend,Prieur Mylène,5659303,15,France,Vrouw,440,Zonder specialiteit,15,1,15,167,64,[],7,8,8,1,1,1,5,0,0
Onbekend,Prihatin Andika,5657985,18,Indonesia,Man,430,Zonder specialiteit,12,1,15,169,66,[],9,9,3,1,5,3,4,0,0
Onbekend,Přistoupil Vit,5660528,16,Česká republika,Man,340,Zonder specialiteit,14,1,15,179,78,[],9,1,0,3,1,1,8,0,0
Onbekend,Prock Franz,5658706,22,Österreich,Man,330,Zonder specialiteit,16,1,15,180,81,[],9,5,1,8,0,1,2,0,0
Kogelstoten,Prodromou Petros,5292462,25,Cyprus,Man,2330,Werpers,20,4,13,194,93,"[('Kogelstoten', '9.28 m', '126', 7), ('Discuswerpen', '30.77 m', '135', 7), ('Kogelslingeren', '30.13 m', '84', 7), ('Speerwerpen', '34.03 m', '173', 7)]",15,9,2,3,3,2,5,10,10
Onbekend,Prokofieva Mariya,5658114,20,Belarus,Vrouw,970,Zonder specialiteit,16,1,15,175,73,[],20,2,5,7,0,4,2,0,0
Onbekend,Prokopek Wiktor,5656274,15,Polska,Man,50,Zonder specialiteit,15,1,13,155,54,[],7,1,3,5,3,2,1,0,0
Onbekend,Provalic Mersudin,5660272,19,Bosna i Hercegovina,Man,270,Zonder specialiteit,19,1,15,189,86,[],12,8,1,3,2,4,2,0,0
Onbekend,Przybył Lech,5658021,14,Polska,Man,650,Snelwandelaars,11,1,15,155,59,[],9,3,7,8,1,1,1,7,7
Onbekend,Psinaki Elpiniki,5651689,17,Hellas,Vrouw,650,Meerkampers,11,1,17,165,63,"[('Vijfkamp Vrouwen - 100 meter horden', '21.61 s', '561', 8), ('Vijfkamp Vrouwen - Hoogspringen', '0.54 m', '353', 8), ('Vijfkamp Vrouwen - Kogelstoten', '5.96 m', '350', 8), ('Vijfkamp Vrouwen - Verspringen', '2.03 m', '390', 8), ('Vijfkamp Vrouwen - 800 meter', '2:47.12', '533', 8), ('Zevenkamp - 100 meter horden', '21.67 s', '553', 8), ('Zevenkamp - Hoogspringen', '0.53 m', '347', 8), ('Zevenkamp - Kogelstoten', '5.82 m', '342', 8), ('Zevenkamp - 200 meter', '30.71 s', '385', 8), ('Zevenkamp - Verspringen', '2.05 m', '394', 8), ('Zevenkamp - Speerwerpen', '16.19 m', '341', 8), ('Zevenkamp - 800 meter', '2:47.76', '522', 8), ('Vijfkamp Vrouwen', '2187 p', '437', 8), ('Zevenkamp', '2884 p', '412', 8)]",6,9,6,2,1,6,1,6,4
Onbekend,Púa Edmundo,5658080,22,Uruguay,Man,1080,Zonder specialiteit,15,1,15,173,78,[],18,1,3,9,3,2,2,0,0
Onbekend,Puerto Gerardo,5633045,17,España,Man,1110,Springers,17,1,16,177,75,"[('Hoogspringen', '0.87 m', '109', 7), ('Polsstokhoogspringen', '2.47 m', '136', 7), ('Verspringen', '3.54 m', '188', 7), ('Hinkstapspringen', '6.61 m', '119', 7)]",16,7,3,3,4,9,1,7,5
Onbekend,Puga Kilian,5640188,17,España,Man,370,Zonder specialiteit,12,1,14,177,75,[],16,1,2,2,3,3,5,0,0
Onbekend,Pugliese Gioia,5636950,14,Italia,Vrouw,1110,Werpers,20,1,15,167,63,"[('Kogelstoten', '5.64 m', '0', 7), ('Discuswerpen', '22.57 m', '0', 7), ('Kogelslingeren', '19.76 m', '0', 7), ('Speerwerpen', '20.35 m', '12', 7)]",7,2,1,2,2,6,10,8,7
Onbekend,Pulgar Candy,5658091,19,Venezuela,Vrouw,420,Zonder specialiteit,16,1,15,158,53,[],9,2,3,1,3,6,9,0,0
Onbekend,Pusemuckel Sören,5659358,14,Deutschland,Man,1480,Springers,18,1,15,177,77,[],19,3,2,1,2,10,1,4,7
Onbekend,Puttkammer Alicia,5659388,14,Deutschland,Vrouw,860,Zonder specialiteit,18,1,15,172,65,[],7,10,2,3,4,3,3,0,0
Onbekend,Puyuelo Vicente,5648148,16,España,Man,1200,Springers,15,1,15,157,58,"[('Hoogspringen', '0.66 m', '0', 7), ('Polsstokhoogspringen', '1.86 m', '0', 7), ('Verspringen', '2.68 m', '2', 7), ('Hinkstapspringen', '5.03 m', '0', 7)]",19,2,2,2,2,9,3,5,6
Onbekend,Pylyser Tatjana,5653872,14,België,Vrouw,850,Meerkampers,15,1,15,151,49,"[('Vijfkamp Vrouwen - 100 meter horden', '21.81 s', '534', 8), ('Vijfkamp Vrouwen - Hoogspringen', '0.38 m', '248', 8), ('Vijfkamp Vrouwen - Kogelstoten', '6.08 m', '357', 8), ('Vijfkamp Vrouwen - Verspringen', '1.53 m', '294', 8), ('Vijfkamp Vrouwen - 800 meter', '2:50.83', '467', 8), ('Zevenkamp - 100 meter horden', '21.76 s', '541', 8), ('Zevenkamp - Hoogspringen', '0.39 m', '255', 8), ('Zevenkamp - Kogelstoten', '6.02 m', '354', 8), ('Zevenkamp - 200 meter', '30.97 s', '359', 8), ('Zevenkamp - Verspringen', '1.53 m', '294', 8), ('Zevenkamp - Speerwerpen', '19.24 m', '405', 8), ('Zevenkamp - 800 meter', '2:52.05', '445', 8), ('Vijfkamp Vrouwen', '1900 p', '380', 8), ('Zevenkamp', '2653 p', '379', 8)]",7,9,3,1,6,0,3,6,8
Onbekend,Qalis Lázár,5658816,15,Magyarország,Man,90,Zonder specialiteit,18,1,15,178,81,[],10,4,0,4,3,3,1,0,0
Onbekend,Qiang Yunxin,5660140,24,China,Vrouw,1540,Zonder specialiteit,15,1,15,167,66,[],17,2,1,9,7,9,1,0,0
Onbekend,Quek Janelle,5658296,23,Singapore,Vrouw,820,Zonder specialiteit,14,1,15,188,83,[],19,6,2,3,2,1,1,0,0
Onbekend,Quel Jon Andoni,5618292,18,España,Man,430,Meerkampers,20,1,18,183,80,"[('Vijfkamp Mannen - Verspringen', '3.01 m', '470', 8), ('Vijfkamp Mannen - Speerwerpen', '28.59 m', '459', 8), ('Vijfkamp Mannen - 200 meter', '28.72 s', '470', 8), ('Vijfkamp Mannen - Discuswerpen', '24.13 m', '407', 8), ('Vijfkamp Mannen - 1500 meter', '5:02.06', '458', 8), ('Tienkamp - 100 meter', '14.27 s', '454', 8), ('Tienkamp - Verspringen', '3.02 m', '472', 8), ('Tienkamp - Kogelstoten', '6.52 m', '369', 8), ('Tienkamp - Hoogspringen', '0.73 m', '434', 8), ('Tienkamp - 400 meter', '1:03.35', '534', 8), ('Tienkamp - 110 meter horden', '21.31 s', '494', 8), ('Tienkamp - Discuswerpen', '23.75 m', '400', 8), ('Tienkamp - Polsstokhoogspringen', '1.99 m', '419', 8), ('Tienkamp - Speerwerpen', '28.49 m', '457', 8), ('Tienkamp - 1500 meter', '5:04.76', '431', 8), ('Vijfkamp Mannen', '2264 p', '453', 8), ('Tienkamp', '4464 p', '446', 8)]",12,4,2,2,3,6,6,4,7
Onbekend,Quinlan Molly,5658176,24,Ireland,Vrouw,130,Zonder specialiteit,16,1,15,166,63,[],12,3,5,1,0,3,3,0,0
Kogelstoten,Quinley Lisa,5050136,34,United States,Vrouw,23880,Werpers,18,15,15,169,71,"[('Kogelstoten', '15.93 m', '695', 7), ('Discuswerpen', '55.39 m', '726', 7), ('Kogelslingeren', '46.66 m', '612', 7), ('Speerwerpen', '43.34 m', '677', 7)]",18,17,0,0,0,0,15,11,9
5.000 meter,Quinnlivan Ryan,5042878,33,New Zealand,Man,16480,Langeafstandslopers,19,14,14,184,74,"[('5.000 meter', '16:00.41', '805', 8), ('10.000 meter', '37:23.44', '774', 8), ('Marathon', '2h:29:27.48', '874', 8)]",19,2,17,5,0,0,0,10,11
Onbekend,Quintanilla Franklin,5658390,17,Ecuador,Man,1110,Zonder specialiteit,18,1,15,176,78,[],17,1,10,3,3,2,2,0,0
Onbekend,Quintanilla Paula,5658711,16,Venezuela,Vrouw,420,Zonder specialiteit,13,1,15,172,67,[],16,2,1,5,6,3,2,0,0
Onbekend,Quintas Manuela,5660224,15,Portugal,Vrouw,330,Zonder specialiteit,15,1,15,164,57,[],6,2,1,7,1,1,7,0,0
Onbekend,Quintela Arturo,5645628,17,España,Man,700,Werpers,13,1,15,176,72,"[('Kogelstoten', '5.81 m', '0', 7), ('Discuswerpen', '23.36 m', '0', 7), ('Kogelslingeren', '22.26 m', '0', 7), ('Speerwerpen', '25.73 m', '0', 7)]",7,3,2,2,2,2,7,8,7
Onbekend,Raam Marianne,5660133,18,Eesti,Vrouw,350,Zonder specialiteit,20,1,15,181,75,[],10,2,3,3,3,1,8,0,0
Onbekend,Rabeh Jasmina,5658344,15,Al-Maghrib,Vrouw,500,Zonder specialiteit,18,1,15,167,60,[],16,2,1,8,3,2,1,0,0
Onbekend,Rabilloud Seraina,5658893,17,Switzerland,Vrouw,850,Zonder specialiteit,11,1,15,160,53,[],11,10,3,2,2,1,3,0,0
Onbekend,Rabitsch Terrance,5660144,19,Österreich,Man,210,Zonder specialiteit,18,1,15,192,90,[],8,2,2,1,1,1,8,0,0
Onbekend,Rachow Sonja,5652498,15,Deutschland,Vrouw,530,Meerkampers,17,1,15,170,61,"[('Vijfkamp Vrouwen - 100 meter horden', '22.08 s', '497', 8), ('Vijfkamp Vrouwen - Hoogspringen', '0.41 m', '268', 8), ('Vijfkamp Vrouwen - Kogelstoten', '6.18 m', '363', 8), ('Vijfkamp Vrouwen - Verspringen', '1.70 m', '326', 8), ('Vijfkamp Vrouwen - 800 meter', '2:48.02', '517', 8), ('Zevenkamp - 100 meter horden', '22.13 s', '490', 8), ('Zevenkamp - Hoogspringen', '0.41 m', '268', 8), ('Zevenkamp - Kogelstoten', '6.39 m', '376', 8), ('Zevenkamp - 200 meter', '30.99 s', '356', 8), ('Zevenkamp - Verspringen', '1.70 m', '326', 8), ('Zevenkamp - Speerwerpen', '19.87 m', '419', 8), ('Zevenkamp - 800 meter', '2:48.65', '506', 8), ('Vijfkamp Vrouwen', '1971 p', '394', 8), ('Zevenkamp', '2741 p', '392', 8)]",8,6,7,2,2,3,7,3,7
Onbekend,Radziņš Valters,5660373,20,Latvija,Man,2190,Zonder specialiteit,20,1,15,186,82,[],19,1,2,10,9,0,3,0,0
Onbekend,Raes Dries,5656115,15,België,Man,540,Zonder specialiteit,20,1,15,170,69,[],13,3,3,1,9,3,5,0,0
Onbekend,Rafik Ahmed,5658190,19,Al-Maghrib,Man,180,Zonder specialiteit,20,1,15,179,74,[],8,3,2,2,7,3,3,0,0
Onbekend,Rafn Mohammad,5660463,20,Danmark,Man,1070,Zonder specialiteit,17,1,15,189,87,[],13,1,3,10,1,1,1,0,0
Onbekend,Ragelskis Linas,5658376,18,Lietuva,Man,240,Zonder specialiteit,15,1,15,183,83,[],14,2,2,7,2,3,1,0,0
Onbekend,Ragnheiðardóttir Karlína,5604174,18,Ísland,Vrouw,1820,Langeafstandslopers,20,2,16,161,62,"[('5.000 meter', '20:36.30', '570', 8), ('10.000 meter', '45:03.59', '555', 8), ('Marathon', '3h:08:33.37', '606', 8)]",18,1,11,2,3,1,2,5,7
Onbekend,Ragonesi Graziella,5617282,16,Italia,Vrouw,840,Sprinters,17,1,15,180,79,"[('100 meter', '15.43 s', '547', 8), ('200 meter', '30.74 s', '511', 8), ('400 meter', '1:10.36', '558', 8), ('100 meter horden', '21.67 s', '599', 8), ('400 meter horden', '1:18.85', '683', 8)]",18,2,3,5,1,8,1,5,4
Onbekend,Rajallah Hassan,5660415,15,Al-Maghrib,Man,950,Zonder specialiteit,16,1,15,172,73,[],20,1,0,3,3,2,2,0,0
Onbekend,Rajh Sanja,5276877,25,Slovenija,Vrouw,3100,Snelwandelaars,19,6,13,165,66,"[('10 km snelwandelen', '1h:04:52.65', '746', 7), ('20 km snelwandelen', '2h:10:24.86', '726', 7), ('50 km snelwandelen', '5h:21:50.44', '684', 7)]",17,2,11,3,9,3,2,9,8
Onbekend,Rajoy Lea,5604901,17,España,Vrouw,400,Meerkampers,18,1,18,183,76,"[('Vijfkamp Vrouwen - 100 meter horden', '21.90 s', '522', 8), ('Vijfkamp Vrouwen - Hoogspringen', '0.67 m', '438', 8), ('Vijfkamp Vrouwen - Kogelstoten', '4.43 m', '260', 8), ('Vijfkamp Vrouwen - Verspringen', '2.40 m', '461', 8), ('Vijfkamp Vrouwen - 800 meter', '2:49.55', '490', 8), ('Zevenkamp - 100 meter horden', '21.78 s', '538', 8), ('Zevenkamp - Hoogspringen', '0.67 m', '438', 8), ('Zevenkamp - Kogelstoten', '4.38 m', '257', 8), ('Zevenkamp - 200 meter', '31.16 s', '339', 8), ('Zevenkamp - Verspringen', '2.39 m', '459', 8), ('Zevenkamp - Speerwerpen', '16.00 m', '337', 8), ('Zevenkamp - 800 meter', '2:48.98', '500', 8), ('Vijfkamp Vrouwen', '2171 p', '434', 8), ('Zevenkamp', '2868 p', '410', 8)]",10,2,1,2,1,8,3,5,6
Onbekend,Rakic Chris,5660051,17,Deutschland,Man,580,Zonder specialiteit,13,1,15,160,62,[],13,1,7,2,8,3,7,0,0
Onbekend,Rämgård Kristina,5659373,16,Sverige,Vrouw,310,Zonder specialiteit,16,1,15,170,67,[],16,0,5,2,2,3,3,0,0
Onbekend,Ramos Eneritz,5627997,18,España,Vrouw,570,Middenafstandslopers,17,1,17,165,60,"[('800 meter', '2:46.00', '540', 8), ('1.500 meter', '5:28.80', '563', 8), ('3.000 meter steeplechase', '17:33.91', '610', 8)]",10,1,6,3,2,3,5,8,3
Onbekend,Ramos Tatiana,5658224,16,Argentina,Vrouw,250,Zonder specialiteit,11,1,15,163,59,[],12,4,3,0,2,3,7,0,0
Onbekend,Ramoškienė Indrė,5658276,24,Lietuva,Vrouw,290,Zonder specialiteit,13,1,15,182,78,[],14,3,1,3,7,2,1,0,0
Onbekend,Rampa Libor,5659210,16,Česká republika,Man,940,Zonder specialiteit,16,1,15,166,64,[],7,10,3,2,6,3,2,0,0
Onbekend,Ramsay Tovah,5658802,21,Bahamas,Vrouw,260,Zonder specialiteit,12,1,15,175,70,[],6,8,1,5,2,1,1,0,0
Onbekend,Randma Brigita,5658500,17,Eesti,Vrouw,450,Zonder specialiteit,20,1,15,165,61,[],8,3,3,0,3,7,8,0,0
Onbekend,Randolph Jaden,5659300,17,United States,Man,660,Zonder specialiteit,20,1,15,174,70,[],9,10,2,2,2,0,3,0,0
Onbekend,Rangelova Zaharina,5658473,16,Bulgaria,Vrouw,1090,Zonder specialiteit,17,1,15,168,68,[],17,3,3,10,1,2,2,0,0
Onbekend,Rankin Dillon,5658725,16,Jamaica,Man,270,Zonder specialiteit,13,1,15,173,72,[],12,2,7,3,1,3,2,0,0
Onbekend,Rapino Lidia,5659879,17,Italia,Vrouw,650,Zonder specialiteit,15,1,15,155,50,[],9,2,3,3,10,4,3,0,0
