Favoriete onderdeel,Naam,AtleetID,Leeftijd,Land,Geslacht,MaxID,Specialiteit,Humeur,Ervaring,Vorm,Lengte,Gewicht,Resultaten test,Zorg,Kracht,Uithouding,Snelheid,Lenigheid,Springen,Werpen,SP1,SP2
Onbekend,Shoukry Saa,5662245,24,Miṣr,Man,770,Zonder specialiteit,17,1,15,188,85,[],12,2,2,2,2,10,6,0,0
Onbekend,Shunk Ariana,5528184,18,United States,Vrouw,3310,Snelwandelaars,20,2,17,165,68,"[('10 km snelwandelen', '1h:03:37.09', '795', 9), ('20 km snelwandelen', '2h:08:25.59', '765', 9), ('50 km snelwandelen', '5h:18:46.50', '709', 9)]",13,5,12,2,8,2,3,8,9
Onbekend,Sideri Grazia,5657676,16,Italia,Vrouw,190,Middenafstandslopers,11,1,15,175,69,"[('800 meter', '2:46.11', '538', 9), ('1.500 meter', '5:31.01', '544', 9), ('3.000 meter steeplechase', '17:35.52', '606', 9)]",9,2,6,4,3,2,1,5,5
Onbekend,Siebenaler Valerie,5663566,15,Lëtzebuerg,Vrouw,470,Zonder specialiteit,14,1,15,149,48,[],9,5,2,9,5,3,3,0,0
Onbekend,Siedlarz Juliusz,5663400,16,Polska,Man,360,Zonder specialiteit,16,1,15,162,60,[],16,6,1,1,2,0,2,0,0
Onbekend,Siegler Teresa,5560592,17,Deutschland,Vrouw,1120,Snelwandelaars,20,1,15,172,72,"[('10 km snelwandelen', '1h:06:29.29', '684', 9), ('20 km snelwandelen', '2h:13:47.19', '661', 9), ('50 km snelwandelen', '5h:29:48.08', '620', 9)]",12,0,9,3,8,1,1,7,7
Onbekend,Siemoniak Radosław,5627133,15,Polska,Man,470,Werpers,17,1,13,186,87,"[('Kogelstoten', '5.16 m', '0', 8), ('Discuswerpen', '19.43 m', '0', 8), ('Kogelslingeren', '19.08 m', '0', 8), ('Speerwerpen', '24.37 m', '0', 8)]",15,2,1,6,2,3,7,7,4
Onbekend,Sietes Laura,5662454,16,España,Vrouw,270,Zonder specialiteit,12,1,15,153,47,[],6,0,2,5,3,8,3,0,0
Onbekend,Signorelli Ginevra,5662097,14,Italia,Vrouw,870,Zonder specialiteit,14,1,15,159,52,[],10,3,2,1,2,9,8,0,0
Speerwerpen,Signorini Piera,4987848,33,Italia,Vrouw,8390,Werpers,20,11,17,169,65,"[('Kogelstoten', '13.40 m', '493', 8), ('Discuswerpen', '48.82 m', '571', 8), ('Kogelslingeren', '43.07 m', '521', 8), ('Speerwerpen', '40.81 m', '604', 8)]",15,13,0,1,5,0,12,10,11
Onbekend,Sik Patrik,5661811,16,Switzerland,Man,930,Zonder specialiteit,19,1,15,184,82,[],6,1,10,2,3,7,3,0,0
Onbekend,Siliņš Rolands,5661437,20,Latvija,Man,270,Zonder specialiteit,18,1,15,175,80,[],13,0,0,3,7,5,2,0,0
Onbekend,Silva Juan,5661729,14,Uruguay,Man,400,Zonder specialiteit,14,1,14,165,63,[],17,3,1,5,3,1,1,0,0
Onbekend,Silva Velasco,5663415,24,Colombia,Man,920,Zonder specialiteit,14,1,15,167,67,[],6,2,1,3,1,10,3,0,0
Onbekend,Silveira Jenifer,5662546,14,Brasil,Vrouw,80,Zonder specialiteit,11,1,14,148,47,[],7,3,1,2,6,3,3,0,0
Onbekend,Silverio Janice,5661285,15,Pilipinas,Vrouw,650,Zonder specialiteit,15,1,14,163,57,[],18,7,1,2,3,6,1,0,0
Onbekend,Silvestre Amanda,5656460,15,Argentina,Vrouw,490,Meerkampers,18,1,14,160,58,"[('Vijfkamp Vrouwen - 100 meter horden', '21.98 s', '511', 9), ('Vijfkamp Vrouwen - Hoogspringen', '0.42 m', '275', 9), ('Vijfkamp Vrouwen - Kogelstoten', '2.11 m', '124', 9), ('Vijfkamp Vrouwen - Verspringen', '1.95 m', '375', 9), ('Vijfkamp Vrouwen - 800 meter', '2:48.27', '513', 9), ('Zevenkamp - 100 meter horden', '21.83 s', '531', 9), ('Zevenkamp - Hoogspringen', '0.42 m', '275', 9), ('Zevenkamp - Kogelstoten', '2.17 m', '127', 9), ('Zevenkamp - 200 meter', '30.79 s', '377', 9), ('Zevenkamp - Verspringen', '1.94 m', '373', 9), ('Zevenkamp - Speerwerpen', '10.64 m', '224', 9), ('Zevenkamp - 800 meter', '2:47.64', '524', 9), ('Vijfkamp Vrouwen', '1798 p', '360', 9), ('Zevenkamp', '2431 p', '347', 9)]",12,1,2,5,2,4,2,8,6
Kogelslingeren,Silvosa Gràcia,5084771,30,España,Vrouw,9080,Werpers,18,13,16,185,82,"[('Kogelstoten', '13.90 m', '533', 8), ('Discuswerpen', '46.96 m', '528', 8), ('Kogelslingeren', '42.11 m', '496', 8), ('Speerwerpen', '40.83 m', '605', 8)]",11,12,0,2,2,1,12,11,11
Onbekend,Simán Katia,5661226,18,El Salvador,Vrouw,610,Zonder specialiteit,11,1,14,153,49,[],10,3,3,9,2,6,1,0,0
Onbekend,Simmert Ronald,5662563,17,Deutschland,Man,190,Zonder specialiteit,11,1,15,179,75,[],10,2,2,6,3,2,6,0,0
20 km snelwandelen,Simmons Ty,4952817,35,Canada,Man,5410,Snelwandelaars,15,11,16,168,69,"[('10 km snelwandelen', '57:58.25', '799', 9), ('20 km snelwandelen', '1h:51:10.18', '843', 9), ('50 km snelwandelen', '4h:52:28.00', '714', 9)]",7,0,10,0,0,0,0,11,11
Onbekend,Sinclair Natalie,5663267,19,Jamaica,Vrouw,100,Zonder specialiteit,19,1,14,161,52,[],6,1,2,2,6,3,2,0,0
Onbekend,Sinclair Shanae,5661306,16,Jamaica,Vrouw,1140,Zonder specialiteit,17,1,15,171,67,[],17,1,1,2,3,1,10,0,0
Onbekend,Singleton Colin,5662783,15,United States,Man,300,Zonder specialiteit,16,1,15,169,70,[],15,2,1,5,2,6,2,0,0
Onbekend,Sirakova Stella,5663611,16,Bulgaria,Vrouw,200,Zonder specialiteit,20,1,15,163,55,[],12,1,7,1,1,1,2,0,0
Onbekend,Sirelpuu Etti,5663473,21,Eesti,Vrouw,180,Zonder specialiteit,18,1,15,171,63,[],14,2,2,3,2,1,3,0,0
Onbekend,Sirenko Julija,5592955,17,Ukrajina,Vrouw,1820,Springers,20,1,19,162,64,"[('Hoogspringen', '0.70 m', '26', 9), ('Polsstokhoogspringen', '1.71 m', '71', 9), ('Verspringen', '2.63 m', '122', 9), ('Hinkstapspringen', '4.76 m', '58', 9)]",20,10,3,3,2,8,2,7,6
Onbekend,Sirrel Oscar,5628216,17,Great Britain,Man,610,Middenafstandslopers,20,1,16,170,80,"[('800 meter', '2:25.65', '662', 9), ('1.500 meter', '4:53.95', '614', 9), ('3.000 meter steeplechase', '14:37.65', '617', 9)]",6,0,3,6,2,2,5,8,7
Onbekend,Skalski Kacper,5661887,17,Polska,Man,960,Zonder specialiteit,20,1,14,171,68,[],9,5,3,4,10,3,3,0,0
Onbekend,Sklar Stefan,5661526,21,Ukrajina,Man,660,Zonder specialiteit,13,1,14,171,76,[],10,1,6,10,1,2,2,0,0
Onbekend,Škof Polde,5662699,23,Slovenija,Man,1090,Zonder specialiteit,17,1,14,180,76,[],20,3,1,3,3,7,6,0,0
Onbekend,Skok Zlatko,5663257,17,Slovenija,Man,710,Zonder specialiteit,13,1,14,181,82,[],6,10,1,3,3,1,2,0,0
Onbekend,Skouma Hassan,5663032,22,Al-Maghrib,Man,530,Zonder specialiteit,18,1,14,191,92,[],15,3,3,7,8,3,2,0,0
Onbekend,Skretis Theokritos,5602836,18,Hellas,Man,1940,Werpers,18,1,13,188,95,"[('Kogelstoten', '7.90 m', '21', 8), ('Discuswerpen', '27.76 m', '66', 8), ('Kogelslingeren', '27.29 m', '22', 8), ('Speerwerpen', '33.04 m', '151', 8)]",16,4,1,3,1,2,10,8,9
Speerwerpen,Skrzypaszek Renata,5501054,19,Polska,Vrouw,1430,Werpers,20,2,20,174,78,"[('Kogelstoten', '7.94 m', '57', 8), ('Discuswerpen', '30.65 m', '144', 8), ('Kogelslingeren', '26.31 m', '93', 8), ('Speerwerpen', '26.95 m', '203', 8)]",13,5,7,1,3,3,8,7,9
Onbekend,Skujiņš Emīls,5663327,24,Latvija,Man,160,Zonder specialiteit,13,1,15,171,77,[],9,2,7,3,1,0,3,0,0
Onbekend,Slanar Ludwig,5663534,23,Österreich,Man,850,Zonder specialiteit,20,1,15,186,81,[],7,3,2,10,2,3,1,0,0
Onbekend,Slutskaja Vlada,5661265,18,Rossiya,Vrouw,620,Zonder specialiteit,19,1,14,175,66,[],16,1,3,3,1,1,8,0,0
Onbekend,Slutskij Stepan,5661371,15,Rossiya,Man,1020,Zonder specialiteit,13,1,14,168,68,[],13,1,0,2,10,0,3,0,0
Onbekend,Śmigielski Hubert,5598956,16,Polska,Man,1390,Springers,20,1,18,179,86,"[('Hoogspringen', '1.00 m', '212', 9), ('Polsstokhoogspringen', '2.57 m', '165', 9), ('Verspringen', '3.90 m', '266', 9), ('Hinkstapspringen', '7.21 m', '182', 9)]",6,2,0,4,3,10,2,8,7
Onbekend,Šmiřák Matěj,5662930,15,Česká republika,Man,120,Zonder specialiteit,15,1,14,170,71,[],11,5,1,1,3,1,1,0,0
Onbekend,Smith Amoy,5663510,23,Bahamas,Vrouw,530,Zonder specialiteit,19,1,15,187,81,[],7,0,5,8,8,1,3,0,0
Onbekend,Smith Kyle,5662717,22,Barbados,Man,1700,Zonder specialiteit,11,1,15,186,87,[],18,1,1,8,4,3,10,0,0
Onbekend,Smoleń Eliza,5663463,14,Polska,Vrouw,280,Zonder specialiteit,16,1,15,152,50,[],15,3,2,5,2,3,1,0,0
Discuswerpen,Smolińska Róża,5079560,32,Polska,Vrouw,12370,Werpers,18,12,16,167,59,"[('Kogelstoten', '14.21 m', '558', 8), ('Discuswerpen', '48.44 m', '562', 8), ('Kogelslingeren', '42.46 m', '505', 8), ('Speerwerpen', '38.09 m', '525', 8)]",11,16,1,1,0,0,13,9,7
Onbekend,Sneijder Zoë,5662047,14,Nederland,Vrouw,760,Zonder specialiteit,16,1,15,145,41,[],14,1,1,5,3,2,9,0,0
Hoogspringen,Soares Pôncio,5471160,19,Portugal,Man,2050,Springers,20,2,17,185,94,"[('Hoogspringen', '1.06 m', '259', 9), ('Polsstokhoogspringen', '2.68 m', '196', 9), ('Verspringen', '3.73 m', '229', 9), ('Hinkstapspringen', '7.38 m', '200', 9)]",20,2,1,3,7,10,2,6,7
Onbekend,Şoavă Viorel,5661152,23,România,Man,750,Zonder specialiteit,11,1,14,186,85,[],17,2,2,2,9,2,1,0,0
Onbekend,Sobers Quinton,5663511,23,Barbados,Man,210,Zonder specialiteit,18,1,15,194,91,[],7,1,3,1,7,6,3,0,0
Onbekend,Sobhy Tumaini,5661242,15,Miṣr,Man,90,Zonder specialiteit,19,1,14,167,65,[],9,6,1,2,3,1,1,0,0
20 km snelwandelen,Sobolík Tomáš,5087965,30,Česká republika,Man,69740,Snelwandelaars,20,13,14,173,68,"[('10 km snelwandelen', '52:04.14', '1051', 9), ('20 km snelwandelen', '1h:36:34.99', '1161', 9), ('50 km snelwandelen', '4h:05:07.18', '1128', 9)]",20,1,20,0,2,3,0,15,20
Onbekend,Socol Sebastian,5661507,24,România,Man,410,Zonder specialiteit,15,1,14,176,76,[],14,1,7,6,1,2,6,0,0
Onbekend,Sofovic Gavrilo,5663256,20,Bosna i Hercegovina,Man,290,Zonder specialiteit,12,1,14,188,80,[],15,2,6,0,3,2,3,0,0
Onbekend,Sokić Boško,5661317,22,Srbija,Man,1030,Zonder specialiteit,12,1,14,177,73,[],12,3,1,1,10,1,3,0,0
Onbekend,Sokolova Evridika,5661213,17,Rossiya,Vrouw,910,Zonder specialiteit,16,1,14,168,61,[],9,3,3,2,1,10,5,0,0
Onbekend,Sokolovský Vilém,5663308,17,Česká republika,Man,1360,Zonder specialiteit,20,1,15,171,68,[],8,1,9,3,1,10,3,0,0
Onbekend,Sol Imelda,5663433,16,El Salvador,Vrouw,220,Zonder specialiteit,12,1,15,161,58,[],9,4,3,2,7,3,6,0,0
Onbekend,Solano Nicolás,5661545,16,Costa Rica,Man,340,Zonder specialiteit,20,1,14,180,78,[],14,2,1,2,3,0,7,0,0
Onbekend,Solari Enea,5663321,14,Italia,Man,130,Zonder specialiteit,16,1,15,165,61,[],6,3,2,7,2,3,3,0,0
Onbekend,Soldatović Ognjen,5663532,15,Srbija,Man,1010,Zonder specialiteit,18,1,15,157,60,[],10,0,4,3,10,3,6,0,0
Onbekend,Solom Janeli,5661308,20,Eesti,Vrouw,120,Zonder specialiteit,16,1,14,168,66,[],7,6,2,2,3,2,3,0,0
Onbekend,Somaschini Igor,5625612,26,Italia,Man,2550,Sprinters,14,1,18,169,71,"[('100 meter', '13.51 s', '679', 9), ('200 meter', '27.02 s', '715', 9), ('400 meter', '1:00.49', '740', 9), ('110 meter horden', '20.77 s', '677', 9), ('400 meter horden', '1:10.00', '770', 9)]",20,5,3,7,2,1,1,11,8
Onbekend,Somers-Cocks Quinton,5661238,17,Barbados,Man,1080,Zonder specialiteit,15,1,14,178,81,[],13,2,3,10,3,1,2,0,0
Onbekend,Soria Fernão,5662400,16,Portugal,Man,520,Zonder specialiteit,15,1,14,165,66,[],12,8,1,8,2,2,3,0,0
Onbekend,Sorli Olga,5650523,14,España,Vrouw,470,Middenafstandslopers,16,1,13,172,64,"[('800 meter', '2:47.53', '515', 9), ('1.500 meter', '5:29.36', '558', 9), ('3.000 meter steeplechase', '17:33.40', '611', 9)]",9,3,8,1,2,3,3,5,7
Onbekend,Sorondo Angelina,5663478,16,Uruguay,Vrouw,950,Zonder specialiteit,13,1,15,162,56,[],13,2,2,2,3,5,10,0,0
Onbekend,Souto Andreia,5662307,17,Portugal,Vrouw,110,Zonder specialiteit,14,1,15,183,77,[],7,6,2,3,2,2,3,0,0
Onbekend,Soveral Frederico,5640108,17,Portugal,Man,870,Middenafstandslopers,12,1,15,182,84,"[('800 meter', '2:23.86', '694', 9), ('1.500 meter', '4:48.78', '660', 9), ('3.000 meter steeplechase', '14:15.42', '684', 9)]",11,2,9,6,2,3,5,8,4
Onbekend,Spadaro Flavio,5587911,28,Italia,Man,510,Snelwandelaars,20,2,18,180,91,"[('10 km snelwandelen', '1h:05:28.75', '479', 9), ('20 km snelwandelen', '2h:07:51.16', '479', 9), ('50 km snelwandelen', '5h:27:42.11', '407', 9)]",16,2,4,3,3,1,2,7,2
Onbekend,Spaggiari Rosa,5636851,16,Italia,Vrouw,1520,Sprinters,12,1,14,157,58,"[('100 meter', '15.22 s', '584', 9), ('200 meter', '30.60 s', '524', 9), ('400 meter', '1:10.19', '565', 9), ('100 meter horden', '21.90 s', '571', 9), ('400 meter horden', '1:19.63', '658', 9)]",10,10,3,1,2,3,4,8,8
Onbekend,Špalková Marie,5661671,14,Česká republika,Vrouw,140,Zonder specialiteit,20,1,15,165,57,[],9,5,1,5,5,2,1,0,0
Onbekend,Spârlea Lenuţa,5662031,16,România,Vrouw,270,Zonder specialiteit,17,1,15,171,65,[],13,1,3,3,7,5,1,0,0
Onbekend,Sparovec Vilma,5661272,15,Slovenija,Vrouw,980,Zonder specialiteit,13,1,14,163,58,[],10,1,3,10,0,3,2,0,0
Onbekend,Sparovec Živa,5622142,17,Slovenija,Vrouw,350,Sprinters,20,1,15,173,69,"[('100 meter', '15.06 s', '612', 9), ('200 meter', '30.04 s', '574', 9), ('400 meter', '1:08.43', '633', 9), ('100 meter horden', '21.38 s', '635', 9), ('400 meter horden', '1:17.50', '728', 9)]",7,4,4,6,3,1,1,7,6
Onbekend,Sparreboom Rick,5662048,15,Nederland,Man,60,Zonder specialiteit,19,1,14,182,82,[],7,5,3,1,3,3,0,0,0
Onbekend,Spasojević Koviljka,5635017,17,Srbija,Vrouw,170,Langeafstandslopers,17,2,16,175,72,"[('5.000 meter', '21:47.80', '413', 9), ('10.000 meter', '47:49.70', '388', 9), ('Marathon', '3h:20:32.30', '436', 9)]",12,1,5,0,1,2,2,4,5
Onbekend,Spearz Jayden,5663210,15,New Zealand,Man,840,Zonder specialiteit,19,1,14,180,83,[],20,2,1,3,2,3,2,0,0
Onbekend,Specchi Adamo,5580613,17,Italia,Man,1590,Werpers,20,1,15,178,89,"[('Kogelstoten', '8.15 m', '40', 8), ('Discuswerpen', '31.65 m', '156', 8), ('Kogelslingeren', '31.95 m', '124', 8), ('Speerwerpen', '33.87 m', '169', 8)]",19,7,3,1,9,1,6,6,5
Onbekend,Speedie Callum,5662057,15,Great Britain,Man,540,Zonder specialiteit,11,1,14,169,66,[],13,7,4,2,8,2,3,0,0
Onbekend,Sperti Luigi,5625610,23,Italia,Man,2670,Sprinters,19,1,17,187,93,"[('100 meter', '13.43 s', '694', 9), ('200 meter', '26.69 s', '747', 9), ('400 meter', '59.07 s', '799', 9), ('110 meter horden', '20.36 s', '728', 9), ('400 meter horden', '1:08.87', '810', 9)]",18,3,3,10,3,2,2,10,8
Onbekend,Špilár Mikuláš,5662207,18,Slovensko,Man,640,Zonder specialiteit,15,1,15,174,73,[],14,2,9,2,3,3,0,0,0
Onbekend,Spinosa Tullia,5662063,17,Italia,Vrouw,180,Zonder specialiteit,16,1,15,161,57,[],12,4,6,5,3,3,3,0,0
Onbekend,Spirovski Psaltir,5663281,17,FYR Makedonija,Man,500,Zonder specialiteit,12,1,14,174,76,[],10,2,9,2,5,2,2,0,0
Onbekend,Spotti Giulio,5661412,17,Italia,Man,510,Zonder specialiteit,16,1,14,175,79,[],17,1,2,3,5,6,3,0,0
Onbekend,Sredojevic Todor,5663191,18,Srbija,Man,280,Zonder specialiteit,10,1,15,183,77,[],12,2,2,3,3,2,8,0,0
Onbekend,Srkeska Hilda,5663840,24,FYR Makedonija,Vrouw,340,Zonder specialiteit,11,1,15,172,69,[],16,2,4,0,2,1,2,0,0
Onbekend,Stadler Anna,5661211,19,Österreich,Vrouw,750,Zonder specialiteit,14,1,14,166,64,[],19,1,5,3,2,3,2,0,0
Speerwerpen,Stahnke Claas,4720866,39,Deutschland,Man,11620,Werpers,19,15,14,183,75,"[('Kogelstoten', '13.86 m', '473', 8), ('Discuswerpen', '47.34 m', '519', 8), ('Kogelslingeren', '45.00 m', '411', 8), ('Speerwerpen', '50.80 m', '542', 8)]",20,14,0,3,0,0,12,4,9
Onbekend,Stambolieva Yordanka,5663346,17,Bulgaria,Vrouw,400,Zonder specialiteit,18,1,15,152,45,[],12,4,0,8,1,2,7,0,0
Onbekend,Stamenovski Dejan,5663368,20,FYR Makedonija,Man,1360,Zonder specialiteit,12,1,15,198,99,[],11,1,1,2,3,10,9,0,0
Onbekend,Stamiri Filippa,5640442,17,Hellas,Vrouw,1180,Snelwandelaars,20,1,15,161,60,"[('10 km snelwandelen', '1h:06:33.09', '681', 9), ('20 km snelwandelen', '2h:16:54.52', '600', 9), ('50 km snelwandelen', '5h:33:17.79', '592', 9)]",18,4,9,3,7,1,1,5,6
Onbekend,Stancu Clementina,5663726,16,România,Vrouw,310,Zonder specialiteit,16,1,15,149,47,[],9,3,8,5,2,3,4,0,0
Onbekend,Stankov Mladen,5663009,24,Bulgaria,Man,330,Zonder specialiteit,13,1,14,194,90,[],13,1,5,2,8,3,2,0,0
Onbekend,Stankova Stefka,5662225,18,Bulgaria,Vrouw,1450,Zonder specialiteit,16,1,15,164,61,[],19,1,10,2,2,3,3,0,0
Onbekend,Šťástka Jaroslav,5663470,17,Česká republika,Man,630,Middenafstandslopers,15,1,15,167,66,[],12,3,8,8,1,3,1,5,6
Onbekend,Stawarczyk Iga,5550773,17,Polska,Vrouw,2410,Werpers,20,2,16,182,86,"[('Kogelstoten', '9.55 m', '186', 8), ('Discuswerpen', '33.95 m', '221', 8), ('Kogelslingeren', '29.13 m', '165', 8), ('Speerwerpen', '27.16 m', '209', 8)]",7,12,3,2,6,3,2,5,6
Hoogspringen,Steadward Kayla,4881090,37,Canada,Vrouw,4760,Springers,17,11,14,164,66,"[('Hoogspringen', '1.03 m', '312', 9), ('Polsstokhoogspringen', '2.34 m', '310', 9), ('Verspringen', '3.29 m', '298', 9), ('Hinkstapspringen', '6.64 m', '310', 9)]",10,0,0,0,8,13,0,6,8
Onbekend,Stefanetti Natalina,5643787,17,Italia,Vrouw,690,Sprinters,20,1,15,174,65,"[('100 meter', '15.03 s', '617', 9), ('200 meter', '29.51 s', '622', 9), ('400 meter', '1:08.33', '636', 9), ('100 meter horden', '21.35 s', '639', 9), ('400 meter horden', '1:18.55', '693', 9)]",9,9,3,7,0,3,3,3,7
Onbekend,Štefková Ivana,5662743,17,Slovensko,Vrouw,720,Zonder specialiteit,11,1,14,172,61,[],16,3,9,5,3,3,5,0,0
Onbekend,Stegagno Vladimiro,5662579,17,Italia,Man,220,Zonder specialiteit,20,1,14,158,58,[],15,2,1,2,0,1,3,0,0
Onbekend,Steimle Natalie,5662568,17,Deutschland,Vrouw,520,Zonder specialiteit,20,1,15,156,51,[],13,1,2,4,9,1,2,0,0
800 meter,Stein Caroline,5027232,32,United States,Vrouw,19170,Middenafstandslopers,20,15,17,185,70,"[('800 meter', '2:18.76', '988', 9), ('1.500 meter', '4:45.14', '922', 9), ('3.000 meter steeplechase', '15:04.96', '986', 9)]",14,2,14,16,2,0,0,10,10
Onbekend,Stelmach Petro,5663544,23,Ukrajina,Man,1530,Zonder specialiteit,11,1,15,184,90,[],16,3,3,10,2,3,9,0,0
Onbekend,Stensgaard Christine,5662346,16,Danmark,Vrouw,1080,Zonder specialiteit,12,1,15,167,63,[],19,2,5,2,1,8,1,0,0
Onbekend,Stensgaard Emily,5603073,16,Danmark,Vrouw,1080,Snelwandelaars,20,2,17,158,60,"[('10 km snelwandelen', '1h:10:22.73', '533', 9), ('20 km snelwandelen', '2h:21:52.63', '503', 9), ('50 km snelwandelen', '5h:55:28.77', '414', 9)]",10,10,3,1,1,2,4,5,6
Onbekend,Steph Amanda,5578482,17,France,Vrouw,1280,Meerkampers,20,1,15,175,75,"[('Vijfkamp Vrouwen - 100 meter horden', '21.26 s', '609', 9), ('Vijfkamp Vrouwen - Hoogspringen', '0.76 m', '497', 9), ('Vijfkamp Vrouwen - Kogelstoten', '5.14 m', '302', 9), ('Vijfkamp Vrouwen - Verspringen', '2.89 m', '555', 9), ('Vijfkamp Vrouwen - 800 meter', '2:44.53', '579', 9), ('Zevenkamp - 100 meter horden', '21.21 s', '616', 9), ('Zevenkamp - Hoogspringen', '0.73 m', '478', 9), ('Zevenkamp - Kogelstoten', '5.26 m', '309', 9), ('Zevenkamp - 200 meter', '29.74 s', '483', 9), ('Zevenkamp - Verspringen', '2.89 m', '555', 9), ('Zevenkamp - Speerwerpen', '19.46 m', '410', 9), ('Zevenkamp - 800 meter', '2:44.89', '573', 9), ('Vijfkamp Vrouwen', '2542 p', '508', 9), ('Zevenkamp', '3424 p', '489', 9)]",20,3,4,4,3,8,5,6,7
Onbekend,Steponavičius Arvydas,5663209,20,Lietuva,Man,370,Zonder specialiteit,16,1,14,172,77,[],16,5,2,2,6,0,2,0,0
Onbekend,Steven Gita,5661540,21,Malaysia,Vrouw,190,Zonder specialiteit,18,1,14,189,85,[],13,6,3,3,3,0,2,0,0
Onbekend,Stevens Caitlyn,5663501,22,New Zealand,Vrouw,110,Zonder specialiteit,18,1,15,160,55,[],10,1,2,2,2,2,6,0,0
Onbekend,Stevesyns Robin,5661919,15,België,Man,310,Zonder specialiteit,14,1,14,165,62,[],16,3,2,3,2,0,4,0,0
Onbekend,Stewart Debbie,5661586,23,South Africa,Vrouw,850,Zonder specialiteit,11,1,14,181,74,[],18,7,2,2,2,0,8,0,0
Onbekend,Stirna Valdas,5663351,17,Lietuva,Man,890,Zonder specialiteit,13,1,15,161,60,[],7,2,0,1,10,2,3,0,0
Onbekend,Stirna Zbignevas,5661584,19,Lietuva,Man,620,Zonder specialiteit,12,1,14,182,74,[],9,3,9,1,0,0,8,0,0
Onbekend,Stivala Denise,5661198,24,Malta,Vrouw,120,Zonder specialiteit,17,1,14,177,77,[],12,0,2,2,3,2,5,0,0
Onbekend,Stivala Ellie,5662918,16,Malta,Vrouw,470,Zonder specialiteit,12,1,14,163,54,[],6,2,3,5,2,9,2,0,0
Onbekend,Stofella Giorgio,5662780,17,Italia,Man,290,Zonder specialiteit,17,1,14,186,88,[],9,1,3,8,1,2,1,0,0
Onbekend,Stoichkov Lyubomir,5637234,14,Bulgaria,Man,470,Meerkampers,14,1,16,175,75,"[('Vijfkamp Mannen - Verspringen', '2.39 m', '373', 9), ('Vijfkamp Mannen - Speerwerpen', '23.13 m', '371', 9), ('Vijfkamp Mannen - 200 meter', '28.51 s', '492', 9), ('Vijfkamp Mannen - Discuswerpen', '20.70 m', '349', 9), ('Vijfkamp Mannen - 1500 meter', '5:02.38', '455', 9), ('Tienkamp - 100 meter', '14.21 s', '467', 9), ('Tienkamp - Verspringen', '2.41 m', '376', 9), ('Tienkamp - Kogelstoten', '5.34 m', '302', 9), ('Tienkamp - Hoogspringen', '0.48 m', '285', 9), ('Tienkamp - 400 meter', '1:02.92', '555', 9), ('Tienkamp - 110 meter horden', '21.36 s', '487', 9), ('Tienkamp - Discuswerpen', '20.49 m', '345', 9), ('Tienkamp - Polsstokhoogspringen', '1.57 m', '331', 9), ('Tienkamp - Speerwerpen', '23.88 m', '383', 9), ('Tienkamp - 1500 meter', '5:00.47', '474', 9), ('Vijfkamp Mannen', '2040 p', '408', 9), ('Tienkamp', '4005 p', '401', 9)]",10,3,1,3,2,1,5,8,7
Onbekend,Stojanoski Apostol,5663517,23,FYR Makedonija,Man,460,Zonder specialiteit,17,1,15,182,81,[],7,1,2,3,9,1,2,0,0
Onbekend,Stokes John,5659308,17,United States,Man,690,Werpers,11,1,15,182,82,"[('Kogelstoten', '6.81 m', '0', 8), ('Discuswerpen', '24.49 m', '0', 8), ('Kogelslingeren', '23.67 m', '0', 8), ('Speerwerpen', '25.77 m', '0', 8)]",13,8,2,2,3,5,1,6,8
Onbekend,Stone Rhys,5642843,17,Jamaica,Man,1050,Meerkampers,13,1,16,179,85,"[('Vijfkamp Mannen - Verspringen', '2.83 m', '442', 9), ('Vijfkamp Mannen - Speerwerpen', '30.30 m', '487', 9), ('Vijfkamp Mannen - 200 meter', '28.29 s', '515', 9), ('Vijfkamp Mannen - Discuswerpen', '30.16 m', '508', 9), ('Vijfkamp Mannen - 1500 meter', '5:07.21', '406', 9), ('Tienkamp - 100 meter', '14.09 s', '492', 9), ('Tienkamp - Verspringen', '2.80 m', '437', 9), ('Tienkamp - Kogelstoten', '8.02 m', '454', 9), ('Tienkamp - Hoogspringen', '0.74 m', '440', 9), ('Tienkamp - 400 meter', '1:02.57', '571', 9), ('Tienkamp - 110 meter horden', '21.01 s', '537', 9), ('Tienkamp - Discuswerpen', '30.06 m', '507', 9), ('Tienkamp - Polsstokhoogspringen', '2.07 m', '436', 9), ('Tienkamp - Speerwerpen', '31.43 m', '505', 9), ('Tienkamp - 1500 meter', '5:06.16', '417', 9), ('Vijfkamp Mannen', '2358 p', '472', 9), ('Tienkamp', '4796 p', '480', 9)]",15,10,2,1,7,4,2,4,7
Onbekend,Storm Thea,5661253,20,Danmark,Vrouw,460,Zonder specialiteit,13,1,14,183,79,[],11,0,0,9,0,2,0,0,0
Onbekend,Strachan Ashle,5662716,24,Bahamas,Vrouw,530,Zonder specialiteit,19,1,14,173,72,[],8,2,9,1,3,7,1,0,0
Onbekend,Stradi Sara,5661907,16,Italia,Vrouw,100,Zonder specialiteit,18,1,14,168,63,[],9,1,2,6,4,3,2,0,0
Onbekend,Strand Ståle,5663012,20,Norge,Man,210,Zonder specialiteit,19,1,14,181,76,[],14,0,4,2,1,3,2,0,0
Onbekend,Strandberg Lennart,5662269,17,Sverige,Man,50,Zonder specialiteit,14,1,14,172,69,[],6,2,1,3,2,1,2,0,0
