Favoriete onderdeel,Naam,AtleetID,Leeftijd,Land,Geslacht,MaxID,Specialiteit,Humeur,Ervaring,Vorm,Lengte,Gewicht,Deadline,Zorg,Kracht,Uithouding,Snelheid,Lenigheid,Springen,Werpen,SP1,SP2
5.000 meter,de Vocht Bert,5461668,21,Nederland,Man,2550,Langeafstandslopers,20,4,18,193,96,2025-02-25 21:02:26,19,3,11,8,2,2,1,8,7
110 meter horden,Ballantyne Michael,5358190,23,Great Britain,Man,4330,Sprinters,20,4,18,185,86,2025-02-25 21:02:37,20,4,1,11,9,2,1,5,11
Onbekend,Valdez Alan,5643975,16,United States,Man,850,Sprinters,19,1,15,173,79,2025-02-25 21:02:46,18,2,2,5,3,3,0,7,7
Onbekend,Kukla Aldona,5657335,14,Polska,Vrouw,1230,Sprinters,20,1,17,166,62,2025-02-25 21:13:46,20,3,3,8,2,2,2,6,5
Tienkamp,Faa Ezio,5120054,29,Italia,Man,13140,Meerkampers,20,10,16,186,90,2025-02-25 22:09:07,14,10,0,8,16,2,3,11,8
Onbekend,Arias Victor,5572188,17,Argentina,Man,8330,Snelwandelaars,20,1,13,181,91,2025-02-25 23:04:55,17,1,16,1,3,3,2,5,8
Onbekend,Abraham Eugenio,5572189,17,Argentina,Man,6100,Sprinters,20,2,13,177,82,2025-02-25 23:05:05,14,2,2,15,1,1,3,8,5
Onbekend,Meessen Timon,5578580,17,Deutschland,Man,2860,Springers,20,2,16,178,90,2025-02-25 23:05:13,20,2,3,10,4,10,3,7,6
Onbekend,Echanove Jeremías,5592218,18,España,Man,1880,Werpers,20,1,13,175,80,2025-02-25 23:30:22,14,3,0,9,4,3,10,8,6
Onbekend,Maloney Holly,5570496,17,Great Britain,Vrouw,910,Werpers,19,1,15,167,73,2025-02-25 23:50:13,7,9,1,0,2,6,8,6,6
Onbekend,Fitchie Robert,5568223,17,Great Britain,Man,1350,Springers,20,2,16,182,90,2025-02-25 23:50:29,10,3,1,3,7,8,1,8,9
Onbekend,Durie Kayla,5596580,16,Great Britain,Vrouw,620,Sprinters,20,1,16,174,77,2025-02-25 23:50:45,12,9,2,6,3,0,1,5,7
Tienkamp,Dickson Landon,5151831,30,United States,Man,10310,Meerkampers,20,11,19,187,83,2025-02-26 02:28:44,19,14,2,8,10,5,0,11,11
Onbekend,Fedoriva Nika,5566398,17,Ukrajina,Vrouw,2340,Langeafstandslopers,20,2,20,163,70,2025-02-26 03:15:11,18,1,9,10,2,2,3,9,7
5.000 meter,Deas Cara,5469522,28,Great Britain,Vrouw,5250,Langeafstandslopers,20,4,15,175,71,2025-02-26 03:16:56,20,3,12,10,4,0,1,11,7
Polsstokhoogspringen,Bowman Nathan,5487805,22,Great Britain,Man,1170,Springers,20,3,15,174,82,2025-02-26 03:18:55,8,2,3,5,7,9,4,7,9
Onbekend,Clemons Carlos,5553346,17,United States,Man,9420,Sprinters,20,2,15,181,92,2025-02-26 05:29:08,20,1,1,16,9,1,6,6,7
100 meter,Cortez Angel,5467125,20,United States,Man,6510,Sprinters,20,4,16,179,76,2025-02-26 05:29:21,14,11,3,14,1,3,1,7,8
Onbekend,Cantrell Brooke,5527074,18,United States,Vrouw,9180,Sprinters,20,2,16,168,73,2025-02-26 05:29:37,20,2,1,15,11,1,2,7,8
Kogelstoten,Gill Kyle,5419484,21,United States,Man,5400,Werpers,20,4,16,182,82,2025-02-26 05:30:24,17,12,3,0,2,2,12,8,9
Onbekend,Beard Fernando,5662349,17,United States,Man,2080,Werpers,11,1,15,164,67,2025-02-26 05:30:40,20,10,2,1,2,1,8,8,6
400 meter,Goldman Jacob,5232806,26,United States,Man,9910,Sprinters,20,7,18,190,82,2025-02-26 05:32:24,15,13,3,15,1,2,3,9,9
400 meter horden,Hamm Ryan,5392579,23,United States,Man,8050,Sprinters,20,5,19,165,66,2025-02-26 05:32:43,17,1,3,15,11,0,1,10,9
Onbekend,Segarra Ithaisa,5566189,17,España,Vrouw,1310,Sprinters,20,2,14,173,76,2025-02-26 06:40:28,14,3,2,6,3,4,1,10,8
Onbekend,de Lucas Antònia,5656314,17,España,Vrouw,1070,Meerkampers,12,1,14,166,67,2025-02-26 06:40:37,14,10,1,3,3,1,3,6,5
Verspringen,Aubry Cassandra,5508920,18,France,Vrouw,2360,Springers,20,3,20,169,75,2025-02-26 06:53:56,18,3,3,7,5,10,3,8,9
Onbekend,Aptaloglou Damiani,5624596,18,Hellas,Vrouw,3090,Langeafstandslopers,20,1,18,170,67,2025-02-26 07:14:22,20,1,11,3,1,3,6,9,6
400 meter horden,Audouin Lydie,5079109,31,France,Vrouw,14500,Sprinters,18,9,16,169,67,2025-02-26 07:22:58,9,8,1,17,6,2,1,10,10
100 meter,Hemery Dominique,5150920,29,France,Man,24300,Sprinters,20,7,16,194,73,2025-02-26 07:23:06,19,18,3,14,1,2,1,10,8
400 meter,Georges Omar,5252684,29,France,Man,13690,Sprinters,20,6,16,186,82,2025-02-26 07:23:13,19,13,4,16,3,3,2,6,10
400 meter horden,Faure Mourad,5182941,28,France,Man,36810,Sprinters,20,9,15,178,57,2025-02-26 07:23:21,19,20,1,14,3,3,2,9,9
Polsstokhoogspringen,Rodier Luna,5196503,28,France,Vrouw,17910,Springers,19,9,16,186,56,2025-02-26 07:24:49,20,0,2,3,15,17,1,10,9
Verspringen,Cano Lucien-Joseph,5189003,28,France,Man,24650,Springers,20,8,16,184,60,2025-02-26 07:24:57,20,2,1,4,5,19,3,11,10
50 km snelwandelen,Attia Lois,5147729,29,France,Man,19450,Snelwandelaars,20,9,14,177,52,2025-02-26 07:25:04,14,3,19,9,2,0,0,5,6
Marathon,Aubergeau Nathalie,5320688,27,France,Vrouw,23730,Langeafstandslopers,20,7,16,159,49,2025-02-26 07:25:11,20,3,19,11,3,4,2,10,11
800 meter,Frelon Danièle,5136604,30,France,Vrouw,11350,Middenafstandslopers,20,7,15,175,76,2025-02-26 07:25:26,19,1,13,15,1,3,1,11,10
Verspringen,Ferreira Charlène,5234861,26,France,Vrouw,12320,Springers,20,7,16,181,60,2025-02-26 07:27:15,16,1,2,12,9,16,3,10,9
Hoogspringen,Mercier Dominique,5245905,26,France,Man,10970,Springers,20,7,15,188,72,2025-02-26 07:27:22,7,2,3,1,9,16,5,10,10
10 km snelwandelen,Lefebvre Aliénor,5263188,26,France,Vrouw,6360,Snelwandelaars,20,5,16,189,84,2025-02-26 07:27:29,12,1,14,11,1,3,3,8,9
20 km snelwandelen,Jacob Victor,5245904,26,France,Man,8360,Snelwandelaars,20,7,17,170,70,2025-02-26 07:27:37,16,1,14,10,7,3,1,11,9
10.000 meter,Lavigne Cléa,5053128,31,France,Vrouw,8630,Langeafstandslopers,20,9,16,167,62,2025-02-26 07:27:45,16,0,14,10,0,4,1,11,12
Marathon,Maurel François,5237838,26,France,Man,9830,Langeafstandslopers,20,6,15,173,64,2025-02-26 07:27:52,12,3,16,10,1,2,4,11,6
1.500 meter,Eisser Justin,5259348,26,France,Man,14920,Middenafstandslopers,20,6,15,182,80,2025-02-26 07:27:59,17,1,16,13,2,3,3,12,10
200 meter,Marchand Julia,5193392,27,France,Vrouw,23470,Sprinters,20,7,17,165,63,2025-02-26 07:28:08,18,18,2,14,1,1,3,8,9
Onbekend,Vasiljev Đuro,5652116,14,Srbija,Man,1000,Sprinters,14,1,15,169,68,2025-02-26 08:24:00,18,9,0,3,1,0,4,6,6
Onbekend,Vidal Cendrine,5553673,18,France,Vrouw,3690,Snelwandelaars,20,2,18,162,67,2025-02-26 08:32:55,20,1,12,2,5,3,3,8,8
200 meter,Mukopadhyay Adarshpal,5402231,22,India,Man,2500,Sprinters,20,4,15,191,100,2025-02-26 08:39:13,14,8,0,10,3,6,1,9,9
Onbekend,Allende Enrique,5537957,17,España,Man,2060,Snelwandelaars,20,2,18,187,102,2025-02-26 08:55:25,7,2,11,1,2,3,2,9,7
Onbekend,Venters Matthew,5566891,18,Great Britain,Man,2210,Snelwandelaars,18,2,16,175,81,2025-02-26 09:15:11,12,2,11,4,4,2,2,9,5
Onbekend,Zniti Jasmina,5622646,16,Al-Maghrib,Vrouw,1090,Langeafstandslopers,20,2,16,166,64,2025-02-26 09:22:21,8,1,10,3,3,3,1,6,8
Onbekend,Toi Kate,5579855,17,Malaysia,Vrouw,3090,Springers,18,2,15,171,74,2025-02-26 09:30:24,16,1,2,2,11,12,1,6,7
Onbekend,ter Horst Mart,5559088,17,Nederland,Man,1530,Springers,20,2,15,184,88,2025-02-26 09:51:22,15,4,1,3,9,10,2,8,6
110 meter horden,Mannucci Eugenio,5139518,29,Italia,Man,3690,Sprinters,20,4,13,187,91,2025-02-26 10:06:09,16,7,1,10,5,0,1,11,9
400 meter,Sportiello Folco,5263754,29,Italia,Man,1840,Sprinters,19,6,14,168,70,2025-02-26 10:06:18,9,4,2,9,4,2,3,9,10
200 meter,Di Mauro Costanza,5195942,29,Italia,Vrouw,1830,Sprinters,20,5,14,165,57,2025-02-26 10:06:32,9,3,1,9,4,1,2,10,9
3.000 meter steeplechase,Sergi Galeazzo,5208585,30,Italia,Man,1100,Middenafstandslopers,20,5,14,181,76,2025-02-26 10:07:08,12,1,6,9,2,2,2,8,6
3.000 meter steeplechase,Orlando Lucia,5151506,29,Italia,Vrouw,5510,Middenafstandslopers,20,6,14,177,72,2025-02-26 10:07:20,10,3,3,9,5,0,0,10,13
5.000 meter,Altieri Asia,5094252,31,Italia,Vrouw,2690,Langeafstandslopers,15,7,14,179,74,2025-02-26 10:07:30,7,3,9,5,4,0,0,10,11
10.000 meter,Dordi Dalia,5177549,28,Italia,Vrouw,3910,Langeafstandslopers,20,7,14,167,65,2025-02-26 10:07:51,17,7,5,3,5,3,2,10,12
10 km snelwandelen,Mozzani Tamara,5215378,28,Italia,Vrouw,5430,Snelwandelaars,20,7,14,168,64,2025-02-26 10:08:03,20,2,10,7,4,3,5,11,12
Speerwerpen,Taddeo Fabrizio,5193205,29,Italia,Man,3900,Werpers,20,6,14,184,73,2025-02-26 10:08:30,14,8,0,5,0,3,11,11,10
Tienkamp,Boccia Guido,5270751,25,Italia,Man,1820,Meerkampers,20,5,13,187,84,2025-02-26 10:09:08,13,2,4,4,4,9,3,8,10
Onbekend,Melasecchi Candido,5371042,23,Italia,Man,720,Meerkampers,19,1,11,173,79,2025-02-26 10:09:30,10,4,1,2,3,10,5,4,3
Vijfkamp Mannen,Padalino Vincenzo,5450015,20,Italia,Man,820,Meerkampers,20,3,15,182,85,2025-02-26 10:09:51,13,2,3,3,3,5,7,6,9
Vijfkamp Vrouwen,Merlino Lisa,5297952,25,Italia,Vrouw,2260,Meerkampers,20,4,14,170,69,2025-02-26 10:10:12,19,2,3,4,3,10,8,8,8
1.500 meter,Le Borgne Julia,5457772,20,France,Vrouw,3030,Middenafstandslopers,20,3,20,175,79,2025-02-26 10:15:52,16,2,10,11,6,1,1,8,9
10.000 meter,Lin Caleb,5432464,22,Singapore,Man,4440,Langeafstandslopers,20,5,19,172,76,2025-02-26 10:17:21,11,6,13,7,3,3,2,10,9
Onbekend,Frappa Massimiliano,5607630,20,Italia,Man,4680,Snelwandelaars,20,2,19,172,71,2025-02-26 10:19:01,20,2,13,2,5,0,1,10,3
10 km snelwandelen,Kolivas Apostolos,5281592,28,Hellas,Man,5330,Snelwandelaars,18,7,16,184,79,2025-02-26 10:19:59,11,2,13,1,5,2,2,10,11
Onbekend,De Ruvo Rosanna,5653043,17,Italia,Vrouw,1640,Springers,12,1,14,162,60,2025-02-26 10:20:53,17,3,1,2,0,10,7,8,7
Onbekend,Galluzzi Delfina,5653044,16,Italia,Vrouw,1030,Sprinters,16,1,13,160,55,2025-02-26 10:21:08,14,1,4,10,0,2,1,7,5
Onbekend,Tkaczyk Borys,5537228,17,Polska,Man,1070,Snelwandelaars,20,2,16,178,90,2025-02-26 10:21:51,17,3,7,1,9,0,1,6,7
Onbekend,Persia Viola,5617029,17,Italia,Vrouw,1220,Meerkampers,19,1,15,170,69,2025-02-26 10:22:48,9,2,1,3,2,10,9,5,6
Onbekend,Asnaghi Leonardo,5633663,16,Italia,Man,1340,Sprinters,12,1,16,167,72,2025-02-26 10:22:59,16,3,3,10,2,0,2,5,7
110 meter horden,Rivera Garrett,5232784,26,United States,Man,24060,Sprinters,20,7,16,192,72,2025-02-26 10:37:04,19,1,3,19,11,3,3,10,10
Verspringen,Mixalios Xristoforos,5179105,28,Hellas,Man,7320,Springers,20,10,15,189,86,2025-02-26 10:37:23,10,2,1,9,9,14,1,10,10
Verspringen,del Amo Martí,5110267,30,España,Man,10450,Springers,20,8,16,171,64,2025-02-26 10:38:10,12,2,1,9,10,12,1,11,14
Vijfkamp Mannen,Vavilov Feliks,5196298,28,Rossiya,Man,7100,Meerkampers,20,7,11,176,77,2025-02-26 11:04:32,19,0,1,9,11,13,2,11,8
Zevenkamp,Tomasi Betta,5456006,22,Italia,Vrouw,2670,Meerkampers,20,4,18,172,72,2025-02-26 11:21:37,19,3,6,11,1,7,8,7,8
Onbekend,Gavazzeni Emilia,5629981,17,Italia,Vrouw,940,Meerkampers,20,1,16,170,66,2025-02-26 11:21:43,18,2,1,8,3,3,7,6,5
Tienkamp,Felter Teofilo,5379428,24,Italia,Man,2450,Meerkampers,20,5,18,165,69,2025-02-26 11:21:51,19,2,11,8,3,8,3,5,6
Onbekend,Cuaz Cristiano,5633688,17,Italia,Man,1970,Meerkampers,20,1,17,175,81,2025-02-26 11:21:58,15,3,10,2,1,3,1,8,9
5.000 meter,Monticone Sergio,5498996,19,Italia,Man,2020,Langeafstandslopers,20,3,19,187,91,2025-02-26 11:22:08,16,9,8,3,2,2,3,8,9
10.000 meter,Beker Maria,4895431,35,Switzerland,Vrouw,31790,Langeafstandslopers,20,19,13,167,47,2025-02-26 11:34:40,19,0,17,7,0,0,0,13,13
3.000 meter steeplechase,Baert Yara,5505919,30,België,Vrouw,1760,Middenafstandslopers,20,4,17,177,78,2025-02-26 11:42:41,16,2,4,10,3,1,0,8,7
Onbekend,Mista Lino,5644307,17,España,Man,2280,Meerkampers,20,1,18,174,74,2025-02-26 11:42:57,17,2,2,11,2,2,8,9,4
Hinkstapspringen,Schöbel Sophie,5049934,32,Deutschland,Vrouw,30390,Springers,20,11,16,166,54,2025-02-26 11:59:42,20,3,0,0,19,15,0,9,7
Onbekend,Ahmad Peter,5542432,17,Danmark,Man,2640,Meerkampers,20,2,16,177,93,2025-02-26 12:03:53,15,3,1,1,2,10,12,6,7
Onbekend,Sales Leire,5627546,18,España,Vrouw,1550,Werpers,13,1,11,166,66,2025-02-26 12:03:53,20,4,3,2,8,2,7,3,8
Onbekend,Vélez Julia,5664136,14,España,Vrouw,600,Zonder specialiteit,20,1,15,163,58,2025-02-26 12:24:23,18,0,4,2,4,6,1,0,0
Onbekend,Lafarga Urko,5664139,16,España,Man,390,Zonder specialiteit,16,1,15,181,81,2025-02-26 12:24:41,8,7,2,3,7,7,1,0,0
Onbekend,Vidal Abraham,5664137,15,España,Man,740,Zonder specialiteit,15,1,15,178,76,2025-02-26 12:24:52,6,3,10,3,5,0,1,0,0
Onbekend,Tampakis Maxos,5617393,16,Hellas,Man,1650,Sprinters,16,1,15,165,68,2025-02-26 12:59:05,15,5,1,10,1,7,2,8,7
Onbekend,Estyaji Ucup,5581283,17,Indonesia,Man,3070,Sprinters,20,2,15,172,80,2025-02-26 13:01:34,16,1,2,11,12,2,2,6,7
Marathon,Marchand Esteban,5102993,31,France,Man,61620,Langeafstandslopers,20,15,19,191,59,2025-02-26 13:07:29,19,1,20,20,0,0,0,15,12
Onbekend,Bäcker Ebba,5562947,17,Sverige,Vrouw,5340,Snelwandelaars,20,2,17,178,85,2025-02-26 13:24:43,16,0,14,0,3,2,3,7,8
Kogelstoten,Sandoval Sabela,5426400,21,España,Vrouw,10040,Werpers,20,3,17,170,69,2025-02-26 13:25:26,17,16,2,2,1,1,10,6,10
Tienkamp,Domke Henning,5320651,24,Deutschland,Man,9240,Meerkampers,20,5,17,170,72,2025-02-26 13:41:45,11,14,3,3,13,3,3,9,9
Vijfkamp Mannen,Kiel Filip,5291409,25,Deutschland,Man,14280,Meerkampers,20,5,16,184,82,2025-02-26 13:41:50,17,17,0,3,12,3,3,9,7
Zevenkamp,Ahokas Tuuli,5284019,25,Suomi,Vrouw,16100,Meerkampers,20,6,20,169,57,2025-02-26 13:41:56,20,15,3,5,16,2,0,10,7
Vijfkamp Vrouwen,Kabel Marleen,5272125,25,Deutschland,Vrouw,5450,Meerkampers,20,5,18,172,74,2025-02-26 13:42:02,14,12,2,11,9,6,1,10,8
Onbekend,Góis Itelvina,5603535,17,Portugal,Vrouw,1740,Langeafstandslopers,20,1,13,176,80,2025-02-26 13:45:35,20,3,10,3,3,2,3,3,7
Onbekend,Crespo Ângelo,5656404,17,Portugal,Man,1580,Werpers,13,1,14,171,75,2025-02-26 13:45:44,17,3,2,1,3,1,10,6,8
Onbekend,Vila Aquilino,5565396,17,Portugal,Man,2540,Langeafstandslopers,20,1,14,181,87,2025-02-26 13:45:54,17,2,9,3,3,1,11,9,6
Onbekend,Honold André,5531144,18,Deutschland,Man,930,Zonder specialiteit,20,3,13,189,95,2025-02-26 14:09:35,12,2,10,6,3,2,5,0,0
Hinkstapspringen,Clawson Gabriele,4871053,36,Switzerland,Man,50250,Springers,20,18,12,177,61,2025-02-26 14:19:37,19,0,0,0,18,19,0,8,12
10.000 meter,Filevska Monika,5372336,23,FYR Makedonija,Vrouw,17450,Langeafstandslopers,20,6,14,173,71,2025-02-26 14:20:52,18,2,18,5,2,2,3,8,8
Verspringen,Urbina Lidia,5098986,30,España,Vrouw,17750,Springers,20,11,16,176,62,2025-02-26 14:21:34,19,8,1,0,12,18,0,8,9
Discuswerpen,Cantella Emma,5489263,21,Italia,Vrouw,3300,Werpers,20,3,14,181,75,2025-02-26 14:23:09,14,10,0,2,3,2,8,9,11
Onbekend,Baillie Gary,5590331,18,Great Britain,Man,830,Sprinters,15,2,12,173,77,2025-02-26 14:27:26,10,6,1,8,7,1,1,8,5
Onbekend,Sole Jayden,5590335,22,Great Britain,Man,1810,Sprinters,20,1,12,188,89,2025-02-26 14:27:32,19,3,1,11,2,1,1,5,7
Onbekend,Beaumont Angus,5590345,23,Great Britain,Man,1180,Middenafstandslopers,16,2,11,175,85,2025-02-26 14:28:01,16,3,9,7,3,3,0,8,4
Onbekend,Cozzarini Pippo,5628045,17,Italia,Man,850,Middenafstandslopers,20,1,13,171,75,2025-02-26 14:28:01,18,3,6,3,2,2,1,8,5
Onbekend,Keay Leon,5590351,19,Great Britain,Man,1860,Langeafstandslopers,20,2,16,177,71,2025-02-26 14:28:20,16,2,10,3,2,1,1,9,9
Onbekend,McGovern Mia,5590355,17,Great Britain,Vrouw,1700,Langeafstandslopers,20,2,15,183,81,2025-02-26 14:28:44,18,2,9,7,3,2,2,9,5
Onbekend,Sturrock Martin,5590368,26,Great Britain,Man,1920,Springers,11,2,11,185,94,2025-02-26 14:29:19,13,3,2,5,7,8,2,8,10
Onbekend,O'Neil Mason,5590375,21,Great Britain,Man,2120,Werpers,20,2,14,172,67,2025-02-26 14:29:46,20,4,1,2,3,2,10,4,9
Onbekend,Thomas Christopher,5590360,28,Great Britain,Man,2430,Snelwandelaars,18,2,15,190,92,2025-02-26 14:30:03,16,3,8,7,3,1,2,11,9
Onbekend,Kirkwood Maddison,5590379,26,Great Britain,Vrouw,1630,Werpers,20,2,11,172,68,2025-02-26 14:32:51,19,7,0,2,2,2,9,5,8
Onbekend,Salierno Teresa,5659937,17,Italia,Vrouw,1460,Meerkampers,16,1,14,162,55,2025-02-26 14:32:58,19,3,4,3,2,8,6,8,8
Onbekend,Spiers Shannon,5590380,16,Great Britain,Vrouw,1100,Werpers,20,2,14,160,65,2025-02-26 14:33:17,11,8,1,3,4,2,7,8,9
Onbekend,Castelnuovo Santo,5578543,19,Italia,Man,1500,Snelwandelaars,20,1,11,194,95,2025-02-26 14:37:04,20,3,5,1,7,2,2,7,8
Onbekend,Pietrangelo Graziano,5634572,17,Italia,Man,500,Snelwandelaars,17,1,15,180,82,2025-02-26 14:37:13,16,3,2,3,3,0,3,6,7
Onbekend,Holmes Zak,5590386,19,Great Britain,Man,1050,Meerkampers,19,2,14,184,85,2025-02-26 14:51:42,8,3,2,6,4,10,3,7,7
400 meter horden,Ammassari Tony,5455497,21,Italia,Man,4420,Sprinters,20,4,19,181,86,2025-02-26 16:14:37,13,4,5,12,3,0,3,11,10
400 meter,Pallotta Valter,5439109,21,Italia,Man,3880,Sprinters,20,5,16,181,85,2025-02-26 16:14:48,11,9,2,12,3,1,3,9,9
100 meter horden,Del Re Rossella,5446308,21,Italia,Vrouw,6260,Sprinters,20,5,17,167,68,2025-02-26 16:14:55,12,4,1,14,3,2,3,10,10
3.000 meter steeplechase,Trivella Ivano,5409261,21,Italia,Man,4260,Middenafstandslopers,20,4,18,180,95,2025-02-26 16:15:02,10,3,11,9,5,2,1,10,11
3.000 meter steeplechase,Bottoni Beatrice,5467986,20,Italia,Vrouw,2710,Middenafstandslopers,20,3,17,175,81,2025-02-26 16:15:07,11,5,11,4,3,2,3,10,8
Marathon,Mappelli Luca,5430187,21,Italia,Man,5560,Langeafstandslopers,20,4,18,181,79,2025-02-26 16:15:23,19,2,13,9,6,0,2,9,9
5.000 meter,Rollato Ilenia,5456204,21,Italia,Vrouw,3100,Langeafstandslopers,20,4,18,171,72,2025-02-26 16:15:28,12,3,12,8,2,1,3,10,8
50 km snelwandelen,Pezzetta Federico,5431505,21,Italia,Man,24070,Snelwandelaars,20,4,17,181,78,2025-02-26 16:15:33,20,2,19,2,3,4,2,10,10
50 km snelwandelen,Monteleone Pamela,5426040,21,Italia,Vrouw,5300,Snelwandelaars,20,4,18,181,64,2025-02-26 16:15:40,8,1,14,2,1,3,2,10,9
10 km snelwandelen,Stanzani Michela,5375889,23,Italia,Vrouw,4390,Snelwandelaars,20,5,19,166,65,2025-02-26 16:15:54,9,3,7,8,11,2,1,11,9
Discuswerpen,Deste Piera,5437835,22,Italia,Vrouw,3690,Werpers,20,5,19,171,71,2025-02-26 16:16:00,7,10,3,2,1,3,10,11,9
Kogelstoten,Gasparutti Angelica,5492009,21,Italia,Vrouw,2870,Werpers,20,3,16,179,78,2025-02-26 16:16:09,10,11,2,0,3,1,10,8,8
Kogelslingeren,Selman Orietta,5382896,22,Italia,Vrouw,3930,Werpers,20,6,19,179,83,2025-02-26 16:16:17,11,10,3,2,9,2,12,9,9
Zevenkamp,Ramundo Brigitta,5434942,21,Italia,Vrouw,3360,Meerkampers,20,4,18,171,74,2025-02-26 16:16:26,14,5,3,9,4,6,10,9,11
Hoogspringen,Barbieri Elisabetta,5215172,27,Italia,Vrouw,18560,Springers,20,7,18,182,65,2025-02-26 16:19:44,19,2,2,2,7,18,0,11,11
10 km snelwandelen,Casarsa Alessio,5200009,30,Italia,Man,18650,Snelwandelaars,20,8,17,175,65,2025-02-26 16:20:38,17,2,15,1,5,1,2,14,14
10.000 meter,Persello Cristoforo,5018274,33,Italia,Man,14650,Langeafstandslopers,18,11,16,196,72,2025-02-26 16:20:59,16,0,14,15,0,0,0,12,9
Onbekend,Lewczuk Zbigniew,5627870,15,Polska,Man,1710,Sprinters,17,1,18,177,79,2025-02-26 16:24:10,9,0,4,11,1,3,7,7,7
Onbekend,Llorens Débora,5662298,17,España,Vrouw,730,Meerkampers,13,1,15,165,59,2025-02-26 16:25:05,13,6,4,3,0,5,3,8,7
Speerwerpen,Struška Luděk,5389001,22,Česká republika,Man,3090,Werpers,20,5,17,188,100,2025-02-26 16:26:57,18,5,4,8,4,0,10,9,9
Onbekend,Peltier Lina,5598293,17,France,Vrouw,3730,Snelwandelaars,20,1,17,172,74,2025-02-26 16:27:18,19,3,13,2,3,3,3,8,7
Onbekend,Agramunt Jesús María,5638255,17,España,Man,1420,Sprinters,18,1,17,179,84,2025-02-26 16:27:50,12,2,6,8,3,2,2,9,9
1.500 meter,Wayman Niamh,5442793,20,Great Britain,Vrouw,2830,Middenafstandslopers,20,4,16,171,81,2025-02-26 16:28:48,15,0,11,11,3,3,2,7,7
1.500 meter,Pickering Harvey,5424905,22,Great Britain,Man,4540,Middenafstandslopers,20,4,17,174,81,2025-02-26 16:30:08,17,3,12,12,3,2,2,9,6
Vijfkamp Vrouwen,Kusto Celina,5506053,20,Polska,Vrouw,2020,Meerkampers,20,3,17,179,75,2025-02-26 16:31:59,6,9,1,10,3,2,2,9,8
Onbekend,Kolasińska Patrycja,5598961,22,Polska,Vrouw,3470,Springers,20,2,18,171,65,2025-02-26 16:33:36,8,1,0,10,2,11,1,7,11
200 meter,Alves Dominique,5182477,28,France,Man,22490,Sprinters,20,10,15,177,78,2025-02-26 16:40:18,14,12,1,19,6,3,2,10,9
10 km snelwandelen,Arab Cyrielle,5273814,26,France,Vrouw,7710,Snelwandelaars,16,9,16,161,54,2025-02-26 16:41:09,13,7,14,3,8,1,2,8,11
Kogelstoten,Fernandes Charline,5147156,29,France,Vrouw,9200,Werpers,19,11,15,163,52,2025-02-26 16:42:11,11,14,2,0,1,2,11,11,11
Onbekend,Hammadou Samiah,5601425,17,Al-Jazā'ir,Vrouw,1790,Sprinters,20,2,16,161,61,2025-02-26 16:48:18,19,7,2,10,3,2,3,8,5
Onbekend,Puppin Oliviero,5562284,17,Italia,Man,2730,Middenafstandslopers,20,2,16,169,84,2025-02-26 16:48:31,12,0,12,6,0,2,2,6,8
Onbekend,Cerrone Gennaro,5599975,17,Italia,Man,2840,Langeafstandslopers,20,2,19,186,93,2025-02-26 16:48:40,19,3,11,4,2,3,2,7,8
Onbekend,Fantauzzi Dario,5584914,17,Italia,Man,3170,Snelwandelaars,20,2,16,173,84,2025-02-26 16:48:54,16,1,13,1,4,6,3,6,8
Onbekend,Pirlo Glory,5607635,17,Italia,Vrouw,2370,Snelwandelaars,20,2,18,171,76,2025-02-26 16:49:12,15,2,12,3,8,2,2,4,6
Onbekend,Scatena Carmine,5556073,17,Italia,Man,2450,Springers,20,2,16,184,90,2025-02-26 16:49:36,14,9,3,1,8,11,1,8,8
Onbekend,Delussu Katia,5613681,17,Italia,Vrouw,1500,Werpers,20,2,16,177,72,2025-02-26 16:49:45,14,8,1,5,3,0,11,6,5
Onbekend,Verni Wilma,5617284,17,Italia,Vrouw,1940,Meerkampers,20,1,17,187,84,2025-02-26 16:49:56,14,3,2,11,7,3,7,7,7
Onbekend,Gafa’ Nicoletta,5590798,17,Italia,Vrouw,1850,Werpers,20,1,17,176,82,2025-02-26 16:50:04,16,11,2,0,1,2,5,6,8
100 meter,Fagan Kane,5469504,25,Great Britain,Man,2570,Sprinters,19,4,18,187,83,2025-02-26 16:57:14,11,6,2,10,2,2,1,9,10
3.000 meter steeplechase,Bojtor Renáta,5362739,23,Magyarország,Vrouw,4130,Middenafstandslopers,20,4,15,182,82,2025-02-26 17:27:44,18,4,9,13,3,2,3,8,8
Hoogspringen,Lázzaro Ximena,5243948,27,Argentina,Vrouw,12410,Springers,20,8,17,186,69,2025-02-26 17:28:19,15,1,1,2,10,16,2,10,10
Polsstokhoogspringen,Villarreal Helena,5107772,30,Argentina,Vrouw,32510,Springers,20,12,15,178,56,2025-02-26 17:29:28,20,0,0,0,17,19,1,8,10
Kogelstoten,Reggi Fernando,4968409,33,Argentina,Man,26450,Werpers,20,15,17,185,92,2025-02-26 17:30:54,16,18,4,0,0,1,16,8,9
Onbekend,Zanettini Alighiero,5553511,17,Italia,Man,3020,Werpers,20,2,16,188,98,2025-02-26 17:47:54,8,12,3,2,1,3,9,8,8
Onbekend,Siddhanta Jayant,5576070,17,India,Man,2230,Sprinters,20,2,16,182,94,2025-02-26 17:49:16,14,10,1,11,3,1,2,6,6
