Favoriete onderdeel,Naam,AtleetID,Leeftijd,Land,Geslacht,MaxID,Specialiteit,Humeur,Ervaring,Vorm,Lengte,Gewicht,Deadline,Zorg,Kracht,Uithouding,Snelheid,Lenigheid,Springen,Werpen,SP1,SP2
Onbekend,Madeira Luís,5627602,15,Portugal,Man,880,Sprinters,20,1,14,156,58,2025-02-17 11:14:55,17,2,3,6,8,2,2,5,7
100 meter horden,Bogusz Paulina,5455103,21,Polska,Vrouw,9990,Sprinters,20,4,20,170,64,2025-02-17 11:23:48,17,3,2,16,11,2,2,7,5
Onbekend,Galé Cristian,5637251,17,España,Man,1200,Sprinters,19,1,15,176,79,2025-02-17 11:56:37,19,2,1,8,1,1,3,7,5
Onbekend,Limón Teófilo,5651141,14,España,Man,690,Snelwandelaars,16,1,17,165,67,2025-02-17 11:58:02,16,3,7,1,6,2,6,5,6
Onbekend,Błażejewska Brygida,5617817,17,Polska,Vrouw,2630,Middenafstandslopers,18,1,15,166,71,2025-02-17 12:39:52,20,1,11,9,2,1,1,6,5
3.000 meter steeplechase,Gagliardoni Evaristo,5530729,18,Italia,Man,1820,Middenafstandslopers,20,2,19,188,90,2025-02-17 13:05:34,12,4,11,6,2,2,8,7,5
Vijfkamp Mannen,Bidini Riccardo,5477996,19,Italia,Man,1800,Meerkampers,20,3,20,189,96,2025-02-17 13:06:14,19,7,8,8,5,4,4,8,7
Onbekend,Kossok Marcelina,5598946,18,Polska,Vrouw,960,Middenafstandslopers,20,2,16,171,64,2025-02-17 13:20:29,12,2,9,7,6,1,2,6,7
Onbekend,Oreni Abelardo,5598266,16,Italia,Man,1650,Springers,20,1,15,174,76,2025-02-17 13:20:46,20,1,6,1,7,8,2,6,8
Onbekend,Chwalibogowski Emil,5647300,17,Polska,Man,1450,Werpers,18,1,15,172,78,2025-02-17 13:31:47,6,9,3,2,2,3,10,8,7
100 meter,Flati Umberto,5050321,31,Italia,Man,41230,Sprinters,20,10,16,201,81,2025-02-17 16:25:18,20,17,1,20,2,2,0,11,11
Onbekend,Kudrnková Valerie,5633379,17,Česká republika,Vrouw,2290,Middenafstandslopers,19,1,15,169,67,2025-02-17 16:27:36,20,2,8,10,2,3,2,4,8
Onbekend,Graaf Suzanne,5584907,17,Nederland,Vrouw,2900,Langeafstandslopers,20,2,17,172,74,2025-02-17 16:28:10,18,3,12,1,5,7,1,8,7
Onbekend,Uspenskij Serapion,5545730,17,Rossiya,Man,2090,Springers,20,1,16,188,99,2025-02-17 16:28:47,20,3,3,1,10,9,3,5,4
Onbekend,Arroyo Antón,5594448,17,España,Man,2230,Werpers,20,2,17,183,90,2025-02-17 16:29:38,18,2,2,1,3,7,11,5,6
Onbekend,Kalinin Filipp,5604361,17,Belarus,Man,4090,Meerkampers,15,1,15,168,77,2025-02-17 16:30:34,19,1,3,13,7,2,1,3,8
Onbekend,van Kerkoerle Rick,5578919,17,Nederland,Man,2990,Meerkampers,20,1,16,188,100,2025-02-17 16:30:44,17,9,12,2,2,3,3,5,5
800 meter,Appoloni Elvira,5008402,32,Italia,Vrouw,40080,Middenafstandslopers,19,12,17,171,58,2025-02-17 16:36:24,15,1,18,20,1,0,1,7,10
50 km snelwandelen,Pizzimbone Iva,5102504,30,Italia,Vrouw,43890,Snelwandelaars,20,11,16,166,53,2025-02-17 16:36:47,18,2,20,2,1,2,2,13,15
Marathon,Maieron Eugenio,4986025,33,Italia,Man,32970,Langeafstandslopers,20,12,16,191,56,2025-02-17 16:37:36,19,0,19,13,0,0,0,13,10
Onbekend,Moon Angus,5587445,17,Great Britain,Man,2000,Werpers,20,2,19,167,77,2025-02-17 16:48:54,15,10,1,3,4,3,9,8,4
10 km snelwandelen,Miligkakis Methodios,4929025,34,Hellas,Man,30730,Snelwandelaars,20,14,15,183,75,2025-02-17 17:12:17,15,0,20,0,12,0,0,10,10
400 meter horden,Young Hannah,5109493,30,United States,Vrouw,10050,Sprinters,20,9,18,182,73,2025-02-17 17:34:04,19,6,1,15,3,0,0,13,9
Onbekend,Pagavino Armando,5511261,18,Italia,Man,2170,Werpers,20,2,18,184,89,2025-02-17 17:55:41,6,10,3,2,2,1,10,8,7
Zevenkamp,Mastroianni Marilena,4983162,33,Italia,Vrouw,8090,Meerkampers,20,9,17,182,71,2025-02-17 17:55:54,18,15,8,7,1,5,5,10,8
Onbekend,Bartoli Peppino,5606878,18,Italia,Man,2000,Werpers,17,1,19,189,88,2025-02-17 17:56:06,12,5,10,2,1,3,10,7,7
Onbekend,Udina Boris,5596400,19,Italia,Man,2000,Sprinters,20,2,20,177,80,2025-02-17 17:56:16,8,3,1,12,2,3,4,7,4
Onbekend,Celotto Giannina,5585384,17,Italia,Vrouw,1750,Sprinters,18,2,18,176,75,2025-02-17 17:56:24,8,1,6,12,1,3,5,5,4
Onbekend,Vitiello Samuele,5630216,18,Italia,Man,1980,Werpers,18,1,17,172,67,2025-02-17 17:56:34,16,3,2,1,3,7,11,6,4
Onbekend,Bomben Gerry,5581542,17,Italia,Man,1140,Springers,20,1,13,185,95,2025-02-17 17:59:23,15,1,3,7,7,10,2,5,5
10 km snelwandelen,Miśkiewicz Ilona,5590770,29,Polska,Vrouw,1050,Snelwandelaars,19,2,16,181,76,2025-02-17 18:20:18,15,2,10,3,7,1,1,2,3
Onbekend,Pałka Kacper,5602920,17,Polska,Man,730,Springers,17,1,15,168,68,2025-02-17 18:20:21,10,2,1,2,9,7,1,7,6
Onbekend,Kaźmierczak Jerzy,5630450,18,Polska,Man,640,Langeafstandslopers,16,1,16,172,74,2025-02-17 18:20:48,10,3,9,4,2,3,1,5,7
Onbekend,Bonanni Mabel,5542655,17,Italia,Vrouw,2360,Sprinters,20,2,15,164,76,2025-02-17 19:51:21,16,11,3,10,3,2,1,7,6
Onbekend,Mitri Bruno,5600128,17,Italia,Man,3460,Werpers,20,1,15,175,79,2025-02-17 19:52:02,17,11,1,2,2,1,12,6,7
Onbekend,Banova Eva,5659135,15,Italia,Vrouw,2020,Sprinters,13,1,14,165,63,2025-02-17 19:52:55,20,3,3,10,2,3,2,7,5
Onbekend,Lelong Morgane,5659349,17,France,Vrouw,1240,Zonder specialiteit,12,1,15,155,54,2025-02-17 20:52:16,14,1,3,3,10,3,8,0,0
100 meter,Karasová Viera,5471672,20,Slovensko,Vrouw,3170,Sprinters,20,3,19,172,76,2025-02-17 22:05:20,17,9,3,12,3,1,3,7,6
Onbekend,Akerfelt Teodor,5628013,17,Sverige,Man,460,Meerkampers,18,1,15,181,84,2025-02-17 22:06:35,14,5,4,5,3,3,2,7,5
Hinkstapspringen,Kubeková Judita,5518020,19,Slovensko,Vrouw,5190,Springers,20,4,18,171,71,2025-02-17 22:07:04,18,1,1,4,2,14,3,8,8
Vijfkamp Vrouwen,Bosá Gabriela,5477244,19,Slovensko,Vrouw,1930,Meerkampers,20,5,20,188,95,2025-02-17 22:09:25,15,3,8,7,5,3,1,9,10
Onbekend,Menéndez Judit,5518798,18,España,Vrouw,1370,Meerkampers,20,1,14,172,73,2025-02-17 23:27:23,15,4,3,6,6,10,7,6,8
Onbekend,Bird Abbey,5660335,17,Canada,Vrouw,770,Snelwandelaars,16,1,15,178,70,2025-02-18 04:44:48,11,3,10,3,3,2,3,6,4
Onbekend,Terry Marc,5660334,14,Canada,Man,500,Snelwandelaars,18,1,14,156,58,2025-02-18 04:47:22,14,2,8,2,3,2,2,5,6
Vijfkamp Mannen,Arroio Luís,5285908,27,Portugal,Man,690,Meerkampers,20,5,13,177,68,2025-02-18 17:12:40,15,8,3,3,4,5,1,6,6
Onbekend,Sá Hermínia,5636909,14,Portugal,Vrouw,360,Snelwandelaars,17,1,14,154,57,2025-02-18 17:12:46,6,2,1,3,6,1,2,6,8
Onbekend,Irons Trevene,5656360,15,Jamaica,Vrouw,630,Springers,14,1,15,175,68,2025-02-19 09:27:40,13,4,4,2,3,8,3,5,7
Onbekend,Rolands Lisa,5610014,16,Jamaica,Vrouw,2220,Springers,20,1,16,152,52,2025-02-19 09:28:09,20,2,1,1,1,11,1,6,5
Onbekend,Patricks Donna,5606861,17,Jamaica,Vrouw,1190,Springers,18,2,19,159,59,2025-02-19 09:28:31,13,8,2,1,9,7,0,6,7
Onbekend,Reid Sébastien,5608418,17,Canada,Man,540,Middenafstandslopers,18,1,15,183,87,2025-02-19 09:30:33,13,2,8,4,1,2,3,5,7
Onbekend,Leitão Anália,5624500,17,Portugal,Vrouw,1570,Sprinters,18,1,15,156,55,2025-02-19 12:19:23,18,10,3,8,2,3,1,5,7
Onbekend,Resende Faustino,5533779,19,Portugal,Man,4100,Springers,20,2,19,180,83,2025-02-19 12:25:41,18,3,0,5,10,12,0,6,9
Onbekend,Sanches Vitorino,5601276,17,Portugal,Man,1480,Werpers,20,2,17,182,87,2025-02-19 12:27:06,18,10,3,2,2,2,6,7,4
Onbekend,Meessen Timon,5578580,17,Deutschland,Man,2770,Springers,20,1,16,177,89,2025-02-19 20:30:27,20,2,3,10,4,10,3,7,6
Onbekend,Hammadou Samiah,5601425,17,Al-Jazā'ir,Vrouw,1850,Sprinters,20,2,18,160,60,2025-02-19 21:36:50,19,7,2,10,3,2,3,8,5
Onbekend,Perlangeli Adriana,5551025,17,Italia,Vrouw,2630,Sprinters,20,2,18,160,68,2025-02-19 21:37:13,16,10,2,11,2,1,2,6,8
Onbekend,Puppin Oliviero,5562284,17,Italia,Man,2690,Middenafstandslopers,20,2,19,169,83,2025-02-19 21:37:32,12,0,12,6,0,2,2,6,8
Onbekend,Pernici Azzurra,5606462,17,Italia,Vrouw,1660,Middenafstandslopers,20,1,18,166,68,2025-02-19 21:38:06,19,3,9,8,3,2,2,7,6
Onbekend,Cerrone Gennaro,5599975,17,Italia,Man,2700,Langeafstandslopers,20,2,19,186,92,2025-02-19 21:38:24,19,3,11,4,2,3,2,7,8
Onbekend,Fantauzzi Dario,5584914,17,Italia,Man,3100,Snelwandelaars,20,2,19,173,84,2025-02-19 21:38:55,16,1,12,1,4,6,3,6,8
Onbekend,Ridolfo Tullio,5620831,17,Italia,Man,1970,Snelwandelaars,20,1,18,169,70,2025-02-19 21:39:23,17,1,11,2,9,3,2,7,4
Onbekend,Northey Eva,5600755,17,Australia,Vrouw,3910,Snelwandelaars,20,2,18,158,60,2025-02-19 21:39:38,20,4,13,0,1,3,3,8,5
Onbekend,Pirlo Glory,5607635,17,Italia,Vrouw,2320,Snelwandelaars,20,2,20,171,75,2025-02-19 21:39:53,15,2,12,3,8,2,2,4,6
Onbekend,Scatena Carmine,5556073,17,Italia,Man,2560,Springers,20,2,20,183,89,2025-02-19 21:40:20,14,9,3,1,8,11,1,8,8
Onbekend,Delussu Katia,5613681,17,Italia,Vrouw,1480,Werpers,20,1,18,177,72,2025-02-19 21:40:38,14,8,1,5,3,0,10,6,5
Onbekend,La Penna Moreno,5536685,17,Italia,Man,1850,Meerkampers,20,2,18,165,75,2025-02-19 21:40:57,18,10,4,7,8,4,3,7,8
Onbekend,Verni Wilma,5617284,17,Italia,Vrouw,1970,Meerkampers,19,1,20,186,83,2025-02-19 21:41:12,14,3,2,11,7,3,7,7,7
110 meter horden,Šlégr Gabriel,5195823,27,Česká republika,Man,46540,Sprinters,20,11,15,187,83,2025-02-20 08:35:10,20,2,1,19,19,4,3,13,11
Onbekend,Eriksson Henriikka,5542557,17,Suomi,Vrouw,2150,Werpers,20,2,19,178,87,2025-02-20 13:02:32,19,10,3,3,1,3,6,9,6
