Favoriete onderdeel,Naam,AtleetID,Leeftijd,Land,Geslacht,MaxID,Specialiteit,Humeur,Ervaring,Vorm,Lengte,Gewicht,Deadline,Zorg,Kracht,Uithouding,Snelheid,Lenigheid,Springen,Werpen,SP1,SP2
Onbekend,Becattelli Michele,5662574,15,Italia,Man,350,Zonder specialiteit,15,1,15,159,63,2025-02-20 20:26:55,13,3,8,2,0,1,1,0,0
Onbekend,Nasi Monique,5662575,15,Italia,Vrouw,1210,Zonder specialiteit,15,1,15,169,65,2025-02-20 20:27:05,9,9,10,2,3,2,5,0,0
Onbekend,Revatti Amedeo,5662576,17,Italia,Man,640,Zonder specialiteit,20,1,15,160,60,2025-02-20 20:27:13,15,9,2,3,4,4,2,0,0
Onbekend,Annibali Filippo,5662577,14,Italia,Man,380,Zonder specialiteit,11,1,15,172,70,2025-02-20 20:27:22,12,3,3,4,1,8,2,0,0
Hinkstapspringen,Crespo Palmira,5202389,30,Portugal,Vrouw,16480,Springers,20,9,13,160,46,2025-02-20 20:29:29,20,2,0,5,9,17,1,9,12
Kogelslingeren,Grey Sören,5374453,23,Deutschland,Man,4830,Werpers,20,5,20,181,92,2025-02-20 20:35:48,19,10,1,2,1,1,12,10,8
110 meter horden,Milito Ricardo,4963353,35,Argentina,Man,16690,Sprinters,20,15,17,171,64,2025-02-20 20:40:58,19,5,0,15,8,2,0,12,12
Onbekend,Brandão Liliana,5662572,14,Portugal,Vrouw,1240,Werpers,11,1,15,155,52,2025-02-20 20:41:18,7,10,3,3,3,5,9,5,6
10 km snelwandelen,Hatuel Doron,5073192,32,Yisra'el,Man,21460,Snelwandelaars,20,12,14,168,50,2025-02-20 20:42:10,20,0,17,1,11,0,1,14,12
800 meter,Foschiatti Ferruccio,5264007,28,Italia,Man,14020,Middenafstandslopers,20,6,16,163,60,2025-02-20 20:51:15,19,2,9,17,4,3,0,11,7
Onbekend,Bomben Gerry,5581542,17,Italia,Man,1140,Springers,20,1,13,185,95,2025-02-20 20:52:04,15,1,3,7,7,10,2,5,5
50 km snelwandelen,Mierzwa Aldona,5399983,27,Polska,Vrouw,4210,Snelwandelaars,19,5,15,161,48,2025-02-20 21:58:49,18,3,12,4,5,0,2,10,8
Onbekend,Sosiński Bartosz,5459751,20,Polska,Man,4750,Springers,20,2,13,180,87,2025-02-20 21:59:16,17,1,1,6,14,6,2,8,7
110 meter horden,Suzzani Piergiorgio,5459104,21,Italia,Man,7650,Sprinters,20,4,18,172,77,2025-02-20 22:10:34,20,3,3,14,13,1,1,6,8
800 meter,Palmas Vladimiro,5449988,21,Italia,Man,8750,Middenafstandslopers,20,5,17,179,81,2025-02-20 22:11:09,20,2,14,13,3,3,2,10,10
Hinkstapspringen,Giacomini Yari,5487964,21,Italia,Man,7400,Springers,20,4,20,180,89,2025-02-20 22:12:05,19,1,0,3,12,14,3,7,6
Hoogspringen,Cinti Agata,5438314,21,Italia,Vrouw,5480,Springers,20,4,19,186,89,2025-02-20 22:12:36,18,6,1,2,11,13,2,8,8
Hoogspringen,Barbieri Elisabetta,5215172,27,Italia,Vrouw,18410,Springers,20,7,16,182,65,2025-02-20 22:28:07,19,2,2,2,7,18,0,11,11
Onbekend,Radoccia Chiara,5608761,16,Italia,Vrouw,1900,Springers,20,1,17,155,58,2025-02-20 23:35:04,19,3,2,3,5,10,1,7,5
Onbekend,Wolinsky Kosma,5662641,17,Ukrajina,Man,1310,Snelwandelaars,12,1,15,170,73,2025-02-20 23:39:47,14,3,10,2,7,3,0,6,5
Onbekend,Canal Xènia,5591038,17,España,Vrouw,1770,Sprinters,20,1,15,175,74,2025-02-21 00:18:27,9,3,2,10,10,1,1,6,7
Onbekend,Ortega Manel,5641318,17,España,Man,1010,Werpers,13,1,13,167,70,2025-02-21 00:24:29,20,4,3,2,4,1,6,5,4
Onbekend,Lechuga Angustias,5566455,17,España,Vrouw,740,Meerkampers,20,2,15,186,85,2025-02-21 00:24:48,16,7,2,8,3,1,3,4,5
Onbekend,McCray Evan,5660531,17,United States,Man,1990,Sprinters,19,1,13,176,77,2025-02-21 01:26:14,11,5,3,10,8,1,1,9,9
Onbekend,Arumuvagam Yuna,5598891,17,Malaysia,Vrouw,1180,Springers,20,1,20,156,57,2025-02-21 01:26:33,17,1,3,2,4,10,2,5,6
Onbekend,Belabed Jasmina,5592343,17,Al-Maghrib,Vrouw,2230,Springers,20,2,19,157,64,2025-02-21 01:27:58,18,1,0,2,3,11,0,7,8
Onbekend,Mamistvalov Batyah,5592200,17,Yisra'el,Vrouw,1690,Springers,20,2,17,181,80,2025-02-21 01:28:07,15,5,2,3,10,4,4,8,9
Onbekend,Persitz Naarah,5596105,17,Yisra'el,Vrouw,1540,Springers,20,2,18,165,65,2025-02-21 01:28:14,15,5,0,3,2,10,2,9,6
Kogelstoten,Taishi Zhengda,5587601,21,China,Man,3950,Werpers,20,2,16,178,81,2025-02-21 01:33:12,20,13,3,2,1,3,9,4,6
5.000 meter,Meroni Giandomenico,4796134,40,Italia,Man,8690,Langeafstandslopers,12,14,16,173,74,2025-02-21 01:53:27,20,0,14,4,0,0,0,8,6
Onbekend,Murdoch Alicia,5662730,17,Great Britain,Vrouw,1360,Werpers,13,1,15,164,57,2025-02-21 02:27:01,8,5,3,0,5,3,10,7,9
Onbekend,Blair Luca,5662729,14,Great Britain,Man,540,Werpers,15,1,15,162,66,2025-02-21 02:27:45,13,1,3,2,3,2,8,5,7
Onbekend,McGuire Abi,5589891,17,Great Britain,Vrouw,1170,Springers,20,1,15,181,84,2025-02-21 02:29:58,13,2,3,5,6,10,0,8,5
Onbekend,Ballantyne Jamie,5662731,17,Great Britain,Man,1040,Zonder specialiteit,18,1,15,178,75,2025-02-21 02:30:12,15,10,1,2,2,1,1,0,0
Vijfkamp Mannen,Batinic Mihajlo,5541783,18,Bosna i Hercegovina,Man,1910,Meerkampers,20,3,17,183,85,2025-02-21 03:28:31,17,3,1,10,5,5,7,7,8
Onbekend,Wessels Matsimela,5659602,14,South Africa,Man,1280,Werpers,14,1,15,178,78,2025-02-21 03:50:21,20,8,3,3,2,3,5,6,6
Onbekend,KaSokomani Andrew,5662738,16,South Africa,Man,100,Zonder specialiteit,14,1,15,166,64,2025-02-21 03:53:16,7,6,1,2,2,2,3,0,0
Onbekend,Cronje Andy,5656206,17,South Africa,Man,1280,Zonder specialiteit,16,1,14,172,76,2025-02-21 03:53:27,20,3,3,3,0,3,9,0,0
Onbekend,Molifi Anthony,5662739,15,South Africa,Man,110,Zonder specialiteit,20,1,15,182,85,2025-02-21 03:53:40,10,1,4,3,3,3,5,0,0
Onbekend,Collins Annetjie,5659603,15,South Africa,Vrouw,170,Zonder specialiteit,15,1,15,164,60,2025-02-21 03:53:53,11,3,6,1,1,2,2,0,0
Onbekend,May Lefu,5636237,15,South Africa,Vrouw,180,Zonder specialiteit,14,1,13,173,68,2025-02-21 03:54:04,8,7,1,3,4,2,3,0,0
800 meter,Guerrero Ánder,5408969,22,España,Man,6730,Middenafstandslopers,20,5,18,178,81,2025-02-21 04:20:50,9,1,10,15,1,2,1,6,6
Onbekend,Horder Hugh,5602910,16,Australia,Man,2090,Snelwandelaars,20,1,14,185,92,2025-02-21 05:21:32,10,1,10,3,3,3,3,9,9
Onbekend,Muntz Brandon,5616165,15,Australia,Man,1480,Meerkampers,19,1,14,166,69,2025-02-21 05:22:34,6,2,10,2,2,3,9,7,6
Onbekend,Schuster Addison,5634098,17,United States,Vrouw,940,Springers,17,1,17,170,69,2025-02-21 05:35:09,11,2,2,1,9,8,3,7,5
Onbekend,Mpai Aristi,5662751,15,Hellas,Vrouw,1080,Werpers,10,1,15,170,63,2025-02-21 07:00:28,13,3,2,0,2,1,10,4,6
400 meter horden,Delgado Felisberto,4892787,35,Portugal,Man,17050,Sprinters,19,15,14,191,77,2025-02-21 09:22:52,20,0,0,17,9,0,0,6,7
10.000 meter,Coromina Virtudes,4881917,36,España,Vrouw,15070,Langeafstandslopers,18,15,15,161,58,2025-02-21 09:23:00,16,0,15,15,0,0,0,8,7
Tienkamp,Godbold Angel,5071195,31,United States,Man,8550,Meerkampers,20,11,17,176,70,2025-02-21 09:23:11,19,2,1,14,11,6,0,9,6
400 meter horden,Maza Amaia,5359911,25,España,Vrouw,5630,Sprinters,20,4,18,165,66,2025-02-21 09:27:09,18,8,2,12,2,3,1,11,10
Onbekend,Cervetto Leopoldo,5234851,26,Italia,Man,3030,Werpers,20,3,14,192,95,2025-02-21 09:42:12,15,11,0,4,3,2,10,8,8
Verspringen,Aubry Cassandra,5508920,18,France,Vrouw,2330,Springers,20,3,20,169,75,2025-02-21 10:08:04,18,3,3,7,5,10,3,8,9
Onbekend,Forte Onandi,5593449,17,Jamaica,Man,1840,Springers,19,1,15,167,76,2025-02-21 10:09:51,12,10,4,0,0,10,5,4,9
200 meter,Lue Roy,5118247,31,Jamaica,Man,9780,Sprinters,20,12,17,180,65,2025-02-21 10:10:17,14,4,2,16,1,1,0,8,8
Onbekend,Wan Phillip,5576294,19,Jamaica,Man,3550,Snelwandelaars,20,2,20,170,69,2025-02-21 10:10:40,12,9,12,3,1,0,2,8,8
Hoogspringen,William Tovah,5411714,21,Jamaica,Vrouw,6950,Springers,20,4,18,187,87,2025-02-21 10:11:04,10,2,1,2,3,15,3,8,7
100 meter,Ainsley Stephen,5115004,30,Jamaica,Man,11660,Sprinters,20,12,17,169,84,2025-02-21 10:11:29,13,4,1,16,2,2,1,9,11
Kogelslingeren,Lowe Jo-Hannah,5115054,31,Jamaica,Vrouw,19610,Werpers,20,14,15,178,63,2025-02-21 10:11:53,17,14,0,1,1,0,17,10,10
50 km snelwandelen,Gray Trudy,5395881,25,Jamaica,Vrouw,20570,Snelwandelaars,20,6,16,161,58,2025-02-21 10:12:27,20,1,19,1,2,3,1,11,9
5.000 meter,Abrahams Michael,5115020,31,Jamaica,Man,18090,Langeafstandslopers,20,14,16,172,69,2025-02-21 10:12:47,14,1,17,6,2,0,0,12,8
1.500 meter,Martin Petrona,5115018,33,Jamaica,Vrouw,21850,Middenafstandslopers,20,13,15,159,43,2025-02-21 10:13:04,18,0,18,13,0,0,0,8,11
200 meter,Abrahams Patrice,5115009,30,Jamaica,Vrouw,17250,Sprinters,18,14,13,180,76,2025-02-21 10:13:26,12,10,2,17,2,2,1,11,10
Onbekend,Cascarano Paolo,5662777,14,Italia,Man,450,Sprinters,17,1,15,168,66,2025-02-21 10:40:51,10,6,3,7,1,3,6,7,5
Onbekend,Nisotakis Dakis,5545875,19,Hellas,Man,3340,Sprinters,20,3,15,190,89,2025-02-21 11:02:53,19,7,3,13,1,1,3,7,7
Onbekend,Matthews Ian,5607905,17,Jamaica,Man,1500,Sprinters,20,1,19,181,84,2025-02-21 12:47:52,16,10,3,9,1,3,2,6,4
Onbekend,Quiroz Tania,5604240,17,Perú,Vrouw,1420,Langeafstandslopers,20,1,19,165,67,2025-02-21 12:48:22,18,6,7,9,1,2,1,7,7
Onbekend,Marino Marcelo,5601315,17,Argentina,Man,2230,Snelwandelaars,18,2,18,187,86,2025-02-21 12:49:25,15,1,12,1,1,2,2,6,7
Onbekend,Lewczuk Zbigniew,5627870,15,Polska,Man,1630,Sprinters,17,1,17,176,78,2025-02-21 13:16:31,9,0,4,11,1,3,7,7,7
Onbekend,Primerano Agostina,5624472,18,Italia,Vrouw,1310,Sprinters,14,1,18,168,69,2025-02-21 13:17:03,14,3,2,8,9,3,1,9,4
10.000 meter,Persello Cristoforo,5018274,33,Italia,Man,14400,Langeafstandslopers,18,11,16,196,71,2025-02-21 13:17:35,16,0,14,15,0,0,0,12,9
10 km snelwandelen,Casarsa Alessio,5200009,30,Italia,Man,18330,Snelwandelaars,20,8,17,175,65,2025-02-21 13:18:46,17,2,15,1,5,1,2,13,14
Onbekend,Tsatouma Sevasmia,5625023,15,Hellas,Vrouw,2080,Springers,16,1,18,175,71,2025-02-21 13:19:15,8,9,0,2,1,11,4,6,7
100 meter,Slak Miran,5233794,28,Slovenija,Man,22610,Sprinters,20,7,17,185,73,2025-02-21 13:44:16,18,6,2,18,0,3,1,12,12
400 meter horden,Tesařová Eliška,5053565,31,Česká republika,Vrouw,28230,Sprinters,20,11,14,168,64,2025-02-21 13:44:25,20,13,1,19,4,0,0,12,12
Onbekend,Comel Pamela,5545683,17,Italia,Vrouw,2560,Springers,20,2,20,182,84,2025-02-21 13:46:37,17,3,2,3,10,9,3,9,6
5.000 meter,Monticone Sergio,5498996,19,Italia,Man,2030,Langeafstandslopers,20,3,20,187,91,2025-02-21 13:46:43,16,9,8,3,2,2,3,8,9
Onbekend,Cuaz Cristiano,5633688,17,Italia,Man,2000,Meerkampers,20,1,19,175,80,2025-02-21 13:46:48,15,3,10,2,1,3,1,8,9
Tienkamp,Felter Teofilo,5379428,24,Italia,Man,2450,Meerkampers,20,5,20,165,69,2025-02-21 13:46:55,19,2,11,8,3,8,3,5,6
Onbekend,Gavazzeni Emilia,5629981,17,Italia,Vrouw,940,Meerkampers,19,1,17,169,65,2025-02-21 13:47:02,18,2,1,8,3,3,7,6,5
Zevenkamp,Tomasi Betta,5456006,22,Italia,Vrouw,2650,Meerkampers,20,4,19,172,73,2025-02-21 13:47:10,19,3,6,11,1,7,8,7,8
200 meter,Frenjo Zlata,4780767,41,Bosna i Hercegovina,Vrouw,12260,Sprinters,13,17,16,162,56,2025-02-21 14:02:54,17,0,0,13,4,0,0,7,6
Onbekend,Martínez Margarita,5602757,17,Argentina,Vrouw,1930,Meerkampers,20,1,15,162,62,2025-02-21 14:27:10,18,10,1,7,1,7,2,5,8
Onbekend,Gutiérrez Javier,5642924,16,Argentina,Man,1000,Langeafstandslopers,17,1,14,173,75,2025-02-21 14:27:21,8,3,8,7,2,3,3,9,7
Discuswerpen,Field Antoine,5297547,32,Canada,Man,3730,Werpers,20,9,14,189,73,2025-02-21 14:38:26,16,9,1,1,1,1,11,11,7
Onbekend,Catherwood Landen,5560630,18,Canada,Man,1300,Langeafstandslopers,20,2,15,171,83,2025-02-21 14:41:00,10,3,10,8,2,3,3,6,6
10 km snelwandelen,Wehmeier Carin,5160519,29,Deutschland,Vrouw,13410,Snelwandelaars,20,11,16,165,60,2025-02-21 15:36:00,8,1,16,3,7,3,3,11,11
Onbekend,Águas Arcádio,5662812,17,Portugal,Man,580,Zonder specialiteit,14,1,15,169,72,2025-02-21 15:52:11,15,2,2,2,7,3,8,0,0
Onbekend,Aguado César,5646785,17,España,Man,260,Sprinters,19,1,17,166,63,2025-02-21 16:13:18,6,7,1,6,2,2,2,3,5
Onbekend,Águilas Xerome,5566173,17,España,Man,730,Sprinters,20,2,17,190,98,2025-02-21 16:13:22,9,8,3,6,2,1,1,7,7
Onbekend,Ares Beñat,5600749,18,España,Man,2360,Sprinters,18,1,17,188,89,2025-02-21 16:13:25,11,2,3,12,1,1,8,5,8
Onbekend,Lafarga Anacleto,5615804,17,España,Man,590,Sprinters,19,1,18,175,76,2025-02-21 16:13:28,7,2,2,8,3,2,3,8,6
Onbekend,Peres Gabriel,5636409,17,España,Man,1280,Sprinters,18,1,18,172,74,2025-02-21 16:13:31,17,10,2,3,1,4,2,6,5
Onbekend,Rebollo Boi,5562098,17,España,Man,1100,Sprinters,20,2,18,175,90,2025-02-21 16:13:35,8,2,1,5,9,2,2,8,8
Onbekend,Viera Levi,5662733,17,España,Man,220,Sprinters,15,1,15,162,62,2025-02-21 16:13:39,14,3,2,1,1,3,1,4,4
Onbekend,Karmona Alba,5539477,18,España,Vrouw,1230,Sprinters,20,2,18,176,77,2025-02-21 16:14:20,15,10,3,3,2,2,4,8,6
Onbekend,de los Ríos Francisco José,5627996,18,España,Man,1120,Middenafstandslopers,20,1,16,179,76,2025-02-21 16:14:26,16,2,9,1,2,2,3,7,7
Onbekend,Argüello Iria,5555780,17,España,Vrouw,2270,Middenafstandslopers,20,2,15,177,77,2025-02-21 16:14:36,13,2,12,7,2,5,0,7,8
Onbekend,Canto Xiana,5572381,17,España,Vrouw,1660,Middenafstandslopers,20,2,18,174,75,2025-02-21 16:14:40,7,1,4,11,2,3,3,8,8
Onbekend,Morató Marina,5600747,18,España,Vrouw,1220,Middenafstandslopers,15,1,16,156,60,2025-02-21 16:14:44,6,7,8,7,3,2,2,8,8
Onbekend,España Lucio,5621947,18,España,Man,2280,Langeafstandslopers,20,1,17,182,85,2025-02-21 16:14:50,20,2,4,6,0,3,8,8,9
Onbekend,Aragón Olga,5643601,17,España,Vrouw,610,Langeafstandslopers,18,1,15,172,67,2025-02-21 16:14:56,16,3,7,2,3,0,1,5,7
Onbekend,Aldana Florencio,5657925,16,España,Man,370,Snelwandelaars,15,1,15,166,67,2025-02-21 16:15:10,11,4,8,2,2,3,2,5,5
Onbekend,Bidasoa Albert,5646784,15,España,Man,780,Snelwandelaars,18,1,17,178,81,2025-02-21 16:15:16,9,2,3,0,9,1,1,8,5
Onbekend,Sarrión Emiliano,5610821,17,España,Man,1100,Snelwandelaars,20,2,18,174,78,2025-02-21 16:15:30,10,1,8,2,7,2,4,7,9
Onbekend,Arán Sabina,5578148,17,España,Vrouw,230,Snelwandelaars,20,2,18,165,68,2025-02-21 16:15:33,9,2,4,0,1,1,1,6,5
Onbekend,Lacruz Lourdes,5604076,17,España,Vrouw,1430,Snelwandelaars,16,1,18,187,88,2025-02-21 16:15:37,11,0,3,2,9,1,3,8,9
Onbekend,Montejano Eloisa,5634117,17,España,Vrouw,510,Snelwandelaars,14,1,14,176,73,2025-02-21 16:15:43,11,3,4,0,2,1,8,6,7
Onbekend,Garikoitz Quique,5582883,17,España,Man,940,Springers,20,2,17,175,87,2025-02-21 16:15:46,7,1,3,2,3,8,1,6,9
Onbekend,Montesdeoca Pascual,5650484,17,España,Man,560,Springers,13,1,15,174,73,2025-02-21 16:16:44,11,0,1,3,2,9,2,6,4
Onbekend,Platas Jonathan,5597467,17,España,Man,1580,Springers,20,1,19,172,74,2025-02-21 16:16:47,19,3,0,2,6,9,1,7,8
Onbekend,Salas Anselmo,5566171,17,España,Man,720,Springers,20,2,18,185,89,2025-02-21 16:16:50,6,3,3,3,6,6,1,8,7
Onbekend,Cela Abril,5634118,17,España,Vrouw,1040,Springers,20,1,16,177,72,2025-02-21 16:17:02,13,3,2,1,3,10,3,3,5
Onbekend,Lekunberri Almudena,5625502,17,España,Vrouw,1120,Springers,14,1,18,186,86,2025-02-21 16:17:09,8,1,2,1,8,7,3,8,8
Onbekend,Iranzo Nerea,5600746,16,España,Vrouw,1390,Springers,20,1,19,174,76,2025-02-21 16:17:20,9,1,1,1,10,3,2,7,8
Onbekend,de Paula Xerach,5549218,18,España,Man,640,Werpers,20,2,18,180,87,2025-02-21 16:17:28,12,8,2,2,3,2,5,8,6
Onbekend,Hernando Anakdam,5659985,17,España,Man,1330,Werpers,11,1,14,164,69,2025-02-21 16:18:02,7,1,3,3,10,1,8,4,8
Onbekend,Mista Acaymo,5555777,17,España,Man,1740,Werpers,20,2,20,190,100,2025-02-21 16:18:07,14,4,2,5,7,3,11,6,8
Onbekend,Tabares Amadeu,5584780,17,España,Man,1530,Werpers,20,1,18,169,75,2025-02-21 16:18:10,13,9,2,1,0,1,9,6,9
Onbekend,Terrón Kerman,5646783,17,España,Man,810,Werpers,15,1,17,173,75,2025-02-21 16:18:14,16,2,2,2,2,3,6,8,5
Onbekend,Pedraio Nahia,5650483,17,España,Vrouw,1060,Werpers,12,1,15,163,57,2025-02-21 16:18:21,17,3,2,5,6,1,5,7,8
Onbekend,Ríos Edith,5551483,17,España,Vrouw,1410,Werpers,20,2,19,167,77,2025-02-21 16:18:24,10,2,6,1,0,1,11,6,4
Onbekend,Zárate Macarena,5578146,17,España,Vrouw,820,Werpers,17,2,18,182,84,2025-02-21 16:18:36,7,2,2,1,3,2,8,8,7
Onbekend,Morante Efrén,5539297,17,España,Man,1110,Meerkampers,20,2,15,187,94,2025-02-21 16:18:40,17,3,1,3,9,5,5,7,4
Onbekend,Meléndez Izaskun,5597469,16,España,Vrouw,370,Meerkampers,18,1,18,171,74,2025-02-21 16:19:11,8,5,3,5,7,3,1,6,5
200 meter,Imbroda Adela,5421981,22,España,Vrouw,7560,Sprinters,20,4,16,179,73,2025-02-21 16:26:59,8,1,2,15,2,6,1,5,9
Onbekend,Akerfelt Teodor,5628013,17,Sverige,Man,460,Meerkampers,18,1,15,181,84,2025-02-21 16:30:42,14,5,4,5,3,3,2,7,5
Hoogspringen,Milovanovic Isa,4567848,43,Sverige,Vrouw,22180,Springers,11,20,15,175,94,2025-02-21 16:34:53,18,0,0,0,3,10,0,8,8
10 km snelwandelen,Wasaborg Hampus,4863194,39,Sverige,Man,9160,Snelwandelaars,20,15,14,190,67,2025-02-21 16:37:37,19,0,14,0,4,0,0,4,5
5.000 meter,Ferluga Arturo,5295075,25,Italia,Man,5660,Langeafstandslopers,20,6,16,183,76,2025-02-21 17:36:09,17,8,11,12,6,2,0,10,10
1.500 meter,De Sousa Catherine,5255635,26,France,Vrouw,8230,Middenafstandslopers,20,6,16,185,75,2025-02-21 17:36:40,7,2,13,14,3,3,3,9,10
Hinkstapspringen,Delaeter Gladys,5289688,27,France,Vrouw,8770,Springers,20,7,15,178,76,2025-02-21 17:38:48,11,9,3,5,2,14,3,12,10
Onbekend,Pommier Armelle,5574724,17,France,Vrouw,1880,Werpers,20,1,15,183,87,2025-02-21 17:40:27,13,11,2,2,2,3,4,9,5
Onbekend,Kuusk Evelin,5579928,17,Eesti,Vrouw,1020,Sprinters,20,2,17,168,71,2025-02-21 17:40:56,12,8,2,8,6,2,4,6,8
Onbekend,Cheron Laurent,5584965,16,France,Man,1160,Meerkampers,19,1,16,187,91,2025-02-21 17:44:19,10,4,3,9,9,3,5,4,4
Onbekend,Pagavino Armando,5511261,18,Italia,Man,2170,Werpers,20,2,18,184,89,2025-02-21 18:39:39,6,10,3,2,2,1,10,8,7
Zevenkamp,Mastroianni Marilena,4983162,33,Italia,Vrouw,7950,Meerkampers,20,9,17,182,71,2025-02-21 18:40:00,18,15,8,7,1,5,5,10,8
Onbekend,Celotto Giannina,5585384,17,Italia,Vrouw,1730,Sprinters,18,2,17,176,75,2025-02-21 18:41:09,8,1,6,12,1,3,5,5,4
5.000 meter,Cotini Ivana,4964245,33,Italia,Vrouw,26120,Langeafstandslopers,19,13,15,176,56,2025-02-21 18:46:26,17,0,17,16,0,0,0,11,11
Kogelstoten,Harrison Alfred,5211081,29,Jamaica,Man,11860,Werpers,20,11,14,185,78,2025-02-22 08:17:10,12,13,4,1,0,3,15,11,10
Onbekend,Salmon Rachelle,5659252,15,Jamaica,Vrouw,2050,Meerkampers,18,1,14,165,63,2025-02-22 08:18:09,19,10,3,3,3,3,3,8,8
Onbekend,Massalim Abelardo,5596706,17,Italia,Man,3340,Springers,20,1,16,177,81,2025-02-22 10:32:09,8,2,2,1,10,12,2,7,8
Onbekend,Di Pardo Gervasio,5659365,17,Italia,Man,1430,Zonder specialiteit,13,1,15,166,65,2025-02-22 10:33:10,20,0,9,5,1,4,1,0,0
Onbekend,Iversen Are,5599713,18,Norge,Man,1230,Sprinters,20,2,16,190,91,2025-02-22 13:03:53,14,8,3,10,2,2,1,7,6
Onbekend,Sande Arve,5566566,18,Norge,Man,1580,Middenafstandslopers,20,2,16,185,88,2025-02-22 13:04:28,10,1,9,9,2,2,4,9,8
Onbekend,Hansen Johannes,5550138,17,Norge,Man,1830,Snelwandelaars,20,2,18,188,99,2025-02-22 13:05:15,7,3,12,5,3,6,2,6,5
Onbekend,Holen Tina,5583485,17,Norge,Vrouw,2070,Snelwandelaars,20,2,18,163,68,2025-02-22 13:05:35,16,1,11,2,2,3,2,6,7
Onbekend,Helgesen Sverre,5627865,18,Norge,Man,1370,Springers,20,1,17,172,79,2025-02-22 13:06:07,11,6,3,3,8,10,1,6,7
Onbekend,Kleven Arnt,5572374,17,Norge,Man,880,Werpers,20,1,15,181,90,2025-02-22 13:07:18,10,5,1,1,2,2,10,7,4
Onbekend,Samuelsen Kristine,5572373,17,Norge,Vrouw,1400,Werpers,20,2,17,183,88,2025-02-22 13:09:01,14,7,1,5,6,1,10,6,5
Onbekend,Eriksen Karin,5541993,17,Norge,Vrouw,990,Langeafstandslopers,20,2,15,191,97,2025-02-22 13:12:16,13,2,10,8,0,3,1,5,4
Onbekend,Grímlaugsson Ingvi,5594249,17,Ísland,Man,1360,Sprinters,20,2,16,177,87,2025-02-22 13:42:04,15,6,2,9,9,1,3,8,4
Onbekend,Sacco Ludovico,5563621,17,Italia,Man,2480,Sprinters,19,1,16,168,80,2025-02-22 13:42:50,18,8,2,11,3,2,3,3,9
110 meter horden,Spasovski Tihomir,5121535,29,FYR Makedonija,Man,26590,Sprinters,20,12,16,178,66,2025-02-22 13:43:21,20,4,6,18,14,1,0,11,11
200 meter,Perminaitė Sima,5434859,21,Lietuva,Vrouw,20600,Sprinters,20,3,15,156,62,2025-02-22 13:44:04,20,7,2,19,3,1,3,8,8
Hoogspringen,Xìng Chengxin,5287537,25,China,Man,33990,Springers,20,8,20,197,83,2025-02-22 13:45:47,18,2,1,1,9,20,3,11,11
100 meter horden,Rossetti Francesca,5187904,29,Switzerland,Vrouw,20630,Sprinters,20,8,16,165,66,2025-02-22 13:48:39,16,2,0,18,13,2,3,12,9
Onbekend,Herrera Leonel,5550691,18,Costa Rica,Man,1740,Langeafstandslopers,19,2,16,175,85,2025-02-22 18:33:08,20,1,9,9,1,3,3,6,6
100 meter horden,Fuentes Victoria,4949239,36,Venezuela,Vrouw,18220,Sprinters,17,16,15,173,58,2025-02-22 20:30:14,18,0,0,15,15,0,0,7,7
20 km snelwandelen,Rossouw Samantha,4859223,37,South Africa,Vrouw,26630,Snelwandelaars,18,20,16,175,66,2025-02-22 20:35:14,15,0,15,0,6,0,0,12,11
Hinkstapspringen,Howie Ross,5062275,31,Great Britain,Man,10110,Springers,20,11,15,178,74,2025-02-22 22:08:56,17,1,1,2,14,14,0,9,8
Discuswerpen,Ridgers Sean,5204899,28,Great Britain,Man,12610,Werpers,20,12,15,171,75,2025-02-22 22:09:24,14,14,1,3,2,4,14,11,11
Speerwerpen,Tweed Jordan,5150599,30,Great Britain,Man,14630,Werpers,19,10,15,181,78,2025-02-22 22:09:44,18,14,2,0,0,0,16,11,8
Speerwerpen,Melrose Abbie,5055755,31,Great Britain,Vrouw,11320,Werpers,20,11,15,171,63,2025-02-22 22:10:02,17,13,0,2,3,0,13,12,12
Marathon,Evers Adri,4999774,34,Nederland,Man,10030,Langeafstandslopers,19,13,12,177,73,2025-02-22 22:11:16,13,0,15,10,0,0,0,10,10
Marathon,Mortimer Rory,5264504,31,Great Britain,Man,7360,Langeafstandslopers,20,10,15,180,70,2025-02-22 22:11:41,16,0,14,7,2,0,0,12,8
Onbekend,Neuburger Erich,5536040,17,Switzerland,Man,7300,Middenafstandslopers,20,2,19,180,94,2025-02-23 00:11:53,7,1,10,15,2,5,1,6,7
Onbekend,Auer Fumo Bruno,5593494,17,Switzerland,Man,2270,Springers,18,1,17,175,84,2025-02-23 00:29:07,20,2,3,3,8,10,2,8,7
Onbekend,Mitrakopoulos Veniamin,5620934,17,Hellas,Man,2620,Middenafstandslopers,19,1,15,178,80,2025-02-23 09:11:12,14,2,11,4,2,11,0,9,6
Verspringen,Mixalios Xristoforos,5179105,28,Hellas,Man,7260,Springers,20,10,15,189,86,2025-02-23 09:45:34,10,2,1,9,9,14,1,10,10
3.000 meter steeplechase,Pouspourika Stamatia,5127144,30,Hellas,Vrouw,17160,Middenafstandslopers,20,11,16,172,67,2025-02-23 09:52:18,13,1,13,16,5,2,0,11,11
Onbekend,Liebe Alyssa,5615019,15,Deutschland,Vrouw,840,Springers,20,1,15,174,72,2025-02-23 10:26:14,14,3,3,5,4,9,3,4,6
