Favoriete onderdeel,Naam,AtleetID,Leeftijd,Land,Geslacht,MaxID,Specialiteit,Humeur,Ervaring,Vorm,Lengte,Gewicht,Deadline,Zorg,Kracht,Uithouding,Snelheid,Lenigheid,Springen,Werpen,SP1,SP2
Onbekend,Garikoitz Quique,5582883,17,España,Man,940,Springers,20,2,17,175,87,2025-02-21 16:15:46,7,1,3,2,3,8,1,6,9
Onbekend,Montesdeoca Pascual,5650484,17,España,Man,560,Springers,13,1,15,174,73,2025-02-21 16:16:44,11,0,1,3,2,9,2,6,4
Onbekend,Platas Jonathan,5597467,17,España,Man,1580,Springers,20,1,19,172,74,2025-02-21 16:16:47,19,3,0,2,6,9,1,7,8
Onbekend,Salas Anselmo,5566171,17,España,Man,720,Springers,20,2,18,185,89,2025-02-21 16:16:50,6,3,3,3,6,6,1,8,7
Onbekend,Cela Abril,5634118,17,España,Vrouw,1040,Springers,20,1,16,177,72,2025-02-21 16:17:02,13,3,2,1,3,10,3,3,5
Onbekend,Lekunberri Almudena,5625502,17,España,Vrouw,1120,Springers,14,1,18,186,86,2025-02-21 16:17:09,8,1,2,1,8,7,3,8,8
Onbekend,Iranzo Nerea,5600746,16,España,Vrouw,1390,Springers,20,1,19,174,76,2025-02-21 16:17:20,9,1,1,1,10,3,2,7,8
Onbekend,de Paula Xerach,5549218,18,España,Man,640,Werpers,20,2,18,180,87,2025-02-21 16:17:28,12,8,2,2,3,2,5,8,6
Onbekend,Hernando Anakdam,5659985,17,España,Man,1330,Werpers,11,1,14,164,69,2025-02-21 16:18:02,7,1,3,3,10,1,8,4,8
Onbekend,Mista Acaymo,5555777,17,España,Man,1740,Werpers,20,2,20,190,100,2025-02-21 16:18:07,14,4,2,5,7,3,11,6,8
Onbekend,Tabares Amadeu,5584780,17,España,Man,1530,Werpers,20,1,18,169,75,2025-02-21 16:18:10,13,9,2,1,0,1,9,6,9
Onbekend,Terrón Kerman,5646783,17,España,Man,810,Werpers,15,1,17,173,75,2025-02-21 16:18:14,16,2,2,2,2,3,6,8,5
Onbekend,Pedraio Nahia,5650483,17,España,Vrouw,1060,Werpers,12,1,15,163,57,2025-02-21 16:18:21,17,3,2,5,6,1,5,7,8
Onbekend,Ríos Edith,5551483,17,España,Vrouw,1410,Werpers,20,2,19,167,77,2025-02-21 16:18:24,10,2,6,1,0,1,11,6,4
Onbekend,Zárate Macarena,5578146,17,España,Vrouw,820,Werpers,17,2,18,182,84,2025-02-21 16:18:36,7,2,2,1,3,2,8,8,7
Onbekend,Morante Efrén,5539297,17,España,Man,1110,Meerkampers,20,2,15,187,94,2025-02-21 16:18:40,17,3,1,3,9,5,5,7,4
Onbekend,Meléndez Izaskun,5597469,16,España,Vrouw,370,Meerkampers,18,1,18,171,74,2025-02-21 16:19:11,8,5,3,5,7,3,1,6,5
200 meter,Imbroda Adela,5421981,22,España,Vrouw,7550,Sprinters,20,4,15,179,73,2025-02-21 16:26:59,8,1,2,15,2,6,1,5,9
Onbekend,Akerfelt Teodor,5628013,17,Sverige,Man,460,Meerkampers,18,1,15,181,84,2025-02-21 16:30:42,14,5,4,5,3,3,2,7,5
Hoogspringen,Milovanovic Isa,4567848,43,Sverige,Vrouw,22180,Springers,11,20,15,175,94,2025-02-21 16:34:53,18,0,0,0,3,10,0,8,8
10 km snelwandelen,Wasaborg Hampus,4863194,39,Sverige,Man,9160,Snelwandelaars,20,15,14,190,67,2025-02-21 16:37:37,19,0,14,0,4,0,0,4,5
5.000 meter,Ferluga Arturo,5295075,25,Italia,Man,5660,Langeafstandslopers,20,6,16,183,76,2025-02-21 17:36:09,17,8,11,12,6,2,0,10,10
1.500 meter,De Sousa Catherine,5255635,26,France,Vrouw,8230,Middenafstandslopers,20,6,16,185,75,2025-02-21 17:36:40,7,2,13,14,3,3,3,9,10
Hinkstapspringen,Delaeter Gladys,5289688,27,France,Vrouw,8770,Springers,20,7,15,178,76,2025-02-21 17:38:48,11,9,3,5,2,14,3,12,10
Onbekend,Pommier Armelle,5574724,17,France,Vrouw,1880,Werpers,20,1,15,183,87,2025-02-21 17:40:27,13,11,2,2,2,3,4,9,5
Onbekend,Kuusk Evelin,5579928,17,Eesti,Vrouw,1020,Sprinters,20,2,17,168,71,2025-02-21 17:40:56,12,8,2,8,6,2,4,6,8
Onbekend,Cheron Laurent,5584965,16,France,Man,1160,Meerkampers,19,1,16,187,91,2025-02-21 17:44:19,10,4,3,9,9,3,5,4,4
Onbekend,Moskal Marcelina,5646212,16,Polska,Vrouw,930,Middenafstandslopers,18,1,15,175,71,2025-02-21 18:21:53,19,3,4,7,3,2,1,6,5
400 meter horden,English Hamish,5285655,25,Great Britain,Man,31180,Sprinters,20,6,15,183,89,2025-02-21 18:34:30,19,4,1,20,1,1,3,7,8
400 meter,Grubert Malcolm,5332622,24,Deutschland,Man,31110,Sprinters,20,5,15,185,87,2025-02-21 18:34:36,18,6,3,20,3,2,0,8,6
110 meter horden,Lakakis Alfredos,5298753,25,Hellas,Man,27720,Sprinters,20,6,17,171,84,2025-02-21 18:34:42,18,2,2,20,1,1,1,10,10
200 meter,Richards Gianna,5283257,25,United States,Vrouw,30480,Sprinters,20,6,18,183,79,2025-02-21 18:34:47,18,1,2,20,2,2,2,9,9
Speerwerpen,Bērziņš Ziedonis,5277063,25,Latvija,Man,31630,Werpers,20,6,16,178,86,2025-02-21 18:34:56,20,20,3,3,3,0,3,7,8
Discuswerpen,Dutrieux Pieter-Jan,5286344,25,België,Man,31330,Werpers,20,6,16,187,95,2025-02-21 18:35:02,18,20,2,1,1,2,3,8,8
Kogelstoten,Mosberg Serge,5278664,25,Deutschland,Man,32220,Werpers,20,6,13,180,76,2025-02-21 18:35:09,19,20,2,1,2,3,1,8,10
Onbekend,Sieger Tim,5569312,18,Deutschland,Man,4400,Sprinters,20,1,11,179,82,2025-02-21 18:37:05,19,3,2,14,2,1,3,5,5
Onbekend,Sanders Noortje,5630522,17,Nederland,Vrouw,880,Snelwandelaars,16,1,14,164,64,2025-02-21 18:37:15,7,1,3,3,2,1,9,8,8
Onbekend,Pagavino Armando,5511261,18,Italia,Man,2160,Werpers,20,2,17,184,89,2025-02-21 18:39:39,6,10,3,2,2,1,10,8,7
Zevenkamp,Mastroianni Marilena,4983162,33,Italia,Vrouw,7950,Meerkampers,20,9,17,182,71,2025-02-21 18:40:00,18,15,8,7,1,5,5,10,8
Onbekend,Celotto Giannina,5585384,17,Italia,Vrouw,1730,Sprinters,18,2,17,176,75,2025-02-21 18:41:09,8,1,6,12,1,3,5,5,4
5.000 meter,Cotini Ivana,4964245,33,Italia,Vrouw,26120,Langeafstandslopers,19,13,15,176,56,2025-02-21 18:46:26,17,0,17,16,0,0,0,11,11
Onbekend,Oreni Abelardo,5598266,16,Italia,Man,1640,Springers,20,1,14,174,76,2025-02-21 18:58:12,20,1,6,1,7,8,2,6,8
200 meter,Elibol Sydney,5549198,19,Deutschland,Vrouw,2830,Sprinters,20,2,17,164,64,2025-02-21 19:07:40,16,11,2,11,2,3,1,6,6
Onbekend,Incerti Krizia,5492170,19,Italia,Vrouw,6380,Sprinters,20,3,17,164,67,2025-02-21 19:07:53,9,10,3,14,3,2,1,8,7
Onbekend,Schachner Tore,5615080,17,Deutschland,Man,1130,Sprinters,20,1,15,181,87,2025-02-21 19:21:45,12,2,2,8,10,1,2,7,5
Onbekend,Watelet Nathan,5548535,18,België,Man,2780,Langeafstandslopers,20,2,14,176,83,2025-02-21 20:22:48,14,1,12,3,1,2,2,9,8
Speerwerpen,Rollet Chloé,4969294,34,France,Vrouw,13910,Werpers,19,14,13,180,66,2025-02-21 20:30:59,17,16,0,1,5,0,9,10,9
Verspringen,Mol Wout,5505941,27,België,Man,3410,Springers,20,4,14,179,79,2025-02-21 20:57:33,15,4,2,5,6,12,3,9,8
Hinkstapspringen,Zuccotti Giuliana,5371905,22,Italia,Vrouw,7630,Springers,20,5,12,166,74,2025-02-21 20:58:30,15,2,2,1,12,14,3,8,9
3.000 meter steeplechase,Kralj Jakob,5150125,29,Slovenija,Man,7940,Middenafstandslopers,20,8,15,173,73,2025-02-21 21:03:19,16,0,13,7,10,0,1,11,11
Onbekend,Arranz Ana María,5542804,17,España,Vrouw,5330,Langeafstandslopers,20,1,15,170,72,2025-02-21 21:58:17,17,7,14,3,3,1,3,4,6
Onbekend,Brunel Eva,5657648,16,France,Vrouw,1140,Langeafstandslopers,16,1,15,165,57,2025-02-21 22:30:55,8,1,10,1,1,2,8,4,7
Onbekend,Thill Evelien,5553573,19,België,Vrouw,2360,Springers,20,2,15,179,78,2025-02-21 23:09:18,20,1,2,1,6,11,3,8,6
Onbekend,Cozzarini Pippo,5628045,17,Italia,Man,860,Middenafstandslopers,20,1,14,171,74,2025-02-21 23:09:29,18,3,6,3,2,2,1,8,5
Onbekend,Salierno Teresa,5659937,17,Italia,Vrouw,980,Zonder specialiteit,17,1,14,161,54,2025-02-21 23:09:47,19,3,4,3,2,8,6,0,0
200 meter,Fillietroz Alba,4795778,38,Italia,Vrouw,2040,Sprinters,16,10,11,185,67,2025-02-21 23:09:56,19,0,0,7,6,0,0,9,7
Onbekend,Castelnuovo Santo,5578543,19,Italia,Man,1510,Snelwandelaars,20,1,12,194,96,2025-02-21 23:10:07,20,3,5,1,7,2,2,7,8
Onbekend,Pietrangelo Graziano,5634572,17,Italia,Man,500,Snelwandelaars,17,1,15,179,81,2025-02-21 23:10:17,16,3,2,3,3,0,3,6,7
Onbekend,Rodrigues Domingos,5653368,15,Portugal,Man,350,Snelwandelaars,11,1,14,179,76,2025-02-22 01:00:42,10,1,6,2,7,2,3,7,4
Onbekend,Guterres Romeu,5647417,17,Portugal,Man,120,Springers,11,1,14,175,77,2025-02-22 01:01:20,6,6,1,2,3,3,3,3,3
Onbekend,Torrado Paula,5647419,16,Portugal,Vrouw,1060,Springers,13,1,14,164,60,2025-02-22 01:02:01,18,1,3,1,4,9,3,5,6
Onbekend,Freire Arlete,5651979,17,Portugal,Vrouw,1790,Sprinters,18,1,16,178,71,2025-02-22 01:02:38,20,2,1,8,3,3,4,7,8
Onbekend,Zagalo Tibúrcio,5656174,17,Portugal,Man,760,Werpers,13,1,14,185,84,2025-02-22 01:05:25,16,9,1,4,2,2,3,5,6
Onbekend,Pedrosa Modesto,5653367,17,Portugal,Man,1300,Werpers,12,1,14,182,85,2025-02-22 01:05:49,16,2,3,0,4,3,11,4,4
Onbekend,Paneira Oriana,5640418,17,Portugal,Vrouw,1290,Werpers,14,1,14,176,73,2025-02-22 01:05:55,7,1,2,2,9,2,7,8,8
Onbekend,Anunciada Ivo,5640419,16,Portugal,Man,520,Werpers,16,1,15,179,86,2025-02-22 01:06:01,16,1,3,1,1,1,7,6,5
Onbekend,Nunes Soraia,5651980,15,Portugal,Vrouw,440,Meerkampers,18,1,15,161,56,2025-02-22 01:06:06,10,3,3,2,3,3,8,5,6
Onbekend,Jenkins James,5654193,17,United States,Man,1190,Middenafstandslopers,18,1,15,167,66,2025-02-22 05:21:45,13,1,9,8,2,0,3,5,8
Vijfkamp Vrouwen,Bosá Gabriela,5477244,19,Slovensko,Vrouw,1900,Meerkampers,20,5,19,188,95,2025-02-22 08:07:31,15,3,8,7,5,3,1,9,10
Onbekend,Bowe Emma,5545519,17,Australia,Vrouw,3200,Werpers,20,2,16,185,91,2025-02-22 08:10:22,6,13,0,3,9,1,1,7,5
Onbekend,Meneses Carlo,5573925,17,Perú,Man,3840,Snelwandelaars,18,2,15,168,76,2025-02-22 08:10:32,12,3,13,3,10,1,2,8,5
Kogelstoten,Harrison Alfred,5211081,29,Jamaica,Man,11860,Werpers,20,11,14,185,78,2025-02-22 08:17:10,12,13,4,1,0,3,15,11,10
Onbekend,Salmon Rachelle,5659252,15,Jamaica,Vrouw,2050,Meerkampers,18,1,14,165,63,2025-02-22 08:18:09,19,10,3,3,3,3,3,8,8
Onbekend,Huntelaar Lisa,5662937,17,Nederland,Vrouw,1580,Springers,14,1,15,163,56,2025-02-22 08:40:32,19,3,3,2,4,10,3,4,5
Onbekend,Bos Heleen,5662938,15,Nederland,Vrouw,1340,Werpers,12,1,15,156,53,2025-02-22 08:41:07,19,1,1,3,7,3,9,4,6
Onbekend,Knollema Helmut,5559741,17,Nederland,Man,2270,Meerkampers,20,1,15,168,78,2025-02-22 08:44:51,17,9,2,3,3,3,11,7,6
Tienkamp,Olivera Garcia,5451049,22,Uruguay,Man,4130,Meerkampers,20,5,15,184,89,2025-02-22 09:09:05,20,2,2,12,10,2,3,9,7
Onbekend,Clijsters Gianni,5562337,17,België,Man,1200,Meerkampers,20,1,15,178,87,2025-02-22 09:30:19,16,2,2,5,9,1,2,6,8
Onbekend,Stevesijns Casper,5639648,17,België,Man,2130,Sprinters,14,1,16,166,68,2025-02-22 09:30:27,18,3,2,11,1,3,2,8,6
400 meter horden,Deroost Koen,5505840,26,België,Man,3680,Sprinters,20,4,16,187,92,2025-02-22 09:30:34,7,3,1,12,6,3,1,10,8
1.500 meter,Depauw Arne,5505915,29,België,Man,1920,Middenafstandslopers,20,4,16,170,70,2025-02-22 09:30:42,17,2,8,10,3,3,2,9,4
Kogelstoten,Haase Sabri,5505948,30,België,Man,1400,Werpers,19,4,17,195,96,2025-02-22 09:30:50,12,7,0,0,1,0,7,8,9
Onbekend,Delforge Mathias,5629872,18,België,Man,1330,Werpers,18,1,17,174,75,2025-02-22 09:32:37,12,3,1,2,3,2,11,4,4
1.500 meter,Giertz Kathrin,5511553,21,Deutschland,Vrouw,860,Middenafstandslopers,20,3,19,173,65,2025-02-22 09:34:01,6,3,8,4,2,3,2,8,8
Marathon,Hachmeister Mira,5492856,21,Deutschland,Vrouw,1210,Langeafstandslopers,20,4,18,185,83,2025-02-22 09:34:52,12,3,9,5,1,2,3,9,6
10 km snelwandelen,Fitz Sören,5478228,21,Deutschland,Man,3490,Snelwandelaars,20,3,17,180,82,2025-02-22 09:35:30,14,0,13,2,8,3,3,8,6
Hoogspringen,Luther Kirsten,5529070,20,Deutschland,Vrouw,1410,Springers,20,3,19,155,56,2025-02-22 09:36:26,20,2,1,2,7,7,2,7,6
Onbekend,Mönch Carl,5662941,17,Deutschland,Man,1040,Werpers,14,1,14,168,69,2025-02-22 09:37:36,15,3,3,2,8,4,9,3,7
Onbekend,Kast Levi,5638759,17,Deutschland,Man,1130,Werpers,14,1,14,166,66,2025-02-22 09:37:53,17,10,1,2,1,1,3,5,6
Onbekend,Desler Finja,5659680,17,Deutschland,Vrouw,380,Werpers,18,1,15,163,59,2025-02-22 09:38:48,10,7,1,3,1,4,3,4,7
Onbekend,Grasberger Lilli,5652134,15,Deutschland,Vrouw,2090,Werpers,17,1,14,150,45,2025-02-22 09:39:38,19,1,1,2,3,1,10,8,8
Discuswerpen,Heimerl Jessika,5529069,20,Deutschland,Vrouw,670,Werpers,20,3,17,171,66,2025-02-22 09:42:01,11,7,3,1,2,3,8,6,5
Onbekend,Pütz Rasmus,5647922,16,Deutschland,Man,790,Meerkampers,11,1,15,166,71,2025-02-22 09:42:45,9,2,2,2,2,10,3,7,5
Tienkamp,Eller Per,5488351,21,Deutschland,Man,1240,Meerkampers,20,4,17,189,91,2025-02-22 09:45:11,14,8,1,5,4,9,3,8,7
Kogelstoten,Giurgiu Casiana,5094660,30,România,Vrouw,7220,Werpers,20,12,14,165,63,2025-02-22 09:47:53,12,13,0,2,2,2,9,8,11
Speerwerpen,Santurbano Sebastiano,4936655,34,Italia,Man,8840,Werpers,16,15,12,182,85,2025-02-22 10:26:54,16,9,0,0,0,0,13,10,9
Onbekend,Massalim Abelardo,5596706,17,Italia,Man,3330,Springers,20,1,15,177,81,2025-02-22 10:32:09,8,2,2,1,10,12,2,7,8
Onbekend,Di Pardo Gervasio,5659365,17,Italia,Man,1430,Zonder specialiteit,13,1,15,166,65,2025-02-22 10:33:10,20,0,9,5,1,4,1,0,0
Onbekend,Di Vincenzo Artemio,5588142,22,Italia,Man,1720,Langeafstandslopers,20,1,17,185,81,2025-02-22 10:45:04,15,3,9,4,3,1,3,10,6
10 km snelwandelen,Candeias Vera,5054514,34,Portugal,Vrouw,4330,Snelwandelaars,15,9,15,175,65,2025-02-22 10:45:45,6,0,9,0,8,0,0,12,9
Onbekend,Kosters Jason,5544223,17,België,Man,1890,Langeafstandslopers,20,2,16,175,87,2025-02-22 11:30:45,10,2,12,3,0,0,3,7,7
Onbekend,Lincar Ciprian,5646362,24,România,Man,1620,Middenafstandslopers,20,1,17,174,69,2025-02-22 11:38:11,14,1,9,9,2,1,1,8,6
Onbekend,Ke Shengsheng,5658903,15,China,Man,260,Sprinters,15,1,14,155,57,2025-02-22 12:23:51,13,1,3,5,6,2,2,4,6
Onbekend,Hsia Pingxiu,5650379,16,China,Man,680,Springers,13,1,13,173,72,2025-02-22 12:24:29,12,1,3,3,4,3,1,8,8
Onbekend,Pai Yuling,5635353,15,China,Man,970,Springers,15,1,14,166,67,2025-02-22 12:24:56,12,8,3,2,4,8,2,8,7
Onbekend,Cong Yuhe,5629332,23,China,Vrouw,710,Sprinters,15,1,15,181,75,2025-02-22 12:26:02,15,2,1,5,3,1,0,9,3
Onbekend,An Maoneng,5629347,23,China,Man,380,Snelwandelaars,19,1,14,186,89,2025-02-22 12:26:20,15,2,7,3,3,1,1,6,5
Onbekend,Chang Yingzhen,5629426,28,China,Vrouw,1560,Werpers,19,1,16,174,69,2025-02-22 12:27:17,15,3,1,3,3,1,8,5,10
Onbekend,Min Changwei,5629423,17,China,Man,2060,Werpers,20,1,15,169,77,2025-02-22 12:37:18,14,10,1,3,3,2,6,9,8
Onbekend,Pirani Gianluca,5653287,15,Italia,Man,560,Langeafstandslopers,19,1,15,164,69,2025-02-22 12:37:35,15,1,5,6,2,2,3,6,7
110 meter horden,Henao Arsenio,4906403,38,España,Man,4960,Sprinters,18,15,13,174,69,2025-02-22 12:58:32,17,0,0,8,2,0,0,8,8
Vijfkamp Mannen,Lampreave Manex,5038644,32,España,Man,6280,Meerkampers,20,12,11,180,76,2025-02-22 12:58:41,14,3,1,0,3,1,9,12,11
10 km snelwandelen,Monje Arrate,5208291,30,España,Vrouw,3110,Snelwandelaars,20,5,11,167,60,2025-02-22 12:58:51,15,0,12,1,2,3,4,8,9
Onbekend,Iversen Are,5599713,18,Norge,Man,1220,Sprinters,20,2,16,190,91,2025-02-22 13:03:53,14,8,3,10,2,2,1,7,6
Onbekend,Sande Arve,5566566,18,Norge,Man,1570,Middenafstandslopers,20,2,16,185,88,2025-02-22 13:04:28,10,1,9,9,2,2,4,9,8
Onbekend,Hansen Johannes,5550138,17,Norge,Man,1810,Snelwandelaars,20,2,17,188,99,2025-02-22 13:05:15,7,3,12,5,3,6,2,6,5
Onbekend,Holen Tina,5583485,17,Norge,Vrouw,2060,Snelwandelaars,20,2,17,163,68,2025-02-22 13:05:35,16,1,11,2,2,3,2,6,7
Onbekend,Helgesen Sverre,5627865,18,Norge,Man,1350,Springers,20,1,16,172,79,2025-02-22 13:06:07,11,6,3,3,8,10,1,6,7
Onbekend,Kleven Arnt,5572374,17,Norge,Man,870,Werpers,20,1,15,181,90,2025-02-22 13:07:18,10,5,1,1,2,2,10,7,4
Onbekend,Samuelsen Kristine,5572373,17,Norge,Vrouw,1360,Werpers,20,2,15,183,88,2025-02-22 13:09:01,14,7,1,5,6,1,10,6,5
Onbekend,Eriksen Karin,5541993,17,Norge,Vrouw,980,Langeafstandslopers,20,2,14,191,97,2025-02-22 13:12:16,13,2,10,8,0,3,1,5,4
Onbekend,Ban Wenlun,5629353,18,China,Man,500,Springers,20,1,16,164,61,2025-02-22 13:30:55,16,2,0,3,3,4,1,7,5
Onbekend,Grímlaugsson Ingvi,5594249,17,Ísland,Man,1360,Sprinters,20,2,16,177,87,2025-02-22 13:42:04,15,6,2,9,9,1,3,8,4
Onbekend,Sacco Ludovico,5563621,17,Italia,Man,2450,Sprinters,19,1,14,168,80,2025-02-22 13:42:50,18,8,2,11,3,2,3,3,9
110 meter horden,Spasovski Tihomir,5121535,29,FYR Makedonija,Man,26790,Sprinters,20,12,14,178,66,2025-02-22 13:43:21,20,4,6,18,14,1,0,11,11
200 meter,Perminaitė Sima,5434859,21,Lietuva,Vrouw,20600,Sprinters,20,3,15,156,62,2025-02-22 13:44:04,20,7,2,19,3,1,3,8,8
Hoogspringen,Xìng Chengxin,5287537,25,China,Man,33940,Springers,20,9,15,197,83,2025-02-22 13:45:47,18,2,1,1,9,20,3,11,11
100 meter horden,Rossetti Francesca,5187904,29,Switzerland,Vrouw,20630,Sprinters,20,8,16,165,66,2025-02-22 13:48:39,16,2,0,18,13,2,3,12,9
Onbekend,da Guia Ivete,5628934,22,Brasil,Vrouw,930,Langeafstandslopers,20,1,17,179,74,2025-02-22 14:14:00,19,2,5,5,2,1,2,5,5
Onbekend,de Oliveira Sara,5634512,15,Brasil,Vrouw,1110,Sprinters,18,1,13,171,69,2025-02-22 14:14:03,14,3,0,2,10,2,1,5,8
Onbekend,Murer Glória,5660110,17,Brasil,Vrouw,330,Werpers,18,1,14,155,47,2025-02-22 14:14:39,8,1,3,1,4,3,7,7,6
Onbekend,Connor Shawn,5553312,17,Canada,Man,1380,Sprinters,20,2,13,173,84,2025-02-22 14:25:21,7,6,3,10,2,7,3,6,8
Onbekend,Moletta Livia,5553926,18,Italia,Vrouw,6530,Snelwandelaars,20,2,16,173,75,2025-02-22 15:42:59,13,2,15,1,2,3,1,7,9
Onbekend,Salmatanis Iliodoros,5649804,17,Hellas,Man,970,Werpers,14,1,16,189,93,2025-02-22 15:46:22,12,10,2,1,3,3,3,7,7
Onbekend,Kalaki Popi,5532565,18,Hellas,Vrouw,1480,Snelwandelaars,20,1,11,181,84,2025-02-22 15:46:35,14,2,9,3,10,1,2,6,7
Onbekend,Doornbos Maartje,5659575,14,Nederland,Vrouw,580,Meerkampers,19,1,14,161,58,2025-02-22 15:49:00,14,3,1,5,2,4,8,7,6
Onbekend,Kodedová Ivana,5663036,16,Česká republika,Vrouw,1340,Werpers,18,1,15,166,64,2025-02-22 16:05:44,7,9,2,2,3,4,10,8,5
Onbekend,Opletalová Lada,5663038,16,Česká republika,Vrouw,390,Werpers,13,1,15,168,63,2025-02-22 16:06:21,11,3,2,1,1,1,8,5,7
Onbekend,Pirc Zdenko,5662593,14,Slovenija,Man,450,Werpers,10,1,15,171,72,2025-02-22 16:35:55,9,7,1,0,2,3,7,7,6
Onbekend,Segarra Ithaisa,5566189,17,España,Vrouw,1260,Sprinters,20,2,12,173,75,2025-02-22 17:00:30,14,3,2,6,3,4,1,10,8
Onbekend,de Lucas Antònia,5656314,17,España,Vrouw,1040,Meerkampers,12,1,13,166,67,2025-02-22 17:00:44,14,10,1,3,3,1,3,6,5
Onbekend,Lamego Tatiana,5539561,17,Portugal,Vrouw,4220,Werpers,20,2,15,169,76,2025-02-22 17:12:29,10,14,2,2,2,1,8,4,5
Onbekend,Aníbal Lúcio,5627604,17,Portugal,Man,1620,Sprinters,18,1,16,167,68,2025-02-22 17:12:50,14,9,2,10,3,4,0,5,7
Onbekend,Baía Arsénio,5637771,17,Portugal,Man,450,Sprinters,12,1,16,182,82,2025-02-22 17:13:03,11,5,3,8,1,2,1,6,6
Onbekend,Pomar Miguel,5562758,17,Portugal,Man,900,Sprinters,15,1,15,178,87,2025-02-22 17:13:16,6,8,3,9,2,3,1,6,7
Onbekend,Aires Bruno,5662432,17,Portugal,Man,1610,Springers,12,1,15,163,64,2025-02-22 17:13:37,14,0,3,1,3,10,1,9,3
Onbekend,Sequeira Ofélia,5603765,17,Portugal,Vrouw,1920,Springers,20,1,14,177,73,2025-02-22 17:14:00,12,3,1,4,6,11,0,8,8
Onbekend,Mota Reinaldo,5659572,17,Portugal,Man,590,Meerkampers,15,1,15,182,83,2025-02-22 17:14:12,6,6,3,1,3,1,1,8,8
Onbekend,Sobrinho Mónica,5653751,17,Portugal,Vrouw,580,Meerkampers,16,1,15,163,60,2025-02-22 17:14:21,11,2,8,3,1,7,6,6,4
Onbekend,Ropele Carla,5607645,15,Italia,Vrouw,2310,Springers,20,2,15,172,71,2025-02-22 17:16:43,19,2,0,5,6,11,1,7,8
Marathon,Fortini Amos,5097644,32,Italia,Man,41150,Langeafstandslopers,20,13,17,171,59,2025-02-22 17:32:11,20,0,20,13,1,1,0,14,12
Onbekend,Dean Peter,5663045,17,Italia,Man,1180,Middenafstandslopers,16,1,15,185,87,2025-02-22 17:37:49,17,3,8,9,2,3,1,4,6
Onbekend,Zarcone Olga,5663046,14,Italia,Vrouw,1550,Sprinters,10,1,15,162,61,2025-02-22 17:38:03,20,9,3,3,7,2,1,6,6
Onbekend,Di Gravina Domenico,5663047,16,Italia,Man,480,Sprinters,17,1,15,166,67,2025-02-22 17:38:13,13,8,4,7,5,3,2,4,4
1.500 meter,Noronha Orlando,5038870,34,Portugal,Man,5800,Middenafstandslopers,19,11,14,165,56,2025-02-22 18:04:56,10,1,11,8,0,1,0,12,9
Onbekend,Vila Aquilino,5565396,17,Portugal,Man,2540,Langeafstandslopers,20,1,15,180,86,2025-02-22 18:05:10,17,2,9,3,3,1,11,9,6
Zevenkamp,Saudade Fortunata,4898759,35,Portugal,Vrouw,10030,Meerkampers,20,13,12,169,64,2025-02-22 18:05:20,15,7,0,14,12,0,0,10,6
Onbekend,Crespo Ângelo,5656404,17,Portugal,Man,1580,Werpers,13,1,14,170,74,2025-02-22 18:05:29,17,3,2,1,3,1,10,6,8
Onbekend,Góis Itelvina,5603535,17,Portugal,Vrouw,1750,Langeafstandslopers,20,1,14,176,80,2025-02-22 18:05:35,20,3,10,3,3,2,3,3,7
Hoogspringen,Rosseel Maaike,4979551,34,België,Vrouw,8620,Springers,19,10,19,185,71,2025-02-22 18:28:27,20,0,5,0,14,13,0,9,7
Onbekend,Herrera Leonel,5550691,18,Costa Rica,Man,1740,Langeafstandslopers,19,2,16,175,85,2025-02-22 18:33:08,20,1,9,9,1,3,3,6,6
Kogelslingeren,Sbragia Lee,4694612,40,Great Britain,Man,33930,Werpers,20,20,16,194,98,2025-02-22 18:46:17,20,16,0,0,4,0,15,5,5
100 meter horden,Niven Bethany,4808271,38,Great Britain,Vrouw,33960,Sprinters,18,17,15,167,54,2025-02-22 19:09:12,19,0,0,18,16,0,0,8,8
Onbekend,Ferraz Manuel,5630420,17,Portugal,Man,1190,Sprinters,16,1,17,169,73,2025-02-22 19:16:58,20,3,2,8,2,2,2,5,3
Onbekend,Harrington Odhran,5590881,17,Ireland,Man,980,Sprinters,20,1,15,185,94,2025-02-22 19:17:09,16,3,3,9,4,3,8,4,4
Onbekend,Lo Conte Tony,5565142,17,Italia,Man,1250,Sprinters,20,2,18,182,89,2025-02-22 19:17:18,12,5,2,10,1,3,3,7,7
Onbekend,Ruciński Mikołaj,5567276,17,Polska,Man,1360,Sprinters,20,2,17,182,92,2025-02-22 19:17:28,9,5,3,10,4,2,2,8,6
Onbekend,Aleixo Catalina,5621379,17,Portugal,Vrouw,690,Sprinters,19,1,16,167,70,2025-02-22 19:17:38,8,3,2,6,0,1,2,8,8
Onbekend,Botelho Rebeca,5585151,17,Portugal,Vrouw,5740,Sprinters,20,1,14,171,70,2025-02-22 19:17:54,14,8,1,14,2,2,1,9,6
Onbekend,Finlay Sadhbh,5598690,17,Ireland,Vrouw,930,Sprinters,20,1,16,162,65,2025-02-22 19:18:04,12,5,2,9,4,1,7,5,6
Onbekend,Hlöðversdóttir Rún,5600018,17,Ísland,Vrouw,1100,Sprinters,18,1,18,176,75,2025-02-22 19:18:14,15,2,1,10,2,4,2,5,7
Onbekend,Noite Carla,5603813,17,Portugal,Vrouw,1860,Sprinters,18,1,15,168,66,2025-02-22 19:18:22,18,9,1,9,2,7,2,7,8
