Favoriete onderdeel,Naam,AtleetID,Leeftijd,Land,Geslacht,MaxID,Specialiteit,Humeur,Ervaring,Vorm,Lengte,Gewicht,Deadline,Zorg,Kracht,Uithouding,Snelheid,Lenigheid,Springen,Werpen,SP1,SP2
Onbekend,Abbott Caitlin,5539086,17,United States,Vrouw,3900,Sprinters,19,2,15,175,81,2025-02-27 06:54:06,11,4,3,14,3,2,1,5,8
Onbekend,Stadler Samantha,5664429,17,United States,Vrouw,1660,Middenafstandslopers,13,1,15,175,71,2025-02-27 06:55:00,14,2,10,10,2,3,1,6,5
Onbekend,Malina Ludvík,5643385,17,Česká republika,Man,1220,Snelwandelaars,13,1,15,167,69,2025-02-27 07:08:41,11,3,9,10,7,1,2,5,5
Onbekend,Ježová Dobromíra,5664451,17,Slovensko,Vrouw,1940,Springers,16,1,15,165,57,2025-02-27 07:12:55,20,2,1,3,2,9,1,8,7
Onbekend,Felloni Martino,5650858,16,Italia,Man,1580,Werpers,13,1,15,173,75,2025-02-27 07:15:40,20,9,0,1,2,2,4,7,4
Onbekend,Poggi Cristoforo,5551099,17,Italia,Man,2130,Meerkampers,20,1,15,186,94,2025-02-27 08:18:17,14,5,1,6,3,10,10,6,8
Onbekend,Salierno Diana,5565210,17,Italia,Vrouw,2580,Langeafstandslopers,20,1,15,183,74,2025-02-27 08:19:29,12,4,12,9,3,2,3,7,7
Onbekend,Payer Karl,5566387,17,Österreich,Man,2510,Middenafstandslopers,20,2,16,179,86,2025-02-27 08:21:48,19,8,11,4,2,2,3,9,5
Onbekend,Viegas César,5606617,17,Portugal,Man,560,Middenafstandslopers,19,1,15,181,89,2025-02-27 08:27:08,8,3,6,1,3,2,3,7,8
50 km snelwandelen,Bottiglieri Giovanna,5257558,26,Italia,Vrouw,31500,Snelwandelaars,20,7,18,173,74,2025-02-27 08:27:21,16,2,20,2,7,0,2,7,9
Hinkstapspringen,Surkhang Jana,5345505,23,Switzerland,Vrouw,8480,Springers,20,7,17,184,87,2025-02-27 08:28:34,15,9,1,4,3,14,2,10,12
1.500 meter,Vogel Marta,5141442,29,Switzerland,Vrouw,5790,Middenafstandslopers,20,9,15,177,66,2025-02-27 08:33:24,8,1,8,11,3,1,1,10,13
Hoogspringen,Masciarelli Fernanda,5254654,28,Italia,Vrouw,3330,Springers,19,5,19,169,70,2025-02-27 08:33:44,7,1,3,0,10,11,0,8,9
400 meter horden,Maza Amaia,5359911,25,España,Vrouw,5660,Sprinters,20,4,19,165,66,2025-02-27 08:35:17,18,8,2,12,2,3,1,11,10
Onbekend,Acebo José Juan,5653210,15,España,Man,490,Sprinters,12,1,17,158,60,2025-02-27 08:42:22,14,6,1,5,2,6,2,5,6
Onbekend,Muelas Trinidad,5639758,16,España,Vrouw,870,Sprinters,15,1,15,162,64,2025-02-27 08:42:36,17,8,0,5,3,1,2,5,7
Onbekend,Aramburu Pedro,5636576,17,España,Man,1420,Middenafstandslopers,17,1,16,186,84,2025-02-27 08:42:42,11,1,6,10,1,1,2,9,6
Onbekend,Ojeda Amaia,5661868,17,España,Vrouw,2220,Langeafstandslopers,11,1,16,172,65,2025-02-27 08:42:49,19,10,10,2,3,3,3,4,5
Onbekend,Lerma Ixeya,5636578,15,España,Vrouw,880,Springers,17,1,17,155,53,2025-02-27 08:42:56,17,1,2,2,3,7,3,7,5
Onbekend,Mistral Joana,5610151,16,España,Vrouw,750,Snelwandelaars,20,1,16,166,64,2025-02-27 08:43:04,6,3,8,3,7,3,3,6,8
Marathon,Sherwood Henry,5078821,30,Great Britain,Man,10570,Langeafstandslopers,19,10,17,167,72,2025-02-27 08:43:45,12,1,16,10,1,2,1,8,9
Onbekend,Isach Davinia,5584977,16,España,Vrouw,1670,Werpers,20,1,15,167,69,2025-02-27 08:46:14,11,11,2,4,3,0,9,5,5
50 km snelwandelen,Simao Penélope,5181126,30,Brasil,Vrouw,22300,Snelwandelaars,19,8,15,175,63,2025-02-27 08:47:09,20,2,19,2,7,0,2,8,9
100 meter,Frye Savannah,5189300,30,United States,Vrouw,11330,Sprinters,20,9,16,166,55,2025-02-27 08:47:26,20,15,5,12,3,0,2,10,8
5.000 meter,Cartagena Manex,5267110,25,España,Man,5980,Langeafstandslopers,20,4,17,178,69,2025-02-27 08:52:24,17,3,13,10,0,3,3,11,10
Speerwerpen,Pasabán Álvaro,5326274,24,España,Man,7780,Werpers,20,6,18,195,100,2025-02-27 08:54:28,17,11,1,4,4,2,11,11,13
Onbekend,Hewitt Makayla,5536302,17,United States,Vrouw,1850,Sprinters,20,3,18,181,82,2025-02-27 08:55:57,12,2,3,12,3,3,2,7,5
800 meter,Gay Jada,5413984,21,United States,Vrouw,3980,Middenafstandslopers,20,6,15,167,75,2025-02-27 08:56:39,8,3,10,13,4,3,0,8,9
Onbekend,Botes Abri,5619499,16,South Africa,Vrouw,1400,Langeafstandslopers,13,2,14,169,70,2025-02-27 09:01:38,6,0,11,1,3,2,0,5,6
Onbekend,Cuesta Jon,5664558,16,España,Man,1460,Zonder specialiteit,16,1,15,166,66,2025-02-27 09:01:50,20,3,8,8,7,1,1,0,0
Onbekend,Mattei Annalisa,5627715,16,Italia,Vrouw,1230,Sprinters,20,1,16,160,58,2025-02-27 09:01:51,16,4,2,10,4,3,3,5,6
Vijfkamp Mannen,McSwegan Greg,5264533,30,Great Britain,Man,6900,Meerkampers,20,10,18,166,65,2025-02-27 09:29:11,7,4,2,7,11,2,0,12,12
Hoogspringen,Elsinga Susan,5421913,21,Nederland,Vrouw,4070,Springers,20,5,17,177,77,2025-02-27 09:35:56,16,9,3,1,9,13,3,8,8
Polsstokhoogspringen,Perissin Stefano,5229046,26,Italia,Man,12510,Springers,20,7,17,178,85,2025-02-27 09:36:25,18,0,2,3,15,15,1,10,9
Onbekend,Gunkel Chira,5639633,16,Deutschland,Vrouw,2010,Meerkampers,20,1,15,179,73,2025-02-27 09:43:50,20,10,2,4,2,8,1,5,7
Onbekend,Jaime Macário,5663714,17,Portugal,Man,1040,Zonder specialiteit,11,1,15,180,74,2025-02-27 09:44:10,13,3,2,9,2,9,3,0,0
Kogelslingeren,Pule Samantha,5502003,21,South Africa,Vrouw,3850,Werpers,20,4,16,179,72,2025-02-27 09:46:20,14,10,3,1,1,0,12,8,10
Onbekend,Mauser Elfi,5624428,16,Deutschland,Vrouw,1350,Meerkampers,19,1,16,156,54,2025-02-27 09:53:14,18,8,1,4,5,3,2,8,6
Onbekend,Gersdorf Matze,5664641,16,Deutschland,Man,850,Zonder specialiteit,16,1,15,158,60,2025-02-27 10:13:53,10,3,3,3,1,1,10,0,0
Onbekend,Puzzer Adalgisa,5546415,17,Italia,Vrouw,1840,Middenafstandslopers,20,2,15,174,81,2025-02-27 10:28:56,16,0,6,11,1,2,2,7,7
Onbekend,Traczyk Aleksander,5659969,17,Polska,Man,1600,Zonder specialiteit,13,1,14,168,73,2025-02-27 10:32:40,10,10,10,3,3,3,3,0,0
Onbekend,Rosenbach Alberta,5630124,16,Deutschland,Vrouw,1280,Sprinters,12,1,18,155,55,2025-02-27 10:38:11,10,3,3,10,5,1,1,6,8
Onbekend,Schwartzberg Sabine,5664670,15,Deutschland,Vrouw,520,Werpers,16,1,15,151,45,2025-02-27 10:38:34,10,8,3,2,0,1,6,7,4
Onbekend,Messert Tanja,5647497,17,Deutschland,Vrouw,2250,Snelwandelaars,18,1,18,162,63,2025-02-27 10:39:20,20,3,11,3,1,0,2,6,5
3.000 meter steeplechase,León Mauro,5417633,24,España,Man,5980,Middenafstandslopers,20,6,13,167,71,2025-02-27 10:45:22,20,3,7,13,3,2,1,11,7
800 meter,Moragrega Cristian,5339970,24,España,Man,2990,Middenafstandslopers,20,5,13,192,101,2025-02-27 10:45:25,15,5,10,10,1,3,3,8,10
10 km snelwandelen,Albacar José Ángel,5348459,24,España,Man,4980,Snelwandelaars,20,6,13,183,88,2025-02-27 10:45:28,15,3,11,8,8,3,2,11,11
200 meter,Saldaña Izaskun,5417629,24,España,Vrouw,4900,Sprinters,20,5,13,164,50,2025-02-27 10:45:31,19,6,3,13,3,2,2,8,9
800 meter,Ahedo Ágata,5417635,24,España,Vrouw,7500,Middenafstandslopers,20,5,13,165,52,2025-02-27 10:45:35,20,2,11,12,3,1,1,11,11
Marathon,De Ghey Mindy,5451911,25,België,Vrouw,5860,Langeafstandslopers,20,5,13,174,70,2025-02-27 10:45:39,15,3,12,9,7,1,2,11,11
5.000 meter,Sacristán Mònica,5417643,24,España,Vrouw,4810,Langeafstandslopers,20,6,13,177,72,2025-02-27 10:45:42,16,3,9,7,3,1,3,12,11
20 km snelwandelen,Notivol Ariadna,5424535,24,España,Vrouw,2270,Snelwandelaars,20,4,14,177,64,2025-02-27 10:45:45,17,8,5,1,5,1,1,9,10
Kogelslingeren,Baransi Yael,5359501,24,Yisra'el,Vrouw,5500,Werpers,20,7,13,168,60,2025-02-27 10:45:49,17,11,0,2,3,2,13,8,8
Onbekend,Monzón Antía,5589225,16,España,Vrouw,2160,Springers,16,1,13,166,67,2025-02-27 10:54:57,20,1,1,3,9,10,1,4,7
Onbekend,Vigo Raimundo,5659068,16,España,Man,2000,Werpers,15,1,14,176,79,2025-02-27 10:55:12,18,10,1,3,3,2,9,7,6
Onbekend,Sierra Dácil,5562463,17,España,Vrouw,2160,Snelwandelaars,20,1,15,170,72,2025-02-27 10:56:02,8,0,11,1,8,1,2,8,8
Onbekend,Rutjens Jonas,5483198,19,België,Man,1290,Sprinters,20,2,15,184,97,2025-02-27 11:03:24,20,6,3,6,4,3,1,7,8
3.000 meter steeplechase,Griffin Juan,5271587,31,United States,Man,7630,Middenafstandslopers,20,7,16,187,77,2025-02-27 11:08:43,17,1,11,8,2,1,0,13,12
Onbekend,Piña Aroa,5662363,17,España,Vrouw,1870,Meerkampers,16,1,15,166,64,2025-02-27 11:08:55,19,2,3,10,2,3,3,9,8
Onbekend,Vilches Xiana,5659462,16,España,Vrouw,770,Meerkampers,11,1,14,165,60,2025-02-27 11:11:54,16,2,8,7,4,4,2,7,5
Onbekend,Basset Yannis,5451819,20,France,Man,5100,Middenafstandslopers,20,3,17,185,93,2025-02-27 11:13:54,15,2,13,3,3,3,4,11,10
20 km snelwandelen,Mazet Octave,5404085,23,France,Man,4870,Snelwandelaars,20,3,18,194,92,2025-02-27 11:16:15,16,7,12,1,6,1,3,11,10
Marathon,Salmon Léna,5321185,25,France,Vrouw,6770,Langeafstandslopers,20,4,19,180,78,2025-02-27 11:16:41,6,1,13,8,3,2,3,11,11
Onbekend,Rybacka Blanka,5643959,16,Polska,Vrouw,1160,Springers,14,1,15,157,54,2025-02-27 11:17:01,8,3,0,0,10,6,3,6,7
400 meter,Monnier Mélissa,5248340,26,France,Vrouw,16030,Sprinters,20,6,17,162,64,2025-02-27 11:20:09,19,12,2,17,0,3,3,9,8
5.000 meter,Hardie Mhairi,5339243,25,Great Britain,Vrouw,12890,Langeafstandslopers,20,5,16,183,71,2025-02-27 11:20:15,20,2,17,4,3,1,2,7,10
20 km snelwandelen,Popović Peter,4955925,36,Slovenija,Man,12450,Snelwandelaars,19,14,11,173,70,2025-02-27 11:20:20,18,0,16,0,7,0,0,8,10
50 km snelwandelen,Mayo Sarah,5372716,22,United States,Vrouw,12670,Snelwandelaars,20,7,16,177,78,2025-02-27 11:20:27,18,2,16,2,3,1,1,10,11
Polsstokhoogspringen,Shams Mukarramma,5169979,30,Miṣr,Vrouw,11220,Springers,19,11,11,172,66,2025-02-27 11:20:31,16,2,1,3,14,14,0,9,8
Onbekend,Bieńkowski Ernest,5664720,16,Polska,Man,640,Langeafstandslopers,12,1,15,180,81,2025-02-27 11:20:32,18,2,5,1,1,2,1,5,5
Speerwerpen,Albritton Lauren,5209992,27,United States,Vrouw,18170,Werpers,20,6,16,181,76,2025-02-27 11:20:36,17,7,1,2,8,1,18,11,12
Kogelslingeren,Casquero Amparo,5090185,32,España,Vrouw,14090,Werpers,20,9,16,163,49,2025-02-27 11:20:40,20,12,0,1,0,0,16,11,8
Speerwerpen,Fleur Gladys,5315045,24,France,Vrouw,8050,Werpers,20,4,17,173,70,2025-02-27 11:21:11,7,14,4,3,2,2,7,11,12
Onbekend,Lelong Morgane,5659349,17,France,Vrouw,1230,Zonder specialiteit,11,1,15,155,55,2025-02-27 11:22:29,14,1,3,3,10,3,8,0,0
Kogelstoten,Burow Rosalinde,4787402,38,Deutschland,Vrouw,1960,Werpers,14,10,14,169,62,2025-02-27 11:22:40,16,4,0,0,0,0,10,8,8
800 meter,Focke Ferdinand,4829405,37,Deutschland,Man,4740,Middenafstandslopers,18,13,18,184,63,2025-02-27 11:28:33,14,0,10,8,0,0,0,11,8
400 meter horden,Yaprak Freya,4936470,35,Deutschland,Vrouw,10470,Sprinters,19,10,19,160,52,2025-02-27 11:28:45,19,6,0,14,0,0,0,12,12
Onbekend,Całus Dawid,5567261,16,Polska,Man,1570,Werpers,20,2,19,189,93,2025-02-27 11:30:45,12,11,1,3,3,2,7,7,6
Onbekend,Ausekle Inta,5613810,18,Latvija,Vrouw,1660,Meerkampers,20,2,16,174,73,2025-02-27 11:35:51,14,2,3,10,3,2,9,8,6
Onbekend,Supratno Sugiarto,5594684,17,Indonesia,Man,1840,Meerkampers,20,1,15,180,91,2025-02-27 11:36:10,15,10,0,2,10,2,1,7,6
50 km snelwandelen,Lubis Rachmania,5161986,30,Indonesia,Vrouw,30850,Snelwandelaars,20,12,16,174,52,2025-02-27 11:38:09,15,1,18,2,1,0,5,9,16
Onbekend,Heiskanen Aino,5630287,17,Suomi,Vrouw,3170,Snelwandelaars,13,1,15,165,65,2025-02-27 11:43:05,15,2,12,1,10,3,5,5,6
100 meter,De Roeck Téo,4857067,37,België,Man,15730,Sprinters,20,16,15,182,70,2025-02-27 11:43:54,20,12,0,11,0,0,0,9,14
400 meter,Hellebaut Tuur,5475475,20,België,Man,5970,Sprinters,20,4,16,174,85,2025-02-27 11:45:05,20,5,3,13,3,2,2,9,11
10.000 meter,Rosa Arminda,4901522,36,Portugal,Vrouw,19010,Langeafstandslopers,18,13,16,180,65,2025-02-27 11:54:37,18,0,18,10,0,0,0,9,10
Onbekend,De Marco Matilde,5546429,17,Italia,Vrouw,1510,Springers,20,1,15,181,88,2025-02-27 12:07:20,12,2,0,3,8,11,1,6,7
Onbekend,Zappellon Vladimiro,5662186,17,Italia,Man,1150,Werpers,16,1,12,161,63,2025-02-27 12:08:04,20,6,3,2,1,2,6,3,5
Onbekend,La Rosa Consuelo,5582900,17,Italia,Vrouw,1020,Langeafstandslopers,20,1,13,183,84,2025-02-27 12:09:48,14,2,10,3,2,1,0,8,6
Hinkstapspringen,Crespo Palmira,5202389,30,Portugal,Vrouw,16490,Springers,20,9,13,160,46,2025-02-27 12:13:11,20,2,0,5,8,17,1,9,12
Onbekend,Corte-Real Augusta,5662566,16,Portugal,Vrouw,520,Werpers,12,1,14,173,65,2025-02-27 12:13:18,12,6,1,3,3,4,8,3,7
Hinkstapspringen,Boston Juan,5008477,33,United States,Man,14650,Springers,20,14,15,177,75,2025-02-27 12:13:29,19,1,0,1,13,15,0,11,8
3.000 meter steeplechase,McNeill Ciaran,4981621,36,Great Britain,Man,6440,Middenafstandslopers,19,14,15,181,58,2025-02-27 12:13:43,15,0,10,8,1,0,0,11,9
Zevenkamp,Saudade Fortunata,4898759,35,Portugal,Vrouw,9930,Meerkampers,20,13,13,169,64,2025-02-27 12:13:50,15,6,0,14,11,0,0,10,6
1.500 meter,Noronha Orlando,5038870,34,Portugal,Man,5640,Middenafstandslopers,18,11,14,165,56,2025-02-27 12:13:55,10,1,11,8,0,1,0,12,9
Onbekend,Piazzini Maurizio,5664773,17,Italia,Man,1410,Springers,17,1,15,184,84,2025-02-27 12:16:39,15,0,4,3,7,10,1,7,6
Vijfkamp Mannen,Joya Eneko,5407135,21,España,Man,2840,Meerkampers,20,3,18,193,100,2025-02-27 12:20:14,17,5,1,9,10,3,3,10,9
Onbekend,Barreiros Bruno,5664780,17,Portugal,Man,270,Meerkampers,10,1,15,164,65,2025-02-27 12:36:50,10,3,1,2,8,2,2,4,4
Onbekend,Piwowarska Lidia,5664791,15,Polska,Vrouw,1250,Werpers,14,1,15,165,60,2025-02-27 12:41:12,6,9,1,3,10,1,3,6,4
Onbekend,Tavernari Cristiana,5575918,17,Italia,Vrouw,2600,Snelwandelaars,20,1,15,183,80,2025-02-27 12:50:42,10,1,12,3,6,1,1,6,8
Kogelstoten,Percassi Eleonora,5424550,21,Italia,Vrouw,3650,Werpers,20,4,15,181,83,2025-02-27 12:52:15,18,10,2,1,2,3,11,9,8
Verspringen,Božinovska Anita,5509244,21,FYR Makedonija,Vrouw,3480,Springers,20,4,19,174,67,2025-02-27 12:53:39,7,7,0,2,3,10,5,10,10
3.000 meter steeplechase,Brdarovska Julijana,5436052,21,FYR Makedonija,Vrouw,10530,Middenafstandslopers,20,4,18,173,76,2025-02-27 12:53:59,14,6,11,16,0,3,1,8,8
Onbekend,Spirkoska Tarpena,5501796,21,FYR Makedonija,Vrouw,6150,Sprinters,20,4,19,162,62,2025-02-27 12:54:15,19,3,4,14,4,6,3,9,4
400 meter,Tasevski Zivko,5524708,21,FYR Makedonija,Man,5260,Sprinters,20,4,15,173,74,2025-02-27 12:54:23,11,10,2,13,3,3,3,7,10
110 meter horden,Najdoski Sasko,5411984,21,FYR Makedonija,Man,13850,Sprinters,20,5,17,182,94,2025-02-27 12:54:32,18,8,3,17,4,3,0,10,6
Onbekend,Garrido Florencio,5589346,17,España,Man,1550,Middenafstandslopers,15,1,17,166,71,2025-02-27 12:57:17,6,7,11,7,3,2,1,7,6
Onbekend,de Castro Emilio,5544690,17,España,Man,2410,Langeafstandslopers,20,3,18,178,92,2025-02-27 12:58:01,17,2,11,8,3,1,3,8,8
Onbekend,Naccarato Gemma,5582085,17,Italia,Vrouw,4680,Middenafstandslopers,20,1,15,165,69,2025-02-27 13:07:39,19,1,3,14,2,1,1,8,8
Onbekend,Sacco Samuele,5571120,17,Italia,Man,2330,Werpers,20,1,15,196,105,2025-02-27 13:07:59,15,7,1,3,2,2,11,9,6
Onbekend,D'Orsogna Giada,5617718,17,Italia,Vrouw,1160,Snelwandelaars,20,1,15,178,76,2025-02-27 13:08:11,19,1,7,7,5,2,7,6,5
Onbekend,Tampieri Celeste,5638575,17,Italia,Man,2430,Sprinters,14,1,15,194,97,2025-02-27 13:08:46,16,2,2,12,1,2,1,6,9
Onbekend,Pezzoli Maura,5663384,16,Italia,Vrouw,1040,Springers,17,1,14,174,70,2025-02-27 13:13:26,15,1,0,2,1,9,3,8,5
800 meter,D'Ascanio Noemi,5007428,32,Italia,Vrouw,17780,Middenafstandslopers,18,10,16,172,66,2025-02-27 13:24:12,18,0,13,17,6,2,0,8,9
400 meter horden,Ragusa Enrica,4808538,37,Italia,Vrouw,11960,Sprinters,16,15,15,173,68,2025-02-27 13:24:19,16,0,0,14,13,0,0,9,7
Onbekend,Giavedoni Silvano,5577731,18,Italia,Man,600,Springers,20,1,11,178,83,2025-02-27 13:31:32,14,2,5,3,6,7,3,7,7
Onbekend,Mulas Elvio,5538893,18,Italia,Man,1950,Snelwandelaars,20,2,13,188,92,2025-02-27 13:31:42,19,0,10,3,8,2,3,8,6
Onbekend,Melgar Diana,5616919,22,México,Vrouw,2530,Meerkampers,10,1,13,161,66,2025-02-27 13:38:58,8,9,7,3,1,0,10,10,9
Onbekend,Salvolini Giuseppina,5646944,17,Italia,Vrouw,1340,Sprinters,11,1,15,164,59,2025-02-27 13:41:11,7,6,2,10,3,2,6,8,7
Onbekend,Zuffa Lina,5642866,17,Italia,Vrouw,1830,Sprinters,19,1,15,169,68,2025-02-27 13:41:17,20,3,3,9,1,1,3,8,8
Onbekend,Kozłowska Barbara,5664832,14,Polska,Vrouw,1010,Snelwandelaars,15,1,15,164,57,2025-02-27 13:44:31,15,1,10,1,2,2,3,6,7
Onbekend,Iversen Are,5599713,18,Norge,Man,1270,Sprinters,20,2,17,190,91,2025-02-27 14:04:53,14,8,3,10,2,2,1,7,6
Onbekend,Sande Arve,5566566,18,Norge,Man,1620,Middenafstandslopers,20,2,17,185,88,2025-02-27 14:04:58,10,1,9,9,2,2,4,9,8
Onbekend,Hansen Johannes,5550138,17,Norge,Man,1870,Snelwandelaars,20,2,18,189,99,2025-02-27 14:05:03,7,3,12,5,3,6,2,6,5
Onbekend,Holen Tina,5583485,17,Norge,Vrouw,2120,Snelwandelaars,20,2,18,163,68,2025-02-27 14:05:10,16,1,11,2,2,3,2,6,7
Onbekend,Helgesen Sverre,5627865,18,Norge,Man,1420,Springers,20,1,17,172,80,2025-02-27 14:05:14,11,6,3,3,8,10,1,6,7
Onbekend,Kleven Arnt,5572374,17,Norge,Man,900,Werpers,19,1,16,182,91,2025-02-27 14:05:20,10,5,1,1,2,2,10,7,4
Onbekend,Eriksen Karin,5541993,17,Norge,Vrouw,1020,Langeafstandslopers,20,2,15,191,98,2025-02-27 14:05:25,13,2,10,8,0,3,1,5,4
Kogelstoten,Rangelova Ilyana,4825381,37,Bulgaria,Vrouw,9230,Werpers,17,16,16,183,79,2025-02-27 14:15:04,17,13,0,0,0,0,9,7,7
Tienkamp,Olivera Garcia,5451049,22,Uruguay,Man,4160,Meerkampers,20,5,16,184,89,2025-02-27 14:15:22,20,2,2,12,10,2,3,9,7
Onbekend,van der Jagt Willem-Jan,5613845,17,Nederland,Man,1330,Middenafstandslopers,16,1,15,169,77,2025-02-27 14:31:25,9,1,9,10,3,2,1,5,8
Vijfkamp Mannen,Pauker Ieremia,5094551,32,România,Man,11010,Meerkampers,20,15,14,174,60,2025-02-27 14:40:53,17,6,3,8,2,1,2,14,10
Onbekend,Figueira Amanda,5435512,24,Portugal,Vrouw,2280,Meerkampers,17,2,11,166,76,2025-02-27 14:50:59,11,1,10,3,1,10,1,7,9
Onbekend,Velasques Lígia,5456749,23,Portugal,Vrouw,2200,Werpers,20,2,11,158,50,2025-02-27 14:51:01,14,5,3,3,8,2,3,10,10
Polsstokhoogspringen,Claretti Noemi,4423474,47,Italia,Vrouw,18960,Springers,20,20,15,179,52,2025-02-27 14:51:04,19,0,0,0,0,7,0,2,3
Onbekend,Falcão Cristina,5546938,18,Portugal,Vrouw,1470,Zonder specialiteit,20,1,13,165,67,2025-02-27 14:51:08,16,10,1,4,9,2,3,0,0
Onbekend,Sepúlveda Silvestre,5474442,20,Portugal,Man,1270,Langeafstandslopers,20,2,13,185,89,2025-02-27 14:51:11,14,3,7,2,2,10,2,7,7
Kogelstoten,Gerola Giulia,4523403,46,Italia,Vrouw,9550,Werpers,11,17,13,173,70,2025-02-27 14:51:13,19,0,0,0,0,0,7,2,3
110 meter horden,Anderson Eetu,4554539,44,Suomi,Man,7330,Sprinters,11,17,17,184,95,2025-02-27 14:51:16,13,0,0,5,0,0,0,5,5
100 meter,Bouzas Julene,4594976,44,España,Vrouw,8940,Sprinters,12,17,19,160,59,2025-02-27 14:51:19,16,0,0,7,0,0,0,5,3
Hoogspringen,Airolo Haizea,5517856,18,España,Vrouw,2170,Springers,20,3,19,161,63,2025-02-27 14:55:34,16,3,2,3,11,7,2,8,8
Onbekend,Kolk Jack,5664886,14,Nederland,Man,280,Werpers,11,1,15,157,55,2025-02-27 14:57:18,14,7,2,1,3,2,3,4,4
Onbekend,Tsiniarakis Aristeidis,5637082,15,Hellas,Man,1510,Meerkampers,19,1,15,179,84,2025-02-27 15:19:18,19,2,1,9,4,3,7,5,6
Zevenkamp,Ferrando Josefina,5127677,29,Perú,Vrouw,6650,Meerkampers,20,14,16,181,70,2025-02-27 15:24:25,16,8,0,10,9,1,3,11,9
Kogelstoten,Lemberg Hugh,5024166,32,Australia,Man,15710,Werpers,20,13,18,188,81,2025-02-27 15:24:47,17,17,1,1,1,0,9,8,10
Hoogspringen,Ronac Helen,5127660,34,Perú,Vrouw,18610,Springers,19,16,13,170,65,2025-02-27 15:25:05,20,0,0,0,9,17,0,10,8
Hinkstapspringen,Palomino Patricia,5127661,31,Perú,Vrouw,26960,Springers,20,15,15,171,58,2025-02-27 15:25:11,17,0,0,2,7,19,0,8,11
Hoogspringen,Zea Eder,5127658,31,Perú,Man,21930,Springers,20,16,14,186,74,2025-02-27 15:25:31,18,1,1,2,7,17,1,9,12
Verspringen,Sandoval Harold,5127656,30,Perú,Man,18010,Springers,20,16,15,172,70,2025-02-27 15:25:37,9,2,0,5,8,17,1,9,11
20 km snelwandelen,Taype Juan,5127647,33,Perú,Man,20980,Snelwandelaars,19,16,13,172,56,2025-02-27 15:26:02,13,0,17,4,0,0,0,10,12
10 km snelwandelen,González Abel,5127648,30,Perú,Man,31000,Snelwandelaars,20,16,16,189,70,2025-02-27 15:26:33,20,1,19,2,6,0,0,12,12
Onbekend,Flores Diana,5571281,17,Perú,Vrouw,1880,Langeafstandslopers,18,2,14,173,79,2025-02-27 15:26:42,6,2,12,3,4,2,0,6,7
5.000 meter,Tapa Regina,5127642,31,Perú,Vrouw,30090,Langeafstandslopers,18,17,14,165,56,2025-02-27 15:26:48,16,0,19,8,2,0,0,9,11
Marathon,Cárdenas Lidia,5362923,24,Perú,Vrouw,21580,Langeafstandslopers,20,7,17,169,72,2025-02-27 15:26:53,13,1,19,4,2,3,0,6,8
10.000 meter,Borja Fernanda,5127641,32,Perú,Vrouw,24200,Langeafstandslopers,19,15,16,164,43,2025-02-27 15:26:59,15,1,18,8,1,0,1,11,7
Onbekend,Sinisi Leopoldo,5578304,17,Italia,Man,2900,Sprinters,20,1,14,181,94,2025-02-27 15:27:08,17,6,1,13,1,2,2,5,5
Onbekend,Valentinetti Biagio,5624608,17,Italia,Man,1770,Middenafstandslopers,18,1,15,172,81,2025-02-27 15:27:27,10,2,11,10,1,2,1,6,6
10.000 meter,Vázquez Armando,5376884,24,Perú,Man,26900,Langeafstandslopers,20,7,15,175,71,2025-02-27 15:27:36,17,0,20,3,1,6,6,10,7
Marathon,Valdivia Christopher,5238347,27,Perú,Man,31580,Langeafstandslopers,19,10,15,176,71,2025-02-27 15:27:42,17,2,20,4,2,2,3,11,11
Onbekend,Austoni Mattia,5664898,16,Italia,Man,990,Springers,14,1,15,179,74,2025-02-27 15:27:47,15,2,1,1,3,9,2,6,8
5.000 meter,Reategui Eduardo,5144725,32,Perú,Man,16260,Langeafstandslopers,18,14,14,172,69,2025-02-27 15:27:47,6,1,17,3,0,0,1,10,7
800 meter,Moura Francis,5127634,29,Perú,Vrouw,10750,Middenafstandslopers,19,15,14,175,71,2025-02-27 15:27:52,9,3,12,12,4,3,2,11,11
1.500 meter,Tapia Humberto,5127636,30,Perú,Man,33950,Middenafstandslopers,20,15,15,190,83,2025-02-27 15:27:57,19,1,20,13,2,0,1,10,8
Onbekend,Masi Angelica,5562736,17,Italia,Vrouw,1100,Werpers,20,2,15,181,84,2025-02-27 15:28:07,11,7,2,3,1,1,10,6,7
Onbekend,Morselli Gastone,5536678,17,Italia,Man,1720,Meerkampers,20,2,15,184,89,2025-02-27 15:28:21,15,10,9,6,1,2,5,7,8
400 meter,Huyan Yuyu,5128766,30,China,Man,39510,Sprinters,20,14,15,185,84,2025-02-27 15:28:26,17,17,2,20,2,1,1,10,10
100 meter,Rubio Hermelinda,5127624,30,Perú,Vrouw,41540,Sprinters,20,17,15,167,60,2025-02-27 15:28:31,20,13,3,20,2,2,0,12,12
100 meter horden,Deza Tatiana,5220179,29,Perú,Vrouw,14670,Sprinters,19,12,13,182,70,2025-02-27 15:28:37,10,3,2,17,10,2,2,9,6
110 meter horden,van Lohuizen Benjamin,5222197,29,Nederland,Man,28020,Sprinters,20,12,16,173,70,2025-02-27 15:28:40,17,1,2,17,17,0,4,11,10
