Favoriete onderdeel,Naam,AtleetID,Leeftijd,Land,Geslacht,MaxID,Specialiteit,Humeur,Ervaring,Vorm,Lengte,Gewicht,Deadline,Zorg,Kracht,Uithouding,Snelheid,Lenigheid,Springen,Werpen,SP1,SP2
Onbekend,Rycka Blažej,5656059,18,Česká republika,Man,410,Werpers,13,1,14,180,85,True,16,3,1,2,1,3,7,4,4
Onbekend,Šoufek Kryštof,5633400,18,Česká republika,Man,830,Meerkampers,17,1,15,172,78,True,10,7,3,2,10,3,3,5,5
Vijfkamp Vrouwen,Hrabáková Karina,5597774,26,Česká republika,Vrouw,1750,Meerkampers,17,2,15,180,85,True,20,7,1,8,7,4,2,4,9
Onbekend,Kupfermann Jason,5536350,18,Deutschland,Man,4020,Springers,20,2,15,168,81,True,9,4,3,0,9,12,2,9,10
Vijfkamp Mannen,Nagy Dávid,5569667,18,Magyarország,Man,2020,Meerkampers,20,2,17,190,94,True,17,11,1,8,5,2,3,7,5
Onbekend,Alcaine Octavio,5562322,18,España,Man,1880,Meerkampers,20,3,19,187,97,True,19,8,2,4,6,9,2,7,6
Onbekend,Hämmerling Joel,5548424,18,Deutschland,Man,3620,Langeafstandslopers,20,2,15,191,100,True,13,1,13,6,7,1,1,9,7
Onbekend,Betke Sandro,5581831,18,Deutschland,Man,2970,Sprinters,18,1,14,176,82,True,14,9,2,11,3,2,1,6,10
Verspringen,Almeida Manuela,5481282,20,Deutschland,Vrouw,21500,Springers,20,4,15,162,59,True,20,4,1,2,3,19,7,9,6
Hinkstapspringen,Hädicke Ben,5199947,30,Deutschland,Man,12910,Springers,20,8,17,188,55,True,20,4,0,9,12,14,3,10,13
110 meter horden,Junaedi Adri,5450220,22,Indonesia,Man,8960,Sprinters,20,4,18,177,76,True,14,2,3,16,10,1,3,7,7
400 meter horden,Brunelli Pamela,5517637,22,Italia,Vrouw,3220,Sprinters,20,3,18,173,65,True,16,3,2,13,6,2,1,8,5
Onbekend,Dattrino Antonietta,5608111,18,Italia,Vrouw,1360,Werpers,20,1,18,165,66,True,11,7,3,2,2,1,11,6,6
Onbekend,Fragkos Leuteris,5546445,18,Hellas,Man,2080,Langeafstandslopers,20,2,15,181,85,True,7,2,11,1,9,3,2,7,8
50 km snelwandelen,Iturri Begoña,4940917,37,España,Vrouw,9890,Snelwandelaars,18,12,15,173,60,True,18,0,15,0,4,0,1,10,8
Onbekend,Foukadaki Kaliopi,5599784,18,Hellas,Vrouw,1670,Springers,17,1,15,176,80,True,9,3,2,9,3,11,2,6,7
Onbekend,Lebedeva Alisa,5658654,18,Rossiya,Vrouw,1500,Sprinters,16,1,16,178,72,True,15,8,2,10,2,3,3,4,8
Onbekend,Custermans Estelle,5638589,15,België,Vrouw,790,Sprinters,17,2,13,162,59,True,10,3,3,9,0,8,7,6,6
Onbekend,Balbul Henok,5605223,19,Yisra'el,Man,2800,Meerkampers,15,2,16,177,85,True,12,10,1,11,1,1,1,9,8
Onbekend,Sartorelli Antonio,5600125,18,Italia,Man,2410,Springers,18,1,15,194,102,True,19,1,2,1,9,10,1,8,7
Onbekend,Frutos Arkaitz,5471143,21,España,Man,2970,Langeafstandslopers,20,2,11,176,81,True,20,2,11,9,0,1,1,7,7
Onbekend,Mencía Alfredo,5446545,22,España,Man,2760,Langeafstandslopers,20,2,12,190,94,True,13,1,12,5,1,3,9,7,7
Onbekend,Aleixandre Mariela,5573547,18,España,Vrouw,890,Snelwandelaars,20,1,15,183,86,True,15,2,10,3,3,2,2,6,5
Onbekend,Álvarez Uxía,5618695,19,España,Vrouw,1980,Springers,18,1,11,180,76,True,20,0,0,10,4,9,3,5,4
Onbekend,Antoñana Valentina,5541268,18,España,Vrouw,1030,Springers,20,2,14,179,88,True,19,0,2,2,8,5,3,6,6
Onbekend,Viveiro Alexandra,5631305,18,España,Vrouw,1470,Werpers,19,1,15,159,61,True,15,8,6,2,3,2,9,7,8
Onbekend,Kalivoda Jan,5597751,17,Česká republika,Man,860,Snelwandelaars,20,2,17,178,80,True,14,2,9,3,4,0,2,7,7
200 meter,Sauvage Carine,5051627,33,France,Vrouw,6880,Sprinters,20,15,15,176,68,True,6,9,1,12,6,1,0,8,9
Discuswerpen,Olaio Victor,5500627,21,Portugal,Man,1780,Werpers,20,3,20,184,85,True,15,3,8,2,3,2,10,8,7
Onbekend,Peçanha Rafaela,5650683,18,Portugal,Vrouw,1100,Springers,14,1,14,172,68,True,13,2,3,2,6,9,2,5,8
Onbekend,Fregonese Melania,5539389,18,Italia,Vrouw,12110,Langeafstandslopers,20,2,14,175,69,True,20,5,16,12,2,2,2,6,6
Vijfkamp Mannen,Antunović Stanislav,5403137,23,Srbija,Man,5070,Meerkampers,20,5,18,190,95,True,20,5,5,5,4,4,12,9,11
Onbekend,Luzi Lino,5650983,18,Italia,Man,2000,Springers,13,1,17,180,84,True,16,1,1,3,10,9,2,8,3
Onbekend,Boccoli Rita,5643389,18,Italia,Vrouw,1450,Springers,20,1,19,162,58,True,17,4,3,7,7,7,1,7,9
Onbekend,Minoia Marilena,5638195,18,Italia,Vrouw,2130,Springers,15,1,18,173,68,True,14,3,1,2,3,11,2,9,5
Zevenkamp,Zappellon Deborah,5407288,22,Italia,Vrouw,5910,Meerkampers,20,4,20,185,86,True,20,6,6,2,5,4,10,11,12
3.000 meter steeplechase,Contadini Lorena,5310399,25,Italia,Vrouw,6570,Middenafstandslopers,20,5,19,181,82,True,12,3,13,12,3,3,3,10,10
20 km snelwandelen,Benítez Armando,5546388,18,España,Man,1600,Snelwandelaars,20,2,19,178,76,True,13,3,10,1,7,3,5,8,7
Onbekend,Panadés Joan,5666758,18,España,Man,380,Werpers,11,1,15,175,75,True,12,5,2,1,3,2,8,4,6
1.500 meter,Shish Aviv,5368704,24,Yisra'el,Man,7160,Middenafstandslopers,20,6,18,173,74,True,15,3,14,11,1,4,3,9,11
Hinkstapspringen,Levati Stefano,5324157,25,Italia,Man,8330,Springers,19,5,20,168,54,True,19,3,0,5,11,14,2,8,11
Kogelstoten,Sepşi Adalbert,5420454,23,România,Man,5280,Werpers,20,4,18,184,90,True,16,12,0,2,3,1,12,9,8
Onbekend,Dimovska Metodija,5580279,18,FYR Makedonija,Vrouw,5790,Sprinters,20,2,16,173,76,True,20,10,2,14,4,3,0,6,8
3.000 meter steeplechase,Qiguan Shuqing,5550144,18,China,Man,3830,Middenafstandslopers,20,2,17,189,70,True,17,5,13,6,2,0,3,8,8
1.500 meter,Eskelinen Päivä,5556335,18,Suomi,Vrouw,3950,Middenafstandslopers,20,2,18,168,69,True,18,1,13,6,2,8,1,7,7
Onbekend,Troppina Margherita,5562299,18,Italia,Vrouw,7570,Middenafstandslopers,20,2,17,179,70,True,18,3,15,8,1,3,2,7,7
Onbekend,Choi Alyssa,5592409,18,Singapore,Vrouw,3090,Springers,20,2,19,175,70,True,17,1,1,2,9,12,2,7,5
Onbekend,Rudnitsky Mefodii,5569370,18,Ukrajina,Man,8980,Werpers,20,2,17,193,101,True,19,16,1,2,1,2,8,9,6
Onbekend,Lambertini Thomas,5536657,18,Italia,Man,2510,Meerkampers,20,2,16,181,94,True,17,8,3,7,6,7,9,9,9
Vijfkamp Mannen,Seow Daniel,5588910,18,Singapore,Man,2370,Meerkampers,20,2,16,185,94,True,19,6,1,10,3,5,9,7,5
Tienkamp,Soejandri Kabul,5594239,18,Indonesia,Man,1610,Meerkampers,20,1,17,191,99,True,19,8,3,2,8,6,8,6,7
Onbekend,Alberini Vittoria,5536655,18,Italia,Vrouw,1460,Meerkampers,20,2,15,183,81,True,15,9,2,8,3,7,3,4,8
Onbekend,Gugnoni Pamela,5608373,17,Italia,Vrouw,1870,Werpers,20,2,18,166,65,True,9,10,1,3,6,1,10,6,6
Onbekend,Prete Paola,5608324,17,Italia,Vrouw,2370,Sprinters,20,2,17,166,67,True,12,8,2,10,2,2,1,9,8
Onbekend,Passacantilli Chiara,5608344,17,Italia,Vrouw,2100,Langeafstandslopers,20,2,18,176,78,True,13,3,11,3,3,2,3,9,6
Onbekend,Andreutti Gioele,5582436,18,Italia,Man,2490,Langeafstandslopers,20,1,15,185,95,True,19,2,11,7,1,2,1,7,5
Onbekend,Battiston Leo,5565666,18,Italia,Man,2370,Springers,20,2,14,191,96,True,17,1,3,0,5,11,2,8,8
Polsstokhoogspringen,Willemaers Simone,5413579,22,België,Vrouw,8960,Springers,20,5,18,165,68,True,12,3,3,2,13,15,1,8,7
Hoogspringen,Cassidy Millie,5528222,22,Great Britain,Vrouw,2490,Springers,20,2,17,160,62,True,20,3,3,0,2,10,3,8,9
Hoogspringen,Maguire Maya,5494741,23,Great Britain,Vrouw,1620,Springers,20,2,15,161,63,True,8,2,2,1,2,10,3,5,9
Onbekend,Kirvesniemi Kaarle,5551553,18,Suomi,Man,5940,Langeafstandslopers,20,2,15,176,92,True,12,3,15,4,2,2,1,8,4
Onbekend,Clijsters Gianni,5562337,18,België,Man,1260,Meerkampers,20,1,15,178,88,True,16,2,2,5,10,1,2,6,8
3.000 meter steeplechase,Baert Yara,5505919,31,België,Vrouw,1750,Middenafstandslopers,20,4,17,177,77,True,16,2,4,10,3,1,0,8,8
Onbekend,Strand Ellen,5574444,18,Sverige,Vrouw,5290,Middenafstandslopers,20,2,15,174,77,True,14,5,14,3,3,6,3,5,6
Discuswerpen,Berings Helena,5505952,29,België,Vrouw,2650,Werpers,20,4,18,181,71,True,19,7,0,1,4,0,11,8,7
Onbekend,Tamassia Mario,5627456,18,Italia,Man,1640,Sprinters,20,1,15,164,66,True,15,5,2,11,2,3,3,6,7
Onbekend,Segna Santo,5574787,18,Italia,Man,1720,Middenafstandslopers,20,2,15,185,91,True,10,2,6,11,2,2,3,3,7
Onbekend,Grassini Gigi,5636887,18,Italia,Man,1870,Langeafstandslopers,20,1,15,168,68,True,20,2,9,3,0,3,2,4,8
10.000 meter,Beker Maria,4895431,36,Switzerland,Vrouw,31730,Langeafstandslopers,19,19,14,167,47,True,19,0,17,7,0,0,0,13,13
Onbekend,Bondioli Zaccaria,5590027,18,Italia,Man,1600,Snelwandelaars,20,1,15,183,93,True,13,5,11,2,8,2,2,6,7
Onbekend,Caserini Lorenza,5659752,18,Italia,Vrouw,1230,Snelwandelaars,16,1,15,180,71,True,17,1,9,2,3,1,2,7,8
Onbekend,Speck Jonathan,5554449,18,Switzerland,Man,2630,Snelwandelaars,20,1,15,182,92,True,11,3,11,4,10,1,2,7,9
Polsstokhoogspringen,Canori Nadia,5019537,33,Switzerland,Vrouw,37020,Springers,20,17,18,174,68,True,20,3,0,3,6,19,1,13,12
Kogelslingeren,Hemmer Werner,5062062,32,Switzerland,Man,15310,Werpers,20,13,15,185,77,True,19,8,0,0,1,1,15,14,10
400 meter horden,Vishnevskaja Praskov'ya,4940202,35,Belarus,Vrouw,8250,Sprinters,20,13,18,180,70,True,20,7,0,13,11,2,0,7,10
Onbekend,Häussler Louis,5524274,20,Deutschland,Man,2920,Sprinters,20,1,17,176,81,True,20,5,2,12,1,3,5,6,5
Onbekend,Quel Pere,5345902,24,España,Man,2360,Springers,20,3,12,183,85,True,17,3,0,2,10,10,3,8,8
Onbekend,Oviedo Dácil,5614586,18,España,Vrouw,1540,Springers,17,1,15,185,84,True,18,3,1,3,5,9,9,5,7
10.000 meter,Mosciarello Pierluigi,5606465,25,Italia,Man,3460,Langeafstandslopers,20,2,17,184,88,True,20,2,10,5,2,0,2,7,11
Onbekend,Peñalba Silvana,5373111,23,Argentina,Vrouw,3750,Werpers,20,3,12,174,74,True,19,13,3,0,2,1,6,8,8
Onbekend,Turiel Patricia,5604742,18,España,Vrouw,1640,Werpers,20,1,15,165,69,True,18,6,3,3,6,3,10,7,7
Onbekend,Fontet Victòria,5321472,25,España,Vrouw,3090,Werpers,20,3,12,176,72,True,20,9,2,1,3,2,11,8,7
800 meter,Vigo Jano,5329732,25,España,Man,30850,Middenafstandslopers,19,6,18,179,69,True,19,7,17,19,3,0,3,10,3
10 km snelwandelen,Flavell Spencer,5368547,23,Great Britain,Man,25290,Snelwandelaars,20,4,16,185,81,True,18,1,19,2,9,2,4,12,11
800 meter,Fauli Graziella,5348250,24,Italia,Vrouw,7520,Middenafstandslopers,20,5,20,168,71,True,18,4,14,12,2,2,2,7,6
Onbekend,Sprećaković Jelisaveta,5601185,18,Srbija,Vrouw,2000,Werpers,19,1,15,176,76,True,19,5,3,0,1,2,10,9,7
5.000 meter,Monica Yuri,5379385,23,Italia,Man,2520,Langeafstandslopers,20,5,18,173,85,True,12,2,10,11,1,3,2,9,8
3.000 meter steeplechase,León Mauro,5417633,25,España,Man,6070,Middenafstandslopers,20,6,14,167,71,True,20,3,7,13,3,2,1,11,7
800 meter,Moragrega Cristian,5339970,25,España,Man,3060,Middenafstandslopers,20,5,15,192,101,True,15,5,10,10,1,3,3,8,11
10 km snelwandelen,Albacar José Ángel,5348459,25,España,Man,5070,Snelwandelaars,20,6,14,183,88,True,15,3,11,8,8,3,2,11,11
200 meter,Saldaña Izaskun,5417629,25,España,Vrouw,5030,Sprinters,20,5,14,164,51,True,19,6,3,13,3,2,2,8,9
800 meter,Ahedo Ágata,5417635,25,España,Vrouw,7640,Middenafstandslopers,20,5,15,165,52,True,20,2,11,12,3,1,1,11,11
Marathon,De Ghey Mindy,5451911,26,België,Vrouw,5980,Langeafstandslopers,20,5,14,174,70,True,15,3,12,9,7,1,2,11,11
5.000 meter,Sacristán Mònica,5417643,25,España,Vrouw,4910,Langeafstandslopers,20,6,15,177,71,True,16,3,9,7,3,1,3,12,11
50 km snelwandelen,Notivol Ariadna,5424535,25,España,Vrouw,2320,Snelwandelaars,20,4,15,177,65,True,17,8,5,1,5,1,1,9,10
100 meter,Piedra Florencio,5312022,30,España,Man,3190,Sprinters,20,7,16,180,81,True,11,4,1,10,4,1,0,10,11
200 meter,Goitia Iñaki,5312020,32,España,Man,5750,Sprinters,20,7,16,182,76,True,16,3,0,9,0,0,0,12,11
Onbekend,Lejarreta Israel,5620828,18,España,Man,1900,Langeafstandslopers,20,1,15,181,86,True,16,4,11,2,2,9,1,5,8
Onbekend,Mir Abián,5559476,18,España,Man,1790,Snelwandelaars,20,2,15,172,85,True,12,3,10,1,7,1,3,9,8
Onbekend,Montañana Lide,5536257,19,España,Vrouw,1640,Snelwandelaars,20,1,20,161,66,True,15,3,6,3,8,3,2,10,8
Hinkstapspringen,Snížek Vasil,4780687,39,Česká republika,Man,8750,Springers,17,15,16,183,79,True,20,0,0,0,7,8,0,11,11
Hinkstapspringen,Durnovo Tamara,4984561,36,Rossiya,Vrouw,7250,Springers,20,13,16,157,40,True,15,0,0,0,2,14,0,9,10
Onbekend,Jarque Telmo,5606540,18,España,Man,1770,Werpers,19,1,15,189,92,True,11,2,2,2,2,5,11,9,7
Onbekend,Rivero Iria,5539244,21,España,Vrouw,2070,Werpers,20,2,20,184,81,True,20,6,3,1,3,2,9,8,7
Onbekend,Pantoja Olvido,5617366,18,España,Vrouw,1530,Meerkampers,20,1,15,175,76,True,17,3,10,3,2,2,3,8,5
Onbekend,del Pozo Amaia,5638114,18,España,Vrouw,1130,Sprinters,20,1,13,167,66,True,18,3,2,8,1,1,3,8,6
Onbekend,Sepulcre Concepción,5661828,15,España,Vrouw,1380,Middenafstandslopers,13,1,15,159,55,True,16,10,8,3,3,3,2,5,6
Tienkamp,Hays Sebastian,5548326,18,United States,Man,1230,Meerkampers,20,3,16,193,106,True,13,5,1,9,2,6,7,8,7
1.500 meter,Neuländtner Romy,5022137,34,Österreich,Vrouw,45000,Middenafstandslopers,20,15,17,163,56,True,16,0,19,18,1,0,0,12,7
Onbekend,Connor Shawn,5553312,18,Canada,Man,1480,Sprinters,20,2,15,174,86,True,7,6,3,10,2,7,3,6,8
3.000 meter steeplechase,Vöge Emma,5476269,20,Deutschland,Vrouw,2190,Middenafstandslopers,20,3,17,173,81,True,19,1,6,6,1,1,1,10,9
Onbekend,Brei Leticia,5538557,18,Deutschland,Vrouw,1910,Langeafstandslopers,20,2,14,182,90,True,18,1,7,5,3,2,2,9,9
Tienkamp,Holmes Zak,5590386,20,Great Britain,Man,1080,Meerkampers,19,2,16,184,85,True,8,3,2,6,4,10,3,7,7
Onbekend,Sampaio Iris,5556378,20,Portugal,Vrouw,250,Middenafstandslopers,16,1,12,174,71,True,6,3,3,6,1,2,2,7,6
Onbekend,Rios Emílio,5603625,18,Portugal,Man,700,Langeafstandslopers,19,1,15,174,76,True,15,2,9,1,3,2,3,5,4
Onbekend,Nóbrega Penélope,5559508,18,Portugal,Vrouw,1770,Langeafstandslopers,20,2,15,178,84,True,17,2,9,9,2,2,5,7,8
Onbekend,Filho Salomão,5630080,18,Portugal,Man,730,Snelwandelaars,17,1,15,169,70,True,6,3,9,3,3,2,4,4,7
Onbekend,Luz Branca,5562335,18,Portugal,Vrouw,3170,Snelwandelaars,20,2,15,174,78,True,6,3,13,2,2,3,7,7,8
Onbekend,Santos Ricardo,5582241,17,Portugal,Man,790,Springers,19,1,12,174,79,True,7,3,1,5,3,9,0,7,7
Onbekend,Vicente Liberto,5578895,19,Portugal,Man,1550,Springers,20,2,13,169,78,True,7,2,3,3,9,6,3,6,10
Hoogspringen,Vasques Olinda,5513165,19,Portugal,Vrouw,830,Springers,20,3,13,168,75,True,6,2,0,3,6,7,1,7,9
Onbekend,Lagos Sónia,5585019,18,Portugal,Vrouw,2230,Springers,17,1,15,170,73,True,10,4,2,8,2,12,1,7,5
Vijfkamp Vrouwen,Ross Patricia,5626138,19,United States,Vrouw,1800,Meerkampers,16,1,16,174,68,True,7,3,9,7,3,6,2,9,9
Onbekend,Juszkiewicz Dagmara,5659096,18,Polska,Vrouw,1900,Langeafstandslopers,16,1,14,156,56,True,10,3,11,3,3,10,1,7,4
800 meter,Amoruso Melinda,5587926,26,Italia,Vrouw,1830,Middenafstandslopers,20,3,17,166,67,True,19,3,8,6,3,1,3,3,9
1.500 meter,Manzi Gino,5587900,28,Italia,Man,1700,Middenafstandslopers,15,3,16,173,78,True,17,1,10,5,1,1,1,9,5
Onbekend,Ostani Donata,5596964,20,Italia,Vrouw,1090,Langeafstandslopers,20,1,17,163,57,True,17,2,5,3,0,1,1,5,9
Onbekend,Marín Herminia,5576349,19,España,Vrouw,5490,Snelwandelaars,20,1,16,172,66,True,18,3,14,2,6,2,3,8,8
10.000 meter,Dens Chelsey,5027278,33,België,Vrouw,16290,Langeafstandslopers,19,10,17,179,67,True,18,1,16,14,2,0,1,7,10
Onbekend,Timiryazeva Irina,5554956,18,Belarus,Vrouw,2760,Springers,20,1,15,168,71,True,17,1,2,6,6,12,1,7,8
Onbekend,Dávila Xavier,5565767,18,España,Man,1990,Sprinters,20,2,13,172,80,True,17,10,2,7,0,0,3,8,7
Onbekend,Casablanca Celina,5538568,18,España,Vrouw,3220,Sprinters,20,2,14,174,86,True,19,8,3,12,2,6,1,6,7
Onbekend,Lanau Maite,5542165,18,España,Vrouw,1940,Middenafstandslopers,20,2,15,184,92,True,15,3,4,10,3,9,3,8,8
Onbekend,Sevilla Lena,5641609,18,España,Vrouw,1930,Werpers,20,1,13,169,69,True,20,9,1,3,3,3,9,7,4
Vijfkamp Mannen,Marroquín Christian,5303309,28,España,Man,13600,Meerkampers,20,7,17,172,72,True,17,17,1,5,1,10,8,10,9
Onbekend,Jáuregui Dana,5576348,18,España,Vrouw,1010,Meerkampers,20,2,15,169,74,True,18,8,1,6,2,6,6,5,6
400 meter horden,Indriðason Ferdinand,5268607,27,Ísland,Man,16900,Sprinters,20,8,16,183,83,True,18,17,1,13,3,6,2,8,7
800 meter,Campanario Oihan,5198031,28,España,Man,29790,Middenafstandslopers,20,8,17,189,95,True,19,3,19,15,2,4,1,9,9
5.000 meter,Nogal María,5303243,25,España,Vrouw,2810,Langeafstandslopers,20,6,17,187,87,True,6,3,7,12,2,1,3,9,8
50 km snelwandelen,Blázquez Jon,5576378,19,España,Man,1190,Snelwandelaars,20,2,18,175,78,True,9,3,10,1,2,3,5,6,7
Onbekend,Laín Elisabeth,5595932,18,España,Vrouw,970,Snelwandelaars,19,1,15,161,62,True,6,4,10,3,3,5,2,7,6
Verspringen,Brown Anna,5053096,35,Canada,Vrouw,7590,Springers,20,10,16,169,51,True,18,0,0,0,14,12,0,5,7
Onbekend,Cristóbal Kerman,5576379,18,España,Man,930,Werpers,20,2,15,172,75,True,7,7,7,2,3,3,10,6,6
Onbekend,Perdomo Victoria,5565777,18,España,Vrouw,1450,Werpers,20,2,15,166,71,True,14,9,3,2,7,1,9,8,8
400 meter horden,Reyes Kerman,5580386,19,España,Man,1150,Sprinters,20,2,16,173,79,True,11,7,3,10,1,3,0,7,6
100 meter,Castillejo Tenesoya,5595939,19,España,Vrouw,1110,Sprinters,20,2,16,163,61,True,14,8,1,10,3,1,0,5,7
Onbekend,Ontañón David,5641616,18,España,Man,1690,Middenafstandslopers,18,1,15,175,77,True,20,0,8,6,1,2,5,9,3
3.000 meter steeplechase,Arce Ixeya,5490505,20,España,Vrouw,3190,Middenafstandslopers,20,3,18,185,87,True,17,1,10,11,2,9,5,7,9
Polsstokhoogspringen,Fritzson Fannberg,5039585,34,Ísland,Man,11780,Springers,20,12,15,167,61,True,19,0,0,4,12,15,0,10,11
Speerwerpen,Verneda Endika,5542163,20,España,Man,4010,Werpers,20,2,17,182,82,True,18,12,1,1,8,1,11,6,5
Kogelstoten,Marcuzzo Leonardo,5278407,27,Italia,Man,23690,Werpers,20,8,18,193,92,True,16,17,0,3,2,1,17,8,9
Speerwerpen,Kirovski Lecho,5335331,24,FYR Makedonija,Man,10390,Werpers,20,6,20,187,94,True,18,12,2,1,2,3,16,8,8
Onbekend,Schiava Ubaldo,5592076,17,Italia,Man,2790,Sprinters,20,1,15,172,83,True,17,6,3,12,2,1,2,8,9
Onbekend,Ausekle Inta,5613810,19,Latvija,Vrouw,1680,Meerkampers,20,2,17,174,73,True,14,2,3,10,4,2,9,8,6
Onbekend,Bikse Marta,5551345,18,Latvija,Vrouw,1490,Middenafstandslopers,20,2,15,172,79,True,13,2,8,10,3,2,2,8,6
Onbekend,Bouchard Francine,5655112,23,France,Vrouw,1790,Langeafstandslopers,14,1,16,161,59,True,18,2,7,3,3,1,1,5,10
Onbekend,van der Jagt Willem-Jan,5613845,18,Nederland,Man,1340,Middenafstandslopers,16,1,16,169,78,True,9,1,9,10,3,2,1,5,8
Onbekend,Meijer Ad,5617152,18,Nederland,Man,1660,Werpers,20,1,15,176,81,True,19,7,2,9,2,0,8,7,6
Kogelstoten,Lacroix Nitisha,5211934,28,France,Vrouw,60280,Werpers,20,11,16,179,92,True,20,20,1,3,5,3,20,9,9
Tienkamp,Mok Aidan,5604326,18,Singapore,Man,1730,Meerkampers,20,2,16,180,87,True,10,7,2,8,6,3,3,10,9
10.000 meter,Kolompár Cintia,5419317,22,Magyarország,Vrouw,2620,Langeafstandslopers,19,4,19,183,86,True,8,2,11,10,0,3,2,6,6
5.000 meter,Horváth Adrián,5387561,23,Magyarország,Man,4050,Langeafstandslopers,20,3,20,174,86,True,11,2,11,11,0,2,1,9,9
Vijfkamp Vrouwen,Csányi Gabriella,5123967,32,Magyarország,Vrouw,3310,Meerkampers,20,7,18,182,79,True,17,7,5,8,8,2,0,9,11
Onbekend,Drozd Dorota,5646243,25,Polska,Vrouw,2090,Meerkampers,20,1,16,174,67,True,19,3,3,6,3,2,0,10,8
Onbekend,Brodowska Izabela,5646229,18,Polska,Vrouw,270,Springers,19,2,17,160,57,True,6,2,0,6,2,7,1,5,5
10 km snelwandelen,Dzikowski Henryk,5646219,24,Polska,Man,1670,Snelwandelaars,15,2,16,184,90,True,12,3,10,6,5,1,1,7,9
Polsstokhoogspringen,Kot Jacek,5646226,21,Polska,Man,1700,Springers,15,1,17,184,85,True,8,2,0,3,3,10,1,6,10
Onbekend,Hnat Wacław,5656423,16,Polska,Man,1500,Meerkampers,15,1,15,177,79,True,13,1,2,10,3,2,10,6,6
Kogelstoten,Rodoreda Belinda,5316452,25,España,Vrouw,9980,Werpers,20,6,18,187,87,True,12,16,2,1,3,2,11,8,10
100 meter,Pastrana Óscar,5341146,24,España,Man,21050,Sprinters,20,6,18,170,80,True,20,12,1,19,2,1,1,8,6
Onbekend,Vallina María,5585931,18,España,Vrouw,1110,Sprinters,19,1,15,165,65,True,18,6,1,8,1,4,1,8,4
Onbekend,Joiner Amelia,5627548,18,Great Britain,Vrouw,900,Snelwandelaars,19,1,15,172,65,True,6,2,9,3,8,1,7,7,6
Onbekend,Pearce Lauren,5589634,18,Great Britain,Vrouw,1040,Springers,17,1,15,184,86,True,9,2,3,5,1,10,3,7,3
Hoogspringen,Airolo Haizea,5517856,19,España,Vrouw,2250,Springers,20,3,20,161,63,True,16,3,2,3,11,7,2,8,8
Onbekend,van Prooijen Jurre,5551879,18,Nederland,Man,4520,Sprinters,20,1,17,173,85,True,15,4,0,14,3,2,1,6,8
Onbekend,den Ouden Larissa,5601091,18,Nederland,Vrouw,1230,Sprinters,20,1,15,177,74,True,8,2,0,9,9,3,2,8,7
Onbekend,Neilson Robertson Elise,5574946,18,Great Britain,Vrouw,290,Meerkampers,20,2,15,188,93,True,7,5,3,2,6,7,6,4,4
20 km snelwandelen,Charron Karine,5082704,33,France,Vrouw,4670,Snelwandelaars,20,12,17,177,70,True,15,0,12,2,5,1,0,9,6
Onbekend,Homoki Flórián,5658068,18,Magyarország,Man,1760,Werpers,18,1,15,177,72,True,18,1,2,1,3,3,10,5,9
Onbekend,Salton Amber,5655867,17,Great Britain,Vrouw,1390,Springers,19,1,15,159,58,True,14,1,7,2,1,10,3,8,6
Onbekend,Salmatanis Iliodoros,5649804,18,Hellas,Man,970,Werpers,13,1,15,189,93,True,12,10,2,1,3,3,3,7,7
Onbekend,Kalaki Popi,5532565,19,Hellas,Vrouw,1480,Snelwandelaars,20,1,11,181,84,True,14,2,9,3,10,1,2,6,7
Onbekend,Attal Wilfried,5640905,18,France,Man,3850,Sprinters,19,1,14,185,78,True,18,3,3,12,10,1,2,8,8
100 meter horden,Ochoa Maritza,5608682,18,Ecuador,Vrouw,3030,Sprinters,20,2,16,180,77,True,20,3,0,11,10,0,2,6,8
Onbekend,Teichman Andreas,5610081,18,Deutschland,Man,2800,Werpers,20,1,14,173,83,True,20,11,3,4,3,7,8,8,8
50 km snelwandelen,Roumpas Polykratis,5118388,31,Hellas,Man,37580,Snelwandelaars,20,12,17,176,57,True,17,2,19,1,2,2,2,16,15
Verspringen,Bailly Oriane,5433710,24,France,Vrouw,1950,Springers,20,4,17,164,60,True,18,2,3,7,7,9,2,8,8
Speerwerpen,Torres Emmanuel,5396574,23,France,Man,5840,Werpers,20,7,17,185,82,True,20,11,4,7,2,1,13,7,8
Verspringen,Cartie Valérie,5408429,23,France,Vrouw,7070,Springers,20,7,17,166,69,True,17,2,3,3,12,14,3,10,9
Onbekend,Nagyová Andrea,5509271,19,Slovensko,Vrouw,4800,Langeafstandslopers,20,1,18,175,79,True,11,1,14,4,3,2,2,7,7
Kogelslingeren,Bosá Soňa,5522350,21,Slovensko,Vrouw,2630,Werpers,20,3,19,166,69,True,19,8,1,4,9,1,10,7,9
Zevenkamp,Bestvinová Petra,5455624,21,Slovensko,Vrouw,2040,Meerkampers,20,3,19,167,70,True,20,1,7,6,10,6,1,8,5
Onbekend,Dall’Osso Fedele,5536606,18,Italia,Man,8900,Snelwandelaars,20,2,17,179,92,True,14,1,16,2,3,3,3,5,6
400 meter,Pagel Maggy,5203716,28,Deutschland,Vrouw,9770,Sprinters,20,8,18,179,81,True,12,7,3,16,1,4,4,8,9
3.000 meter steeplechase,Goltermann Boris,5451277,21,Deutschland,Man,4440,Middenafstandslopers,20,3,20,182,87,True,14,9,13,4,3,4,1,9,7
