MaxID,Exp,Vorm,Zorg,skill 1,skill 2,skill 3,sp1,sp2
400,1,14,13,7,7,5,0,0
400,1,15,14,8,4,4,0,0
400,1,15,11,8,5,4,0,0
400,1,15,16,6,3,3,0,0
400,1,15,16,7,3,3,0,0
400,1,14,11,8,6,5,0,0
400,1,15,16,6,3,3,0,0
410,1,15,12,8,5,4,0,0
410,1,15,10,9,3,2,0,0
410,1,14,16,6,5,2,0,0
410,1,14,16,6,3,2,0,0
410,1,15,13,8,3,2,0,0
410,1,14,10,9,3,2,0,0
410,1,15,12,8,3,3,0,0
410,1,15,10,9,5,4,0,0
410,1,15,9,8,7,3,0,0
410,1,15,14,6,3,3,7,6
410,1,14,16,6,4,2,0,0
410,1,15,6,9,5,3,0,0
410,1,15,17,4,3,3,0,0
410,1,15,16,6,4,2,0,0
410,1,15,17,3,2,2,0,0
410,1,15,14,8,6,3,0,0
410,1,15,11,9,2,2,0,0
410,1,15,11,9,3,3,0,0
410,1,15,6,9,5,5,0,0
410,1,13,8,7,5,4,8,6
410,1,15,11,8,7,3,0,0
410,1,15,16,6,5,2,0,0
410,1,14,16,6,4,3,0,0
410,1,15,12,8,7,3,0,0
410,1,15,16,6,4,3,0,0
410,1,15,9,8,6,6,0,0
410,1,15,16,6,3,2,0,0
410,1,14,9,8,6,6,0,0
410,1,15,8,9,2,2,0,0
410,1,16,11,4,3,3,8,5
410,1,15,13,7,7,3,0,0
410,1,15,16,7,3,3,0,0
410,1,15,12,8,4,3,4,4
410,1,15,10,8,6,3,0,0
410,1,15,14,8,3,3,0,0
410,1,14,14,8,3,3,0,0
410,1,11,16,6,3,3,6,6
410,2,15,15,7,3,2,0,0
410,1,14,12,8,3,3,0,0
410,1,15,16,6,3,3,0,0
410,1,15,16,7,5,5,0,0
410,1,15,11,8,6,5,0,0
410,1,15,12,8,2,2,0,0
410,1,13,13,8,5,5,4,3
410,1,14,10,8,6,3,0,0
420,1,16,16,6,3,2,0,0
420,1,14,10,9,2,2,0,0
420,1,14,6,9,4,3,0,0
420,1,15,16,6,3,3,0,0
420,1,16,7,7,4,4,7,7
420,1,15,9,9,6,3,0,0
420,1,15,16,6,5,3,0,0
420,1,14,12,9,3,3,0,0
420,1,14,8,9,5,3,0,0
420,1,15,8,9,3,2,0,0
420,1,15,11,9,3,3,0,0
420,1,15,17,3,3,3,0,0
420,1,15,9,9,2,2,0,0
420,1,15,11,9,3,3,0,0
420,1,15,12,6,6,3,8,5
420,1,14,10,9,3,3,0,0
420,1,15,10,9,3,3,0,0
420,1,15,14,8,3,2,0,0
420,1,15,11,8,6,2,0,0
420,1,15,14,7,6,6,0,0
420,1,15,16,7,5,3,0,0
420,1,14,16,7,2,2,0,0
420,1,15,9,8,7,6,0,0
420,1,15,14,8,3,3,0,0
420,1,15,11,8,8,3,0,0
420,1,15,12,9,3,2,0,0
420,1,15,13,8,4,4,0,0
420,1,15,7,9,3,3,0,0
420,1,14,9,9,3,3,0,0
420,1,18,6,6,6,3,8,3
420,1,14,9,9,3,3,0,0
420,1,15,15,7,6,4,0,0
420,1,14,14,8,3,2,0,0
420,1,14,9,8,7,6,0,0
420,1,15,7,9,5,4,0,0
420,1,14,14,8,4,4,0,0
420,1,14,8,7,5,4,8,6
430,1,15,17,5,3,3,0,0
430,1,15,14,4,3,3,7,6
430,1,15,9,6,4,3,8,5
430,1,15,12,6,6,3,7,6
430,1,15,15,7,5,3,0,0
430,1,15,10,9,3,2,0,0
430,1,13,11,7,5,5,7,6
430,1,15,8,8,7,3,0,0
430,1,16,16,6,3,2,0,0
430,1,15,13,8,5,3,0,0
430,1,15,16,6,3,3,0,0
430,1,15,7,9,6,3,0,0
430,1,15,9,9,3,3,0,0
430,1,15,12,8,5,3,0,0
430,1,14,7,8,8,3,0,0
430,1,14,10,8,3,3,6,5
430,1,13,9,4,3,2,8,7
430,1,15,16,7,3,3,0,0
430,1,15,14,8,2,1,0,0
430,1,15,8,7,5,4,8,6
430,1,14,12,8,6,3,0,0
430,1,15,6,9,4,3,0,0
430,1,15,9,9,5,4,0,0
430,1,14,12,8,5,3,0,0
430,2,17,14,8,3,2,5,4
430,1,15,17,3,3,3,0,0
430,1,15,17,4,3,2,0,0
430,1,15,13,8,4,3,0,0
430,1,15,10,9,2,2,0,0
430,1,14,15,8,3,3,0,0
430,1,14,6,8,7,3,6,6
430,1,15,16,6,6,3,0,0
430,1,18,12,6,6,4,7,4
430,1,14,7,9,6,3,0,0
430,1,15,9,9,3,3,0,0
430,1,15,6,9,2,2,0,0
430,1,15,16,7,5,3,0,0
430,1,15,8,9,5,3,0,0
430,1,15,14,8,4,4,0,0
430,1,15,12,8,6,3,0,0
430,1,15,12,8,5,5,0,0
430,1,16,14,7,4,3,7,5
430,1,15,7,9,4,3,0,0
430,1,14,9,9,6,2,0,0
430,1,15,16,7,2,2,0,0
430,1,15,12,9,3,3,0,0
440,1,15,10,9,3,2,0,0
440,1,14,8,8,7,3,0,0
440,1,17,12,7,6,5,6,6
440,1,15,15,8,3,3,0,0
440,1,15,7,8,8,5,0,0
440,1,15,9,9,6,4,0,0
440,1,15,16,7,3,3,0,0
440,1,14,17,3,3,2,0,0
440,2,18,14,8,3,2,5,4
440,1,14,14,8,3,3,0,0
440,1,14,8,9,3,2,0,0
440,1,15,14,6,5,1,7,5
440,1,15,15,8,4,3,0,0
440,1,14,16,7,3,3,0,0
440,1,15,17,6,5,4,0,0
440,1,15,16,7,3,3,0,0
440,1,15,10,8,5,3,6,5
440,1,14,15,8,3,2,0,0
440,1,15,7,8,8,3,0,0
440,1,15,16,6,6,4,0,0
440,1,15,15,8,5,3,0,0
440,1,15,17,3,3,2,0,0
440,1,15,16,5,4,3,5,5
440,1,14,15,8,6,5,0,0
440,1,15,16,7,6,5,0,0
440,1,15,14,4,3,3,7,6
440,1,15,10,8,3,3,6,5
440,1,15,11,8,7,3,0,0
440,2,15,6,8,3,2,6,5
440,1,14,9,8,4,4,7,5
440,1,15,9,9,6,2,0,0
440,1,14,15,8,4,3,0,0
450,1,15,9,9,6,4,0,0
450,1,16,10,8,3,3,6,5
450,1,11,10,7,6,5,7,6
450,1,14,15,8,3,3,0,0
450,1,15,14,7,6,6,0,0
450,1,15,8,9,3,3,0,0
450,1,15,16,6,6,3,0,0
450,1,14,14,7,6,6,0,0
450,1,15,15,7,4,3,0,0
450,1,16,11,8,5,3,6,6
450,1,14,9,7,2,2,7,7
450,1,15,8,8,7,3,0,0
450,1,14,6,9,3,3,0,0
450,3,14,9,7,6,2,7,7
450,1,15,8,9,3,2,0,0
450,1,14,8,8,7,3,0,0
450,1,15,6,9,4,3,0,0
450,1,15,15,8,4,3,0,0
450,1,16,9,6,4,3,8,5
450,1,15,15,8,6,5,0,0
450,1,15,16,7,3,3,0,0
450,1,14,17,6,3,2,0,0
450,1,15,14,8,7,3,0,0
450,1,14,11,8,3,3,7,6
450,1,14,13,8,5,4,0,0
450,1,15,17,5,4,3,0,0
450,1,16,12,6,6,3,7,6
450,1,15,9,9,7,3,0,0
450,1,15,8,9,3,3,0,0
450,1,14,16,7,3,3,0,0
450,1,15,17,6,3,2,0,0
450,1,15,8,8,7,3,0,0
450,1,15,9,9,3,3,0,0
450,1,15,15,8,3,2,0,0
450,1,15,6,8,7,4,0,0
450,1,15,13,8,5,4,0,0
450,1,15,7,8,7,1,0,0
450,1,14,8,8,8,3,0,0
450,1,15,16,7,3,3,0,0
450,1,15,14,8,3,3,0,0
460,1,18,12,7,6,5,6,6
460,1,15,7,9,3,2,0,0
460,1,13,10,9,7,3,0,0
460,1,15,8,8,8,3,0,0
460,1,15,14,8,3,3,0,0
460,1,15,11,9,6,3,0,0
460,1,15,15,8,3,3,0,0
460,1,15,11,9,3,3,0,0
460,1,15,16,7,2,1,0,0
460,1,15,6,9,3,3,0,0
460,1,14,14,8,4,2,5,5
460,1,15,16,7,4,3,0,0
460,1,14,9,8,5,4,7,5
460,1,14,13,7,6,3,7,5
460,1,15,8,9,3,2,0,0
460,1,15,16,7,5,4,0,0
460,1,15,13,8,7,5,0,0
460,1,14,16,8,5,3,0,0
460,1,15,15,8,6,4,0,0
460,1,15,9,8,7,3,6,5
460,1,15,15,7,6,5,0,0
460,1,14,13,9,2,1,0,0
460,1,14,9,9,4,2,0,0
460,1,15,13,9,2,1,0,0
460,1,15,13,9,3,3,0,0
460,1,15,16,7,4,4,0,0
460,1,15,12,9,3,3,0,0
460,1,15,15,8,3,2,0,0
460,1,15,14,5,5,4,7,5
460,1,15,14,8,3,3,0,0
460,1,15,7,9,3,2,0,0
460,1,15,9,9,3,2,0,0
460,1,15,6,8,7,3,0,0
460,1,15,12,8,7,5,0,0
470,1,15,9,8,5,4,7,5
470,1,15,17,5,4,3,0,0
470,1,15,14,8,4,2,5,5
470,1,15,14,6,5,3,8,6
470,1,15,6,9,3,3,0,0
470,1,14,16,7,3,3,0,0
470,1,14,17,7,3,1,0,0
470,1,14,12,9,5,3,0,0
470,1,14,6,9,3,3,0,0
470,1,14,7,9,3,3,0,0
470,1,15,17,4,4,3,0,0
470,1,16,9,8,4,4,7,5
470,1,15,13,8,5,4,0,0
470,1,17,11,8,5,3,6,6
470,1,15,7,9,3,2,0,0
470,1,15,9,7,2,2,7,7
470,1,15,15,8,3,2,0,0
470,1,14,8,9,7,3,0,0
470,1,15,10,8,7,3,0,0
470,1,15,13,8,5,5,0,0
470,1,14,15,6,3,3,7,6
470,1,15,8,9,6,4,0,0
470,1,15,7,9,3,3,0,0
470,2,15,9,8,6,3,6,4
470,1,14,14,8,3,3,0,0
470,1,15,16,7,3,3,0,0
470,1,16,10,7,6,4,7,6
470,1,15,14,7,7,5,0,0
470,1,15,17,5,4,3,0,0
470,1,15,16,8,5,3,0,0
470,1,15,17,7,4,2,0,0
470,1,15,14,8,3,3,0,0
470,1,15,12,8,5,3,7,4
470,1,15,14,8,3,3,0,0
470,1,14,17,5,2,2,0,0
470,1,15,11,8,7,3,0,0
470,1,14,11,7,7,3,7,5
470,1,14,10,5,5,2,8,5
470,1,13,7,8,3,2,7,6
470,1,15,16,7,3,3,0,0
470,1,15,11,9,3,2,0,0
470,1,15,9,9,3,2,0,0
470,1,14,12,8,7,3,0,0
470,1,15,11,9,2,0,0,0
470,2,16,11,6,3,3,8,6
480,1,15,12,8,7,3,0,0
480,1,15,17,3,2,1,0,0
480,1,14,8,8,3,2,7,6
480,1,15,11,9,5,3,0,0
480,1,15,14,8,3,2,0,0
480,1,13,16,3,3,3,7,6
480,1,15,17,3,3,2,0,0
480,1,15,6,9,7,5,0,0
480,1,14,6,9,7,3,0,0
480,1,15,12,9,5,3,0,0
480,1,14,15,8,3,2,0,0
480,1,15,14,8,5,3,0,0
480,1,14,7,9,5,3,0,0
480,4,17,13,8,6,3,5,4
480,1,16,14,6,5,3,8,6
480,1,15,17,7,3,1,0,0
480,1,15,15,6,3,3,7,6
480,1,15,17,6,3,3,0,0
480,1,15,9,9,3,2,0,0
480,1,15,6,9,7,3,0,0
480,1,15,14,8,3,3,0,0
480,1,15,15,8,3,2,0,0
480,1,15,11,7,7,3,7,5
480,1,15,13,3,3,3,8,6
480,1,14,14,8,6,3,6,5
480,1,15,14,7,6,4,6,4
480,1,13,13,8,7,3,6,5
480,1,16,9,8,7,3,6,5
480,1,14,8,9,7,3,0,0
480,1,14,14,8,3,3,0,0
480,1,15,17,5,2,2,0,0
480,1,15,11,8,8,6,0,0
480,1,14,15,8,6,2,0,0
480,1,15,7,9,5,3,0,0
480,1,15,11,8,8,2,0,0
480,1,15,6,9,6,2,0,0
480,1,15,7,6,5,4,8,5
480,1,15,14,7,3,3,7,4
480,1,14,6,9,6,2,0,0
480,1,15,13,9,3,2,0,0
480,1,14,17,6,2,2,0,0
480,1,15,9,8,7,3,0,0
480,1,15,14,8,4,2,6,4
480,1,15,11,9,3,3,0,0
480,1,15,10,5,5,2,8,5
480,1,15,12,9,3,2,0,0
480,1,15,16,8,3,3,0,0
480,1,15,7,9,6,3,0,0
490,1,15,16,7,5,3,0,0
490,1,15,6,8,8,3,0,0
490,1,15,14,7,7,3,0,0
490,1,15,7,9,3,3,0,0
490,1,15,8,8,3,2,7,6
490,1,15,9,9,6,3,0,0
490,1,15,15,8,6,2,0,0
490,1,15,11,9,4,3,0,0
490,1,15,6,9,7,3,0,0
490,1,14,12,9,3,3,0,0
490,1,15,8,9,3,2,0,0
490,1,14,9,9,6,3,0,0
490,1,14,16,7,6,6,0,0
490,1,15,6,9,3,2,0,0
490,1,15,10,9,4,3,0,0
490,1,15,14,4,3,3,8,6
490,2,16,9,8,6,3,6,4
490,1,15,9,9,6,3,0,0
490,1,15,14,7,4,3,7,6
490,1,15,16,7,6,6,0,0
490,1,15,17,6,3,3,0,0
490,1,15,7,4,3,2,8,6
490,1,15,17,6,2,2,0,0
490,1,15,6,7,5,4,8,7
490,1,15,12,9,3,3,0,0
490,1,15,17,3,2,1,0,0
490,1,17,14,7,6,3,6,5
490,1,15,13,3,3,3,8,6
490,1,15,8,9,3,3,0,0
490,1,14,11,8,4,3,7,6
490,1,15,14,8,4,2,6,4
490,1,14,6,9,7,3,0,0
490,1,15,7,6,5,4,8,5
490,1,15,7,8,3,2,7,6
490,1,14,11,8,5,2,7,5
490,1,15,17,7,3,3,0,0
490,4,18,13,8,6,3,5,4
490,1,13,13,7,5,4,8,5
490,1,15,8,9,5,4,0,0
490,1,15,13,8,6,6,0,0
490,1,14,14,8,3,2,6,5
490,1,15,16,7,7,2,0,0
500,1,15,16,3,3,3,7,6
500,1,16,14,8,6,3,6,5
500,1,14,10,9,3,1,0,0
500,1,15,8,9,3,2,0,0
500,1,14,6,9,5,3,0,0
500,1,15,6,9,5,3,0,0
500,1,15,12,9,3,3,0,0
500,1,15,11,8,6,3,6,5
500,1,15,15,8,3,2,0,0
500,1,16,7,4,3,2,8,6
500,1,14,8,9,3,3,0,0
500,1,15,13,8,6,4,6,3
500,1,14,14,8,3,2,6,5
500,1,16,12,8,5,3,7,4
500,1,15,9,9,7,3,0,0
500,1,15,16,7,3,2,5,5
500,1,15,17,4,3,2,0,0
500,1,15,10,9,3,2,5,4
500,1,15,6,9,3,3,6,5
500,1,15,16,8,3,2,0,0
500,1,13,16,7,3,1,6,5
500,1,15,14,9,4,2,0,0
500,1,14,13,7,5,4,8,5
500,1,15,15,8,3,3,0,0
500,1,14,8,8,3,3,7,6
500,1,15,17,4,3,3,0,0
500,1,15,14,8,7,3,0,0
500,1,14,12,7,5,2,8,6
500,1,14,16,6,5,5,6,5
500,1,14,17,5,4,3,0,0
500,1,15,9,9,3,2,0,0
500,1,14,7,9,1,1,0,0
500,1,15,7,9,3,2,0,0
500,1,14,6,9,4,3,4,4
500,1,15,13,9,5,3,0,0
500,1,15,14,8,3,2,6,5
500,1,15,17,5,4,3,0,0
510,1,15,11,9,3,2,0,0
510,1,15,17,6,4,2,0,0
510,1,15,17,6,3,3,0,0
510,1,15,7,9,4,2,0,0
510,1,14,13,9,3,2,0,0
510,1,15,7,9,3,2,0,0
510,1,15,9,9,7,3,0,0
510,1,15,13,8,6,4,6,3
510,1,15,10,6,6,4,7,7
510,1,15,16,6,5,5,6,5
510,1,14,17,4,3,3,4,4
510,1,15,17,7,3,2,0,0
510,1,15,9,9,5,3,0,0
510,1,15,7,9,1,1,0,0
510,1,15,11,8,6,3,6,5
510,1,15,13,9,3,3,0,0
510,1,15,6,9,3,2,4,3
510,1,15,13,9,3,2,0,0
510,1,14,16,7,6,3,0,0
510,1,15,17,4,3,3,4,4
510,1,15,6,9,4,3,4,4
510,1,14,17,7,3,3,0,0
510,1,15,15,8,5,3,0,0
510,1,15,17,6,3,3,0,0
510,1,15,10,8,7,7,0,0
510,1,15,8,9,5,3,0,0
510,1,15,9,9,6,5,0,0
510,1,14,14,8,6,2,0,0
510,1,14,7,9,2,1,0,0
510,1,15,13,8,7,3,6,5
510,1,16,11,8,5,2,7,5
510,1,15,18,3,3,3,0,0
510,1,14,10,6,3,3,8,7
510,2,19,7,7,7,2,7,7
510,1,15,18,4,3,3,0,0
510,1,15,8,9,2,2,0,0
510,1,15,17,6,5,3,0,0
510,1,14,9,9,2,1,0,0
510,1,15,16,7,6,3,0,0
510,1,14,18,3,3,3,0,0
510,1,15,15,8,3,2,0,0
510,1,15,8,9,3,3,0,0
510,1,14,18,4,2,2,5,4
510,1,15,10,9,6,3,0,0
510,1,14,17,7,3,2,0,0
510,1,16,8,8,3,3,7,6
510,1,15,6,8,8,4,0,0
510,1,15,10,9,3,1,0,0
520,1,15,18,4,3,3,0,0
520,2,19,13,8,2,2,6,5
520,1,15,14,9,3,3,0,0
520,1,15,8,9,2,2,0,0
520,1,14,17,6,3,3,0,0
520,2,18,7,8,5,4,6,5
520,1,14,13,9,3,1,6,5
520,1,14,18,3,3,3,0,0
520,1,14,15,8,6,4,0,0
520,1,15,10,8,7,7,0,0
520,1,14,7,9,7,3,0,0
520,1,15,11,9,4,3,0,0
520,1,15,18,5,3,3,0,0
520,1,15,16,7,3,1,6,5
520,1,14,18,5,3,2,0,0
520,1,14,14,8,6,3,0,0
520,1,12,9,9,4,4,7,4
520,1,13,10,9,3,3,4,4
520,1,15,15,8,6,3,0,0
520,1,15,11,8,4,3,7,6
520,3,16,13,8,1,1,7,5
520,1,15,17,5,3,2,0,0
520,1,15,17,6,6,4,0,0
520,1,15,18,3,3,3,0,0
520,1,16,6,9,3,3,6,5
520,1,15,8,9,5,3,0,0
520,1,15,17,6,3,3,0,0
520,1,15,11,9,5,3,0,0
520,1,15,14,8,6,2,0,0
520,1,15,11,9,3,2,6,4
520,1,15,15,8,7,4,0,0
520,1,15,17,6,3,3,0,0
520,1,15,14,8,7,5,0,0
520,4,13,15,8,5,3,5,5
520,1,18,14,7,6,3,6,5
520,1,14,6,9,6,5,6,5
520,1,12,10,9,3,2,4,3
520,1,15,14,8,6,3,0,0
520,1,14,9,8,6,3,7,5
520,1,15,13,9,3,1,6,5
520,1,15,15,8,6,4,0,0
520,1,15,17,7,3,3,0,0
520,1,15,9,9,5,3,0,0
520,1,15,9,9,2,1,0,0
520,1,15,7,9,2,1,0,0
520,1,15,12,9,3,3,0,0
530,1,14,15,8,3,2,0,0
530,1,14,17,6,6,4,0,0
530,1,14,9,9,2,2,0,0
530,1,18,13,6,5,4,7,7
530,1,15,7,9,7,3,0,0
530,1,15,18,4,3,3,0,0
530,1,14,11,9,4,3,5,5
530,1,14,16,8,6,5,0,0
530,1,15,16,8,6,5,0,0
530,1,15,12,9,5,4,0,0
530,1,14,16,7,5,3,6,5
530,1,15,6,9,6,5,0,0
530,1,14,17,6,3,2,0,0
530,1,15,15,8,5,4,0,0
530,1,15,9,9,2,2,0,0
530,1,15,16,8,3,3,0,0
530,1,15,15,8,7,3,0,0
530,1,15,10,9,5,3,0,0
530,1,13,16,7,5,3,6,5
530,1,15,10,9,4,3,0,0
530,1,16,14,8,7,5,5,5
530,1,14,9,9,6,3,0,0
530,1,15,15,8,3,2,0,0
530,1,15,13,9,4,3,0,0
530,1,15,11,9,3,3,0,0
530,3,17,13,8,1,1,7,5
530,1,15,13,9,3,2,0,0
530,1,15,8,7,7,6,7,3
530,1,15,18,4,3,2,0,0
530,1,15,17,6,3,2,0,0
530,1,15,9,9,6,3,0,0
530,1,16,10,6,6,4,7,7
530,1,15,15,8,3,3,0,0
530,1,15,14,9,2,2,0,0
530,1,14,8,9,7,3,0,0
530,1,15,15,8,5,2,0,0
530,1,15,18,5,3,2,0,0
530,1,15,7,9,5,3,0,0
530,1,15,15,8,6,4,0,0
530,1,14,15,8,5,2,0,0
530,1,14,16,7,7,3,0,0
530,1,12,10,9,3,2,4,3
540,1,14,12,9,5,5,3,3
540,1,19,13,6,5,4,7,7
540,1,16,11,6,3,2,8,5
540,1,15,8,9,7,3,0,0
540,1,15,17,6,3,3,0,0
540,1,15,12,9,6,3,0,0
540,1,15,9,9,4,3,0,0
540,1,15,10,6,4,3,8,7
540,1,14,15,9,3,2,0,0
540,1,15,15,8,4,3,6,4
540,1,15,17,6,6,4,0,0
540,1,14,12,9,6,3,0,0
540,1,17,6,9,3,2,4,3
540,1,14,16,8,5,4,5,5
540,1,15,13,8,4,3,7,5
540,1,15,10,9,3,3,4,4
540,2,19,7,8,5,4,6,5
540,1,15,16,8,2,2,0,0
540,1,15,13,9,5,3,0,0
540,1,15,16,7,6,3,0,0
540,1,15,13,9,3,3,0,0
540,1,15,9,9,5,3,0,0
540,1,15,16,7,7,3,5,4
540,1,15,11,9,4,3,5,5
540,1,15,10,9,5,3,0,0
540,1,15,16,7,7,3,0,0
540,1,15,13,9,3,2,0,0
540,1,14,16,7,5,3,7,5
540,1,18,7,8,3,3,7,4
540,1,13,15,7,6,5,6,6
540,1,15,13,9,5,3,0,0
540,1,15,10,9,5,3,0,0
540,1,15,15,8,3,3,0,0
540,4,15,15,8,5,3,5,5
540,1,14,16,8,5,3,0,0
540,1,15,17,7,3,2,0,0
540,1,15,15,6,4,3,7,6
540,1,15,16,8,5,4,5,5
540,1,14,12,9,3,2,0,0
540,1,15,12,9,3,2,0,0
540,1,14,13,9,5,3,0,0
540,1,15,17,6,4,4,0,0
540,1,14,16,7,6,3,0,0
550,1,16,6,9,6,5,6,5
550,1,15,16,7,5,3,7,5
550,1,15,18,4,3,3,0,0
550,1,15,15,8,7,5,0,0
550,1,15,17,8,3,3,0,0
550,1,14,7,9,3,2,6,4
550,2,20,13,8,2,2,6,5
550,1,15,16,8,3,2,0,0
550,2,15,8,7,6,3,8,6
550,1,15,9,8,8,3,0,0
550,1,15,7,9,3,2,6,4
550,1,15,18,5,4,3,0,0
550,1,14,12,9,7,5,0,0
550,1,14,10,9,2,2,0,0
550,1,14,14,8,8,3,0,0
550,1,14,10,8,3,3,7,7
550,1,14,17,8,3,3,0,0
550,1,14,17,7,5,2,0,0
550,1,13,11,9,3,2,6,5
550,1,15,14,8,3,3,6,4
550,1,13,17,7,6,4,5,5
550,1,15,15,8,3,3,4,4
550,1,15,9,9,6,6,0,0
550,1,14,12,8,7,7,6,5
550,1,15,17,7,5,2,0,0
550,1,14,10,9,3,3,0,0
550,1,15,16,4,3,2,7,5
550,1,15,12,9,7,5,0,0
550,1,15,16,7,5,3,7,4
550,1,15,16,8,5,3,0,0
550,1,14,16,7,6,5,6,5
560,1,15,11,9,7,3,0,0
560,1,15,17,6,4,3,6,3
560,1,15,14,9,3,3,0,0
560,1,15,10,9,5,2,0,0
560,1,14,16,8,4,4,0,0
560,1,16,11,9,3,2,6,4
560,1,15,10,9,3,3,0,0
560,1,14,7,9,7,3,0,0
560,1,15,9,9,3,2,0,0
560,1,14,11,9,3,2,6,5
560,1,15,7,9,7,3,0,0
560,1,15,10,9,7,3,0,0
560,1,15,7,8,3,3,8,4
560,1,15,16,7,7,3,0,0
560,1,18,7,8,3,3,8,6
560,1,15,16,6,4,4,7,6
560,1,15,12,7,7,3,8,6
560,1,15,16,7,6,5,6,5
560,1,15,15,6,5,3,7,6
560,1,15,10,8,3,3,7,7
560,1,15,14,8,7,6,0,0
560,1,15,12,9,6,5,0,0
560,1,14,9,9,6,6,5,5
560,1,14,12,9,6,5,0,0
560,1,14,17,2,2,2,6,5
560,2,15,8,7,6,3,8,6
560,1,15,14,8,8,3,0,0
560,1,15,17,7,6,3,0,0
560,1,14,17,7,6,4,5,5
560,1,15,7,6,5,3,8,7
560,1,15,9,9,6,6,5,5
560,1,15,16,7,3,2,7,6
560,1,15,8,9,3,3,0,0
560,1,14,11,9,7,3,0,0
560,1,14,10,9,5,2,0,0
570,1,14,14,9,3,2,0,0
570,1,16,12,9,5,5,3,3
570,1,15,16,4,3,2,7,5
570,1,15,6,9,3,3,0,0
570,1,15,18,3,3,3,0,0
570,1,15,9,9,3,2,0,0
570,1,16,15,6,5,3,7,6
570,1,15,17,7,5,3,0,0
570,1,14,17,7,5,3,0,0
570,1,15,17,7,6,3,0,0
570,1,14,11,7,6,2,8,7
570,1,13,9,9,6,5,6,4
570,1,14,11,8,7,6,6,4
570,1,15,9,9,7,2,0,0
570,1,15,16,8,3,2,0,0
570,1,15,9,9,3,2,0,0
570,1,15,17,7,3,2,0,0
570,1,15,12,8,7,7,6,5
570,1,13,11,8,6,5,8,5
570,1,16,15,8,3,3,4,4
570,1,14,16,7,7,3,0,0
570,1,15,14,8,7,3,0,0
570,1,17,10,6,5,3,8,3
570,1,15,16,8,4,4,0,0
570,1,15,17,7,3,3,0,0
570,1,14,12,9,6,5,0,0
570,1,15,12,9,6,5,0,0
570,1,15,18,2,2,2,0,0
570,1,15,8,9,3,3,0,0
570,1,12,9,8,8,2,0,0
570,1,15,18,6,3,3,0,0
580,1,14,14,9,3,2,0,0
580,1,14,7,9,5,3,0,0
580,1,15,13,8,7,7,0,0
580,1,14,16,8,5,4,0,0
580,1,15,16,7,7,3,0,0
580,1,15,15,7,7,7,0,0
580,1,15,16,8,6,3,0,0
580,1,15,17,7,5,3,0,0
580,1,19,7,8,3,3,7,4
580,1,15,18,6,3,3,0,0
580,1,15,6,9,5,3,5,3
580,1,15,16,8,5,4,0,0
580,1,15,11,9,5,3,0,0
580,1,14,15,7,3,3,7,6
580,1,15,16,8,6,2,0,0
580,1,14,10,9,3,3,0,0
580,1,15,7,7,7,4,8,6
580,1,15,6,9,3,3,0,0
580,1,15,6,9,3,3,0,0
580,1,15,13,9,6,6,0,0
580,1,14,15,9,3,3,0,0
580,1,15,18,6,3,3,0,0
580,1,15,6,9,4,2,0,0
580,1,15,9,9,2,2,0,0
580,1,15,14,9,3,3,0,0
580,1,16,14,8,3,3,6,4
580,1,15,13,9,5,3,0,0
580,1,15,17,7,3,3,0,0
580,1,15,16,8,3,2,0,0
580,1,14,14,9,3,3,0,0
580,1,14,16,8,3,3,0,0
580,1,14,16,8,3,2,0,0
580,1,15,18,5,3,3,0,0
580,1,15,12,9,6,3,0,0
580,1,15,15,9,3,3,0,0
580,1,14,6,9,3,3,0,0
580,1,15,10,9,3,3,0,0
580,1,15,12,9,4,3,0,0
580,1,15,15,8,6,3,6,5
580,1,15,7,9,5,3,7,6
590,1,14,14,8,5,4,7,6
590,1,14,6,9,6,6,0,0
590,1,14,8,8,4,3,8,7
590,1,15,15,9,5,3,0,0
590,1,15,12,8,8,4,0,0
590,1,15,18,6,3,3,0,0
590,1,15,14,9,3,3,0,0
590,1,15,10,9,3,3,0,0
590,1,15,17,7,5,2,0,0
590,1,14,18,6,5,3,0,0
590,1,15,8,8,4,3,8,7
590,1,15,17,2,2,2,6,5
590,1,15,18,5,5,3,0,0
590,1,15,8,9,6,3,0,0
590,1,15,16,8,3,3,0,0
590,1,15,18,6,5,3,0,0
590,1,15,18,6,4,4,0,0
590,1,14,13,8,4,4,7,5
590,1,15,6,9,2,2,0,0
590,1,15,18,5,4,3,0,0
590,1,15,11,9,3,3,0,0
590,3,15,7,9,4,3,0,0
590,1,14,10,9,4,3,0,0
590,1,14,15,9,5,3,0,0
590,1,15,12,3,3,3,8,8
590,1,14,18,6,5,3,0,0
590,1,14,15,9,4,2,0,0
590,1,15,14,8,5,4,7,6
590,1,15,10,9,4,3,0,0
590,1,15,10,9,6,2,0,0
590,1,15,18,6,3,3,0,0
590,1,15,17,7,3,3,0,0
590,1,15,11,8,3,3,8,3
590,1,15,9,9,6,3,0,0
590,1,15,15,9,3,3,0,0
590,1,15,11,8,7,6,6,4
590,2,13,15,8,3,3,6,5
590,1,14,17,7,3,3,0,0
590,1,15,7,9,5,3,0,0
590,1,14,18,6,3,3,0,0
600,1,15,9,9,6,3,0,0
600,1,15,15,9,3,2,0,0
600,1,15,15,9,4,3,0,0
600,1,14,8,9,3,2,0,0
600,1,15,17,7,4,2,0,0
600,1,15,6,9,3,3,0,0
